index,id,date,time,year_compet,id_compet,name_compet,coef_competition,jour_compet,local_id,visitor_id,local_team,visitor_team,teams,resultat,home_goal,away_goal,vainqueur,local_note,visitor_note,delta_note,local_elo,visitor_elo,delta_elo,local_tilt,visitor_tilt,delta_tilt,prob1,probX,prob2,local_goal_predict,visitor_goal_predict,delta_goal_predict
22,318385,2022-03-19,00:30,2022,42,Ouverture - Colombie,45.500,Temporada Regular,5938,4374,Unión Magdalena,Cortuluá,Unión Magdalena - Cortuluá,,,,,53.0,69.0,-16.0,1077.0,1845.0,-41.6,23.0,6.0,17.0,34.1,24.4,41.5,1.4,1.57,-0.17000000000000015
124,351107,2022-03-19,02:00,2022,43,Serie A Équateur,13.000,Fase 1,16078,110366,Independiente del Valle,Orense,Independiente del Valle - Orense,,,,,49.0,49.0,0.0,900.0,900.0,0.0,30.0,-43.0,73.0,68.6,20.8,10.6,1.87,0.57,1.3000000000000003
23,318379,2022-03-19,03:00,2022,42,Ouverture - Colombie,45.500,Temporada Regular,1693,1868,Millonarios,Once Caldas,Millonarios - Once Caldas,,,,,72.0,70.0,2.0,2031.0,1900.0,-6.5,-10.0,-16.0,6.0,52.9,26.8,20.3,1.45,0.79,0.6599999999999999
15,305473,2022-03-19,05:00,2022,141,Liga MX - Clôture ,52.279,Journée 11,2027,10274,Puebla,Santos Laguna,Puebla - Santos Laguna,,,,,67.0,70.0,-3.0,1750.0,1929.0,-9.3,-9.0,-5.0,-4.0,39.1,29.7,31.2,1.14,0.98,0.15999999999999992
121,356493,2022-03-19,07:00,2022,59,K-League,14.636,Journée 6,2440,3991,Suwon Bluewings,Gangwon FC,Suwon Bluewings - Gangwon FC,,,,,48.0,38.0,10.0,891.0,535.0,-40.0,-37.0,-27.0,-10.0,43.6,33.1,23.4,1.04,0.67,0.37
93,352745,2022-03-19,07:00,2022,58,Championnat J1,25.919,Journée 5,2329,2727,Shimizu S-Pulse,Vissel Kobe,Shimizu S-Pulse - Vissel Kobe,,,,,42.0,43.0,-1.0,680.0,695.0,-2.2,-22.0,31.0,-53.0,29.9,27.2,42.9,1.07,1.34,-0.27
94,352746,2022-03-19,07:00,2022,58,Championnat J1,25.919,Journée 5,1479,1110,Kyoto Sanga,FC Tokyo,Kyoto Sanga - FC Tokyo,,,,,57.0,43.0,14.0,1232.0,695.0,-43.6,-12.0,13.0,-25.0,48.8,25.6,25.6,1.54,1.04,0.5
95,352747,2022-03-19,07:00,2022,58,Championnat J1,25.919,Journée 5,1199,403,Gamba Osaka,Avispa Fukuoka,Gamba Osaka - Avispa Fukuoka,,,,,41.0,41.0,0.0,625.0,625.0,0.0,1.0,-33.0,34.0,55.8,27.0,17.2,1.44,0.66,0.7799999999999999
96,352748,2022-03-19,07:00,2022,58,Championnat J1,25.919,Journée 5,2245,1450,Sanfrecce Hiroshima,Kawasaki Frontale,Sanfrecce Hiroshima - Kawasaki Frontale,,,,,41.0,41.0,0.0,625.0,625.0,0.0,-27.0,22.0,-49.0,31.4,28.4,40.2,1.05,1.23,-0.17999999999999994
98,352750,2022-03-19,08:00,2022,58,Championnat J1,25.919,Journée 5,4522,1423,Urawa Reds,Júbilo Iwata,Urawa Reds - Júbilo Iwata,,,,,41.0,41.0,0.0,625.0,625.0,0.0,6.0,82.0,-76.0,32.4,22.5,45.1,1.53,1.83,-0.30000000000000004
97,352749,2022-03-19,08:00,2022,58,Championnat J1,25.919,Journée 5,1445,4521,Kashima Antlers,Shonan Bellmare,Kashima Antlers - Shonan Bellmare,,,,,41.0,41.0,0.0,625.0,625.0,0.0,20.0,17.0,3.0,50.2,23.9,25.9,1.71,1.16,0.55
134,282449,2022-03-19,08:05,2022,54,A-League,11.827,Journée 19,719,137995,Central Coast Mariners,Macarthur FC,Central Coast Mariners - Macarthur FC,,,,,31.0,50.0,-19.0,399.0,964.0,-58.6,-10.0,-1.0,-9.0,30.1,28.3,41.6,1.02,1.26,-0.24
99,352751,2022-03-19,09:00,2022,58,Championnat J1,25.919,Journée 5,723,828,Cerezo Osaka,Consadole Sapporo,Cerezo Osaka - Consadole Sapporo,,,,,60.0,46.0,14.0,1373.0,809.0,-41.1,-14.0,24.0,-38.0,45.9,25.7,28.4,1.5,1.12,0.3799999999999999
122,356494,2022-03-19,09:30,2022,59,K-League,14.636,Journée 6,1101,1410,FC Seoul,Jeju United,FC Seoul - Jeju United,,,,,52.0,41.0,11.0,1036.0,622.0,-40.0,-45.0,36.0,-81.0,28.6,29.3,42.1,0.93,1.2,-0.2699999999999999
136,282445,2022-03-19,10:45,2022,54,A-League,11.827,Journée 19,18574,1671,Melbourne City,Melbourne Victory,Melbourne City - Melbourne Victory,,,,,37.0,42.0,-5.0,505.0,668.0,-24.4,54.0,34.0,20.0,49.8,21.6,28.6,2.01,1.49,0.5199999999999998
135,282444,2022-03-19,10:45,2022,54,A-League,11.827,Journée 19,2455,121852,Sydney,Western United FC,Sydney - Western United FC,,,,,40.0,38.0,2.0,596.0,532.0,-10.7,11.0,25.0,-14.0,45.4,24.8,29.8,1.58,1.23,0.3500000000000001
32,6650,2022-03-19,11:00,2022,27,Premier League Russie,42.600,Journée 22,11770,1147,Ural Yekaterinburg,FK Khimki,Ural Yekaterinburg - FK Khimki,,,,,59.0,46.0,13.0,1362.0,795.0,-41.6,-28.0,-25.0,-3.0,50.2,29.6,20.1,1.26,0.68,0.58
123,356495,2022-03-19,12:00,2022,59,K-League,14.636,Journée 6,1412,6443,Jeonbuk Hyundai Motors,Gimcheon Sangmu FC,Jeonbuk Hyundai Motors - Gimcheon Sangmu FC,,,,,52.0,35.0,17.0,1050.0,475.0,-54.8,-5.0,81.0,-86.0,38.8,23.0,38.1,1.66,1.64,0.020000000000000018
100,189610,2022-03-19,12:30,2022,205,A PFG,25.846,Journée 24,6320,102466,Beroe,CSKA 1948 Sofia,Beroe - CSKA 1948 Sofia,,,,,51.0,32.0,19.0,999.0,421.0,-57.9,-14.0,1.0,-15.0,50.8,26.1,23.0,1.5,0.92,0.58
90,417886,2022-03-19,12:30,2022,20,Liga 1,26.250,Ronda Descenso,1206,112187,Gaz Metan,U Craiova 1948,Gaz Metan - U Craiova 1948,,,,,52.0,41.0,11.0,1033.0,625.0,-39.5,-30.0,8.0,-38.0,41.3,29.3,29.4,1.19,0.95,0.24
52,50088,2022-03-19,12:30,2022,37,Süper Lig,39.513,Journée 30,12925,10062,Yeni Malatyaspor,Kasimpasa,Yeni Malatyaspor - Kasimpasa,,,,,44.0,67.0,-23.0,731.0,1766.0,-58.6,-4.0,13.0,-17.0,18.3,21.8,60.0,0.96,1.92,-0.96
33,6648,2022-03-19,13:00,2022,27,Premier League Russie,42.600,Journée 22,111701,2379,FK Nizhny Novgorod,Spartak Moskva,FK Nizhny Novgorod - Spartak Moskva,,,,,47.0,72.0,-25.0,833.0,2023.0,-58.8,7.0,26.0,-19.0,20.2,20.9,59.0,1.13,2.07,-0.94
103,8059,2022-03-19,13:30,2022,128,Ekstraklasa,23.824,Journée 26,13364,5813,Wisła Płock,Śląsk Wrocław,Wisła Płock - Śląsk Wrocław,,,,,44.0,52.0,-8.0,745.0,1023.0,-27.2,10.0,27.0,-17.0,36.3,25.5,38.2,1.36,1.4,-0.039999999999999813
137,282452,2022-03-19,13:45,2022,54,A-League,11.827,Journée 19,1953,4087,Perth Glory,Brisbane Roar,Perth Glory - Brisbane Roar,,,,,36.0,37.0,-1.0,488.0,523.0,-6.7,-8.0,17.0,-25.0,39.2,27.4,33.5,1.28,1.16,0.1200000000000001
112,332568,2022-03-19,14:00,2022,301,Umaglesi Liga Géorgie,15.521,Journée 5,9259,11154,Dila Gori,Sioni,Dila Gori - Sioni,,,,,46.0,40.0,6.0,795.0,607.0,-23.6,1.0,72.0,-71.0,35.9,23.6,40.5,1.52,1.63,-0.10999999999999988
72,16479,2022-03-19,14:30,2022,93,2. Liga,32.960,Journée 27,2446,1292,Sandhausen,Hansa Rostock,Sandhausen - Hansa Rostock,,,,,47.0,43.0,4.0,858.0,693.0,-19.2,1.0,128.0,-127.0,29.6,20.9,49.5,1.61,2.11,-0.4999999999999998
70,16472,2022-03-19,14:30,2022,93,2. Liga,32.960,Journée 27,1166,1286,Fortuna Düsseldorf,Hamburger SV,Fortuna Düsseldorf - Hamburger SV,,,,,54.0,73.0,-19.0,1115.0,2037.0,-45.3,25.0,23.0,2.0,28.8,23.0,48.2,1.35,1.81,-0.45999999999999996
0,5636,2022-03-19,14:30,2022,10,Premier League,89.309,Journée 30,297,263,Aston Villa,Arsenal,Aston Villa - Arsenal,,,,,63.0,92.0,-29.0,1547.0,3349.0,-53.8,46.0,5.0,41.0,26.4,21.1,52.5,1.44,2.09,-0.6499999999999999
71,16477,2022-03-19,14:30,2022,93,2. Liga,32.960,Journée 27,2294,1291,Schalke 04,Hannover 96,Schalke 04 - Hannover 96,,,,,83.0,64.0,19.0,2686.0,1572.0,-41.5,59.0,54.0,5.0,88.1,7.5,4.4,3.97,0.95,3.0200000000000005
24,13318,2022-03-19,14:30,2022,25,Championship,45.245,Journée 39,916,9189,Derby County,Coventry City,Derby County - Coventry City,,,,,61.0,42.0,19.0,1448.0,679.0,-53.1,-1.0,8.0,-9.0,59.6,21.8,18.6,1.93,0.97,0.96
25,13326,2022-03-19,14:30,2022,25,Championship,45.245,Journée 39,9182,436,Sheffield United,Barnsley,Sheffield United - Barnsley,,,,,51.0,49.0,2.0,982.0,907.0,-7.6,15.0,-40.0,55.0,64.8,22.8,12.4,1.73,0.6,1.13
114,143415,2022-03-19,14:45,2022,182,Superliga Albanie,15.347,Temporada Regular,9092,5830,KF Egnatia,Vllaznia Shkodër,KF Egnatia - Vllaznia Shkodër,,,,,12.0,44.0,-32.0,172.0,728.0,-76.4,-9.0,-4.0,-5.0,28.7,27.3,43.9,1.04,1.35,-0.31000000000000005
115,143416,2022-03-19,14:45,2022,182,Superliga Albanie,15.347,Temporada Regular,5833,9105,Kastrioti Krujë,Partizani Tirana,Kastrioti Krujë - Partizani Tirana,,,,,34.0,41.0,-7.0,447.0,636.0,-29.7,-16.0,26.0,-42.0,27.8,26.6,45.6,1.05,1.42,-0.3699999999999999
117,427327,2022-03-19,15:00,2022,97,Liga A1,15.000,Ronda Campeonato,3703,1362,Maccabi Tel Aviv,Bnei Sakhnin,Maccabi Tel Aviv - Bnei Sakhnin,,,,,49.0,35.0,14.0,900.0,476.0,-47.1,7.0,11.0,-4.0,57.2,22.8,20.0,1.82,0.98,0.8400000000000001
1,21117,2022-03-19,15:00,2022,1,Liga Santander,83.355,Journée 29,137,4235,Alavés,Granada,Alavés - Granada,,,,,68.0,68.0,0.0,1789.0,1812.0,-1.3,0.0,9.0,-9.0,45.1,26.5,28.4,1.43,1.07,0.3599999999999999
59,149012,2022-03-19,15:00,2022,89,Serie B,36.118,Journée 31,2146,10755,Reggina,Nuova Cosenza,Reggina - Nuova Cosenza,,,,,34.0,44.0,-10.0,454.0,742.0,-38.8,-2.0,-40.0,38.0,49.5,29.3,21.2,1.27,0.72,0.55
58,96421,2022-03-19,15:00,2022,89,Serie B,36.118,Journée 31,2482,2621,Ternana Calcio,US Alessandria,Ternana Calcio - US Alessandria,,,,,54.0,49.0,5.0,1120.0,926.0,-17.3,11.0,17.0,-6.0,53.6,23.2,23.2,1.79,1.1,0.69
