index,id,date,time,year_compet,id_compet,name_compet,coef_competition,jour_compet,local_id,visitor_id,local_team,visitor_team,teams,resultat,home_goal,away_goal,vainqueur,local_note,visitor_note,delta_note,local_elo,visitor_elo,delta_elo,local_tilt,visitor_tilt,delta_tilt,prob1,probX,prob2,local_goal_predict,visitor_goal_predict,delta_goal_predict
6,318398,2022-03-24,01:10,2022,42,Ouverture - Colombie,45.500,Temporada Regular,11323,912,Águilas Doradas,Deportivo Pereira,Águilas Doradas - Deportivo Pereira,,,,,68.0,55.0,13.0,1794.0,1154.0,-35.7,-27.0,9.0,-36.0,46.4,27.1,26.5,1.39,0.98,0.4099999999999999
7,318397,2022-03-24,03:15,2022,42,Ouverture - Colombie,45.500,Temporada Regular,1374,1693,Independiente Medellin,Millonarios,Independiente Medellin - Millonarios,,,,,73.0,72.0,1.0,2075.0,2029.0,-2.2,2.0,31.0,-29.0,44.8,24.7,30.4,1.58,1.26,0.32000000000000006
8,609812,2022-03-24,11:10,2019,122,Qualif. Coupe du Monde Asie,32.667,3ª Ronda,3801,3798,Australie,Japon,Australie - Japon,,,,,71.0,68.0,3.0,1938.0,1825.0,-5.8,28.0,-52.0,80.0,73.0,19.2,7.8,,,
9,609809,2022-03-24,13:00,2019,122,Qualif. Coupe du Monde Asie,32.667,3ª Ronda,3804,3806,Corée du Sud,Iran,Corée du Sud - Iran,,,,,68.0,63.0,5.0,1806.0,1551.0,-14.1,-5.0,46.0,-51.0,40.8,24.1,35.0,,,
11,609814,2022-03-24,14:00,2019,122,Qualif. Coupe du Monde Asie,32.667,3ª Ronda,6330,5272,Vietnam,Oman,Vietnam - Oman,,,,,42.0,54.0,-12.0,661.0,1111.0,-40.5,-29.0,43.0,-72.0,16.5,22.7,60.9,,,
10,609811,2022-03-24,14:00,2019,122,Qualif. Coupe du Monde Asie,32.667,3ª Ronda,9142,5441,Liban,Syrie,Liban - Syrie,,,,,49.0,50.0,-1.0,902.0,956.0,-5.6,-57.0,-44.0,-13.0,29.8,43.0,27.2,,,
15,367533,2022-03-24,16:00,2022,123,Qualif. Coupe du Monde Océanie,17.333,Grupo A,3809,63269,Vanuatu,Îles Cook,Vanuatu - Îles Cook,,,,,4.0,3.0,1.0,58.0,25.0,-56.9,0.0,0.0,0.0,0.0,100.0,0.0,,,
14,313411,2022-03-24,16:00,2022,123,Qualif. Coupe du Monde Océanie,17.333,Grupo A,11592,11432,Îles Salomon,Tahiti,Îles Salomon - Tahiti,,,,,12.0,30.0,-18.0,172.0,389.0,-55.8,0.0,0.0,0.0,0.0,100.0,0.0,,,
12,609813,2022-03-24,17:00,2019,122,Qualif. Coupe du Monde Asie,32.667,3ª Ronda,5271,3803,Chine,Arabie Saoudite,Chine - Arabie Saoudite,,,,,59.0,59.0,0.0,1342.0,1319.0,-1.7,-10.0,-54.0,44.0,57.4,29.5,13.1,,,
13,609810,2022-03-24,19:00,2019,122,Qualif. Coupe du Monde Asie,32.667,3ª Ronda,3816,3805,Irak,Émirats Arabes Unis,Irak - Émirats Arabes Unis,,,,,56.0,51.0,5.0,1201.0,1001.0,-16.7,-14.0,24.0,-38.0,42.1,26.5,31.4,,,
0,212449,2022-03-24,19:00,2021,2006,Ligue des Nations,69.445,Finale,3739,3755,Estonie,Chypre,Estonie - Chypre,,,,,57.0,55.0,2.0,1259.0,1143.0,-9.2,10.0,-79.0,89.0,76.9,19.5,3.6,1.75,0.19,1.56
1,212450,2022-03-24,19:00,2021,2006,Ligue des Nations,69.445,Finale,3720,3742,Moldavie,Kazakhstan,Moldavie - Kazakhstan,,,,,52.0,53.0,-1.0,1039.0,1073.0,-3.2,-66.0,-20.0,-46.0,20.6,39.3,40.0,0.49,0.8,-0.31000000000000005
16,313416,2022-03-24,19:00,2022,123,Qualif. Coupe du Monde Océanie,17.333,Grupo A,3808,1383,Nouvelle-Zélande,Nouvelle-Calédonie ,Nouvelle-Zélande - Nouvelle-Calédonie ,,,,,57.0,51.0,6.0,1252.0,975.0,-22.1,-27.0,0.0,-27.0,68.8,31.2,0.0,,,
17,313417,2022-03-24,19:00,2022,123,Qualif. Coupe du Monde Océanie,17.333,Grupo A,3807,63268,Fidji,Papouasie-Nouvelle-Guinée,Fidji - Papouasie-Nouvelle-Guinée,,,,,19.0,2.0,17.0,255.0,2.0,-99.2,0.0,0.0,0.0,0.0,100.0,0.0,,,
5,299518,2022-03-24,21:45,2022,134,Repêchage Coupe du Monde ,60.000,Demi-finales,3762,3737,Portugal,Turquie,Portugal - Turquie,,,,,86.0,77.0,9.0,2868.0,2299.0,-19.8,13.0,54.0,-41.0,57.8,20.0,22.1,2.23,1.33,0.8999999999999999
4,299517,2022-03-24,21:45,2022,134,Repêchage Coupe du Monde ,60.000,Demi-finales,3756,3757,Italie,Macedonia del Norte,Italie - Macedonia del Norte,,,,,89.0,58.0,31.0,3103.0,1300.0,-58.1,25.0,138.0,-113.0,74.5,12.6,12.9,3.59,1.59,1.9999999999999998
3,299516,2022-03-24,21:45,2022,134,Repêchage Coupe du Monde ,60.000,Demi-finales,3074,6188,Suède,République Tchèque,Suède - République Tchèque,,,,,83.0,79.0,4.0,2627.0,2388.0,-9.1,-12.0,41.0,-53.0,40.7,25.5,33.9,1.45,1.3,0.1499999999999999
2,299514,2022-03-24,21:45,2022,134,Repêchage Coupe du Monde ,60.000,Demi-finales,3731,3767,Pays de Galles,Autriche,Pays de Galles - Autriche,,,,,71.0,74.0,-3.0,1946.0,2127.0,-8.5,-21.0,-5.0,-16.0,38.7,29.9,31.4,1.12,0.98,0.14000000000000012
