index,id,date,time,year_compet,id_compet,name_compet,coef_competition,jour_compet,local_id,visitor_id,local_team,visitor_team,teams,resultat,home_goal,away_goal,vainqueur,local_note,visitor_note,delta_note,local_elo,visitor_elo,delta_elo,local_tilt,visitor_tilt,delta_tilt,prob1,probX,prob2,local_goal_predict,visitor_goal_predict,delta_goal_predict
3,318420,2022-04-12,00:30,2022,42,Ouverture - Colombie,47.500,Temporada Regular,11716,1868,Jaguares FC,Once Caldas,Jaguares FC - Once Caldas,,,,,60.0,69.0,-9.0,1369.0,1864.0,-26.6,23.0,-27.0,50.0,48.3,27.1,24.6,1.41,0.92,0.4899999999999999
5,384478,2022-04-12,01:00,2022,24,Brasileirão,45.296,Journée 1,1429,5544,EC Juventude,RB Bragantino,EC Juventude - RB Bragantino,,,,,51.0,53.0,-2.0,1000.0,1090.0,-8.3,-12.0,8.0,-20.0,39.1,27.9,33.1,1.24,1.12,0.11999999999999988
6,351121,2022-04-12,02:00,2022,43,Serie A Équateur,13.400,Fase 1,11703,5895,Aucas,Macará,Aucas - Macará,,,,,35.0,33.0,2.0,469.0,428.0,-8.7,9.0,-21.0,30.0,54.8,26.1,19.1,1.5,0.77,0.73
4,318421,2022-04-12,02:40,2022,42,Ouverture - Colombie,47.500,Temporada Regular,5944,912,Deportivo Pasto,Deportivo Pereira,Deportivo Pasto - Deportivo Pereira,,,,,66.0,55.0,11.0,1704.0,1141.0,-33.0,-27.0,13.0,-40.0,41.1,26.8,32.1,1.35,1.16,0.19000000000000017
2,305498,2022-04-12,04:00,2022,141,Liga MX - Clôture ,53.603,Journée 13,10279,5994,Pachuca,Tijuana,Pachuca - Tijuana,,,,,75.0,69.0,6.0,2151.0,1873.0,-12.9,1.0,-34.0,35.0,63.6,23.5,12.9,1.68,0.6,1.08
7,282381,2022-04-12,11:05,2022,54,A-League,12.500,Journée 7,1671,4087,Melbourne Victory,Brisbane Roar,Melbourne Victory - Brisbane Roar,,,,,40.0,35.0,5.0,596.0,472.0,-20.8,2.0,36.0,-34.0,39.7,25.2,35.1,1.45,1.35,0.09999999999999987
8,282470,2022-04-12,11:05,2022,54,A-League,12.500,Journée 7,2455,70,Sydney,Adelaide United,Sydney - Adelaide United,,,,,40.0,39.0,1.0,614.0,578.0,-5.9,26.0,13.0,13.0,52.4,23.7,23.9,1.74,1.09,0.6499999999999999
9,290649,2022-04-12,16:45,2022,311,Ligue 1 algérienne,11.838,Journée 25,121828,99732,RC Arbaâ,NC Magra,RC Arbaâ - NC Magra,,,,,19.0,14.0,5.0,255.0,205.0,-19.6,5.0,-23.0,28.0,54.7,26.1,19.2,1.5,0.77,0.73
10,290650,2022-04-12,16:45,2022,311,Ligue 1 algérienne,11.838,Journée 25,16532,11510,Olympique Médéa,CS Constantine,Olympique Médéa - CS Constantine,,,,,22.0,36.0,-14.0,290.0,497.0,-41.6,-22.0,-31.0,9.0,39.4,33.1,27.5,0.98,0.77,0.20999999999999996
11,290653,2022-04-12,16:45,2022,311,Ligue 1 algérienne,11.838,Journée 25,16530,11503,NA Hussein Dey,Tlemcen,NA Hussein Dey - Tlemcen,,,,,36.0,19.0,17.0,486.0,259.0,-46.7,2.0,-64.0,66.0,68.0,24.2,7.8,1.55,0.34,1.21
0,431039,2022-04-12,21:00,2022,107,Ligue des Champions,90.000,1/4 de finale,2107,752,Real Madrid,Chelsea,Real Madrid - Chelsea,,,,,99.0,94.0,5.0,3892.0,3496.0,-10.2,-9.0,10.0,-19.0,50.3,24.2,25.5,1.68,1.13,0.55
1,431043,2022-04-12,21:00,2022,107,Ligue des Champions,90.000,1/4 de finale,449,2716,Bayern München,Villarreal,Bayern München - Villarreal,,,,,96.0,85.0,11.0,3626.0,2822.0,-22.2,32.0,37.0,-5.0,76.6,13.8,9.6,2.86,0.95,1.91
12,290651,2022-04-12,23:00,2022,311,Ligue 1 algérienne,11.838,Journée 25,59336,18071,Paradou,RC Relizane,Paradou - RC Relizane,,,,,20.0,26.0,-6.0,263.0,327.0,-19.6,17.0,-11.0,28.0,50.4,26.0,23.6,1.51,0.94,0.5700000000000001
13,290652,2022-04-12,23:00,2022,311,Ligue 1 algérienne,11.838,Journée 25,11508,11504,ES Setif,MC Alger,ES Setif - MC Alger,,,,,45.0,44.0,1.0,770.0,723.0,-6.1,0.0,-40.0,40.0,57.6,27.2,15.3,1.42,0.59,0.83
14,290654,2022-04-12,23:00,2022,311,Ligue 1 algérienne,11.838,Journée 25,11501,11502,JS Saoura,CR Belouizdad,JS Saoura - CR Belouizdad,,,,,33.0,41.0,-8.0,440.0,642.0,-31.5,44.0,23.0,21.0,47.3,23.0,29.8,1.8,1.39,0.41000000000000014
