index,id,date,time,year_compet,id_compet,name_compet,coef_competition,jour_compet,local_id,visitor_id,local_team,visitor_team,teams,resultat,home_goal,away_goal,vainqueur,local_note,visitor_note,delta_note,local_elo,visitor_elo,delta_elo,local_tilt,visitor_tilt,delta_tilt,prob1,probX,prob2,local_goal_predict,visitor_goal_predict,delta_goal_predict
26,351099,2022-03-15,02:00,2022,43,Serie A Équateur,12.800,Fase 1,5894,17853,Guayaquil City,Delfín,Guayaquil City - Delfín,,,,,36.0,34.0,2.0,499.0,447.0,-10.4,3.0,65.0,-62.0,34.0,24.1,41.9,1.42,1.6,-0.18000000000000016
25,332565,2022-03-15,13:00,2022,301,Umaglesi Liga Géorgie,15.417,Journée 4,17572,141081,Gagra,FC Telavi,Gagra - FC Telavi,,,,,38.0,45.0,-7.0,556.0,782.0,-28.9,56.0,-1.0,57.0,57.5,21.6,20.8,1.97,1.1,0.8699999999999999
28,282446,2022-03-15,13:05,2022,54,A-League,11.731,Journée 18,1953,719,Perth Glory,Central Coast Mariners,Perth Glory - Central Coast Mariners,,,,,36.0,31.0,5.0,485.0,405.0,-16.5,4.0,35.0,-31.0,40.8,25.1,34.0,1.48,1.33,0.1499999999999999
8,96408,2022-03-15,19:30,2022,89,Serie B,35.724,Journée 30,275,2146,Cittadella,Reggina,Cittadella - Reggina,,,,,51.0,33.0,18.0,980.0,437.0,-55.4,-13.0,2.0,-15.0,51.1,25.7,23.2,1.53,0.94,0.5900000000000001
12,149002,2022-03-15,19:30,2022,89,Serie B,35.724,Journée 30,10755,1531,Nuova Cosenza,Lecce,Nuova Cosenza - Lecce,,,,,44.0,49.0,-5.0,747.0,927.0,-19.4,-15.0,7.0,-22.0,33.8,28.4,37.8,1.11,1.19,-0.07999999999999985
7,96407,2022-03-15,19:30,2022,89,Serie B,35.724,Journée 30,544,465,Brescia,Benevento,Brescia - Benevento,,,,,58.0,51.0,7.0,1306.0,1005.0,-23.0,6.0,15.0,-9.0,52.0,23.5,24.5,1.76,1.14,0.6200000000000001
11,96413,2022-03-15,19:30,2022,89,Serie B,35.724,Journée 30,2691,1927,Vicenza ,Parma,Vicenza  - Parma,,,,,56.0,39.0,17.0,1209.0,560.0,-53.7,-23.0,15.0,-38.0,49.0,26.0,25.0,1.5,0.99,0.51
9,96409,2022-03-15,19:30,2022,89,Serie B,35.724,Journée 30,822,2482,Como,Ternana Calcio,Como - Ternana Calcio,,,,,41.0,54.0,-13.0,635.0,1129.0,-43.8,11.0,63.0,-52.0,25.5,21.4,53.1,1.36,2.03,-0.6699999999999997
10,96411,2022-03-15,19:30,2022,89,Serie B,35.724,Journée 30,1056,1174,Crotone,Frosinone,Crotone - Frosinone,,,,,65.0,55.0,10.0,1670.0,1164.0,-30.3,19.0,21.0,-2.0,59.9,20.6,19.5,2.1,1.11,0.99
24,7886,2022-03-15,19:45,2022,128,Ekstraklasa,23.676,Journée 5,1465,13357,Legia Warszawa,Termalica Nieciecza,Legia Warszawa - Termalica Nieciecza,,,,,62.0,50.0,12.0,1500.0,955.0,-36.3,3.0,37.0,-34.0,50.6,23.1,26.3,1.8,1.24,0.56
