index,id,date,time,year_compet,id_compet,name_compet,coef_competition,jour_compet,local_id,visitor_id,local_team,visitor_team,teams,resultat,home_goal,away_goal,vainqueur,local_note,visitor_note,delta_note,local_elo,visitor_elo,delta_elo,local_tilt,visitor_tilt,delta_tilt,prob1,probX,prob2,local_goal_predict,visitor_goal_predict,delta_goal_predict
5,318374,2022-03-07,01:10,2022,42,Ouverture - Colombie,45.000,Temporada Regular,2255,1693,Santa Fe,Millonarios,Santa Fe - Millonarios,,,,,78.0,73.0,5.0,2333.0,2053.0,-12.0,-14.0,16.0,-30.0,46.7,25.9,27.4,1.49,1.08,0.4099999999999999
14,354273,2022-03-07,01:30,2022,1780,Liga Única,5.208,Journée 5,9951,2597,Cobresal,U. Católica,Cobresal - U. Católica,,,,,65.0,81.0,-16.0,1672.0,2500.0,-33.1,12.0,18.0,-6.0,27.8,23.4,48.8,1.27,1.75,-0.48
6,318377,2022-03-07,03:15,2022,42,Ouverture - Colombie,45.000,Temporada Regular,4372,1374,At. Nacional,Independiente Medellin,At. Nacional - Independiente Medellin,,,,,81.0,74.0,7.0,2548.0,2100.0,-17.6,-15.0,-34.0,19.0,59.1,26.0,15.0,1.51,0.61,0.9
15,308040,2022-03-07,05:00,2022,69,MLS,34.354,Journée 3,99747,5610,Los Angeles FC,Portland Timbers,Los Angeles FC - Portland Timbers,,,,,64.0,70.0,-6.0,1619.0,1927.0,-16.0,46.0,17.0,29.0,50.1,22.7,27.2,1.85,1.31,0.54
7,6629,2022-03-07,13:00,2022,27,Premier League Russie,42.000,Journée 20,5633,11770,FK Krasnodar,Ural Yekaterinburg,FK Krasnodar - Ural Yekaterinburg,,,,,71.0,60.0,11.0,1980.0,1380.0,-30.3,-18.0,-27.0,9.0,59.7,25.1,15.1,1.57,0.64,0.93
19,189595,2022-03-07,15:00,2022,205,A PFG,25.442,Journée 22,86651,6320,Arda Kardzhali,Beroe,Arda Kardzhali - Beroe,,,,,10.0,51.0,-41.0,153.0,999.0,-84.7,17.0,26.0,-9.0,26.0,22.8,51.2,1.26,1.85,-0.5900000000000001
25,290609,2022-03-07,15:30,2022,311,Ligue 1 algérienne,11.471,Journée 20,11502,59336,CR Belouizdad,Paradou,CR Belouizdad - Paradou,,,,,41.0,20.0,21.0,623.0,270.0,-56.7,26.0,28.0,-2.0,56.5,20.9,22.6,2.1,1.26,0.8400000000000001
8,6627,2022-03-07,15:30,2022,27,Premier League Russie,42.000,Journée 20,2794,11802,Zenit,Ufa,Zenit - Ufa,,,,,82.0,54.0,28.0,2586.0,1095.0,-57.7,52.0,-13.0,65.0,93.8,4.6,1.7,4.12,0.54,3.58
9,6628,2022-03-07,15:30,2022,27,Premier League Russie,42.000,Journée 20,1150,111914,FK Rostov,Sochi,FK Rostov - Sochi,,,,,69.0,57.0,12.0,1833.0,1260.0,-31.3,6.0,26.0,-20.0,59.9,20.8,19.3,2.06,1.09,0.97
24,290604,2022-03-07,15:30,2022,311,Ligue 1 algérienne,11.471,Journée 20,99732,11510,NC Magra,CS Constantine,NC Magra - CS Constantine,,,,,15.0,36.0,-21.0,209.0,495.0,-57.8,14.0,-32.0,46.0,53.3,27.0,19.7,1.44,0.76,0.6799999999999999
