index,id,date,time,year_compet,id_compet,name_compet,coef_competition,jour_compet,local_id,visitor_id,local_team,visitor_team,teams,resultat,home_goal,away_goal,vainqueur,local_note,visitor_note,delta_note,local_elo,visitor_elo,delta_elo,local_tilt,visitor_tilt,delta_tilt,prob1,probX,prob2,local_goal_predict,visitor_goal_predict,delta_goal_predict
25,467664,2021-01-10,00:00,2020,24,Brasileirão,45.296,Journée 29,2383,11584,Sport Recife,Palmeiras,Sport Recife - Palmeiras,0-1,0,1,2,65.0,81.0,-16.0,1648.0,2534.0,-35.0,0.0,-4.0,4.0,29.0,26.0,45.0,1.12,1.46,-0.33999999999999986
24,467659,2021-01-10,00:00,2020,24,Brasileirão,45.296,Journée 29,837,374,Coritiba,Athletico Paranaense,Coritiba - Athletico Paranaense,0-0,0,0,1,71.0,75.0,-4.0,1977.0,2157.0,-8.3,-26.0,-30.0,4.0,42.5,32.6,24.9,1.05,0.73,0.32000000000000006
14,214784,2021-01-10,01:00,2021,141,Liga MX - Clôture ,52.279,Guard1anes,731,10275,Atlas Guadalajara,Monterrey,Atlas Guadalajara - Monterrey,0-2,0,2,2,63.0,76.0,-13.0,1522.0,2236.0,-31.9,-30.0,-1.0,-29.0,26.0,28.9,45.1,0.88,1.26,-0.38
26,467661,2021-01-10,02:00,2020,24,Brasileirão,45.296,Journée 29,1163,1256,Fortaleza EC,Grêmio,Fortaleza EC - Grêmio,0-0,0,0,1,62.0,81.0,-19.0,1482.0,2530.0,-41.4,-21.0,-35.0,14.0,29.0,31.9,39.1,0.84,1.03,-0.19000000000000006
15,214785,2021-01-10,03:00,2021,141,Liga MX - Clôture ,52.279,Guard1anes,4348,10271,Tigres UANL,León,Tigres UANL - León,2-0,2,0,0,80.0,78.0,2.0,2443.0,2348.0,-3.9,3.0,7.0,-4.0,52.7,24.5,22.8,1.66,1.0,0.6599999999999999
16,214786,2021-01-10,05:00,2021,141,Liga MX - Clôture ,52.279,Guard1anes,10276,9133,América,Atl. San Luis,América - Atl. San Luis,2-1,2,1,0,77.0,56.0,21.0,2306.0,1212.0,-47.4,-1.0,-18.0,17.0,74.7,16.6,8.7,2.29,0.64,1.65
41,85878,2021-01-10,12:30,2021,37,Süper Lig,39.513,Journée 18,12946,1463,Fatih Karagümrük,Konyaspor,Fatih Karagümrük - Konyaspor,2-1,2,1,0,45.0,65.0,-20.0,767.0,1670.0,-54.1,62.0,-10.0,72.0,47.2,23.5,29.3,1.74,1.32,0.41999999999999993
18,13243,2021-01-10,13:15,2021,9,Eredivisie,48.235,Journée 15,2378,1135,Sparta Rotterdam,Feyenoord,Sparta Rotterdam - Feyenoord,0-2,0,2,2,61.0,84.0,-23.0,1437.0,2702.0,-46.8,78.0,13.0,65.0,39.8,21.5,38.7,1.88,1.85,0.029999999999999805
6,93978,2021-01-10,13:30,2021,7,Serie A,71.842,Journée 17,2176,1381,Roma,Inter,Roma - Inter,2-2,2,2,1,87.0,89.0,-2.0,2968.0,3072.0,-3.4,6.0,25.0,-19.0,43.8,25.3,30.9,1.51,1.23,0.28
55,49075,2021-01-10,14:30,2021,93,2. Liga,32.960,Journée 15,2413,515,Jahn Regensburg,VfL Bochum,Jahn Regensburg - VfL Bochum,0-2,0,2,2,49.0,60.0,-11.0,933.0,1412.0,-33.9,20.0,21.0,-1.0,34.1,24.7,41.2,1.37,1.52,-0.1499999999999999
54,49074,2021-01-10,14:30,2021,93,2. Liga,32.960,Journée 15,4800,1062,Paderborn,Erzgebirge Aue,Paderborn - Erzgebirge Aue,2-1,2,1,0,57.0,55.0,2.0,1243.0,1163.0,-6.4,16.0,-17.0,33.0,57.2,24.3,18.5,1.66,0.83,0.83
45,38829,2021-01-10,14:30,2021,12,Pro League,33.353,Journée 30,1670,7512,KV Mechelen,Antwerp,KV Mechelen - Antwerp,3-0,3,0,0,57.0,67.0,-10.0,1229.0,1754.0,-29.9,12.0,39.0,-27.0,30.7,23.1,46.1,1.41,1.77,-0.3600000000000001
53,49071,2021-01-10,14:30,2021,93,2. Liga,32.960,Journée 15,5664,1291,Darmstadt 98,Hannover 96,Darmstadt 98 - Hannover 96,1-2,1,2,2,60.0,56.0,4.0,1402.0,1201.0,-14.3,2.0,17.0,-15.0,47.7,24.8,27.5,1.6,1.15,0.4500000000000002
