index,id,date,time,year_compet,id_compet,name_compet,coef_competition,jour_compet,local_id,visitor_id,local_team,visitor_team,teams,resultat,home_goal,away_goal,vainqueur,local_note,visitor_note,delta_note,local_elo,visitor_elo,delta_elo,local_tilt,visitor_tilt,delta_tilt,prob1,probX,prob2,local_goal_predict,visitor_goal_predict,delta_goal_predict
9,438608,2022-04-14,00:00,2022,204,Copa Libertadores,54.167,Grupo B,1553,5602,Libertad,Caracas,Libertad - Caracas,2-1,2,1,0,46.0,50.0,-4.0,804.0,960.0,-16.2,10.0,25.0,-15.0,42.5,24.7,32.8,1.54,1.33,0.20999999999999996
10,438656,2022-04-14,00:00,2022,204,Copa Libertadores,54.167,Grupo B,9952,172,Colo-Colo,Alianza Lima,Colo-Colo - Alianza Lima,2-1,2,1,0,77.0,37.0,40.0,2294.0,514.0,-77.6,15.0,6.0,9.0,86.9,9.0,4.1,3.25,0.63,2.62
12,438632,2022-04-14,02:00,2022,204,Copa Libertadores,54.167,Grupo B,3881,5639,Atl. Mineiro,América Mineiro,Atl. Mineiro - América Mineiro,1-1,1,1,1,83.0,62.0,21.0,2649.0,1504.0,-43.2,26.0,-11.0,37.0,87.4,8.9,3.7,3.18,0.56,2.62
11,438620,2022-04-14,02:00,2022,204,Copa Libertadores,54.167,Grupo B,1770,1010,Nacional,Estudiantes La Plata,Nacional - Estudiantes La Plata,0-0,0,0,1,70.0,82.0,-12.0,1918.0,2571.0,-25.4,-4.0,29.0,-33.0,25.1,24.5,50.5,1.09,1.65,-0.5599999999999998
13,438645,2022-04-14,02:00,2022,204,Copa Libertadores,54.167,Grupo B,836,906,Corinthians,Deportivo Cali,Corinthians - Deportivo Cali,1-0,1,0,0,83.0,72.0,11.0,2654.0,1984.0,-25.2,-3.0,-2.0,-1.0,60.9,21.9,17.1,1.89,0.89,0.9999999999999999
14,438657,2022-04-14,02:00,2022,204,Copa Libertadores,54.167,Grupo B,593,1163,River Plate,Fortaleza EC,River Plate - Fortaleza EC,2-0,2,0,0,82.0,51.0,31.0,2587.0,1000.0,-61.3,33.0,19.0,14.0,89.1,7.4,3.5,3.63,0.69,2.94
17,430163,2022-04-14,03:00,2022,706,CONCACAF Champions,27.404,Demi-finales,59736,3992,New York City,Seattle Sounders,New York City - Seattle Sounders,1-1,1,1,1,66.0,75.0,-9.0,1709.0,2175.0,-21.4,38.0,5.0,33.0,48.7,23.8,27.5,1.71,1.23,0.48
8,305484,2022-04-14,03:05,2022,141,Liga MX - Clôture ,54.265,Journée 12,1262,10275,Chivas Guadalajara,Monterrey,Chivas Guadalajara - Monterrey,1-3,1,3,2,70.0,73.0,-3.0,1920.0,2045.0,-6.1,-21.0,11.0,-32.0,34.2,28.5,37.3,1.11,1.17,-0.05999999999999983
15,438633,2022-04-14,04:00,2022,204,Copa Libertadores,54.167,Grupo B,16078,900,Independiente del Valle,Deportes Tolima,Independiente del Valle - Deportes Tolima,2-2,2,2,1,48.0,72.0,-24.0,884.0,1994.0,-55.7,22.0,9.0,13.0,26.4,22.3,51.3,1.31,1.91,-0.5999999999999999
22,332571,2022-04-14,14:00,2022,301,Umaglesi Liga Géorgie,15.521,Journée 5,17558,17572,Samgurali,Gagra,Samgurali - Gagra,1-1,1,1,1,29.0,38.0,-9.0,376.0,554.0,-32.1,-21.0,47.0,-68.0,24.2,24.8,51.0,1.03,1.62,-0.5900000000000001
19,431502,2022-04-14,14:00,2022,13,Championnat du Danemark,21.500,Ronda de Descenso,83,2689,AGF Aarhus,Viborg FF,AGF Aarhus - Viborg FF,0-2,0,2,2,44.0,46.0,-2.0,746.0,802.0,-7.0,-10.0,98.0,-108.0,24.3,21.9,53.8,1.25,1.96,-0.71
