index,id,date,time,year_compet,id_compet,name_compet,coef_competition,jour_compet,local_id,visitor_id,local_team,visitor_team,teams,resultat,home_goal,away_goal,vainqueur,local_note,visitor_note,delta_note,local_elo,visitor_elo,delta_elo,local_tilt,visitor_tilt,delta_tilt,prob1,probX,prob2,local_goal_predict,visitor_goal_predict,delta_goal_predict
5,438609,2022-04-15,00:00,2022,204,Copa Libertadores,54.167,Grupo B,374,11372,Athletico Paranaense,The Strongest,Athletico Paranaense - The Strongest,,,,,77.0,61.0,16.0,2261.0,1450.0,-35.9,-31.0,-53.0,22.0,63.5,25.9,10.6,1.48,0.43,1.05
6,438621,2022-04-15,02:00,2022,204,Copa Libertadores,54.167,Grupo B,600,5544,Vélez Sarsfield,RB Bragantino,Vélez Sarsfield - RB Bragantino,,,,,77.0,53.0,24.0,2282.0,1085.0,-52.5,13.0,9.0,4.0,79.9,12.7,7.4,2.86,0.79,2.07
4,305499,2022-04-15,04:00,2022,141,Liga MX - Clôture ,54.265,Journée 14,731,137142,Atlas Guadalajara,Mazatlán,Atlas Guadalajara - Mazatlán,,,,,66.0,59.0,7.0,1681.0,1362.0,-19.0,-26.0,-26.0,0.0,49.6,30.1,20.3,1.23,0.67,0.5599999999999999
7,438597,2022-04-15,04:00,2022,204,Copa Libertadores,54.167,Grupo B,980,3606,CS Emelec,Dep. Táchira,CS Emelec - Dep. Táchira,,,,,49.0,50.0,-1.0,897.0,953.0,-5.9,24.0,23.0,1.0,49.4,23.7,26.9,1.73,1.22,0.51
44,282479,2022-04-15,11:45,2022,54,A-League,12.500,Journée 24,137995,4087,Macarthur FC,Brisbane Roar,Macarthur FC - Brisbane Roar,,,,,51.0,38.0,13.0,977.0,552.0,-43.5,-11.0,33.0,-44.0,45.4,25.4,29.2,1.52,1.17,0.3500000000000001
11,13358,2022-04-15,13:30,2022,25,Championship,46.060,Journée 42,1600,1825,Luton Town,Nottingham Forest,Luton Town - Nottingham Forest,,,,,36.0,57.0,-21.0,487.0,1226.0,-60.3,53.0,37.0,16.0,34.1,21.2,44.7,1.75,2.02,-0.27
28,336268,2022-04-15,15:00,2022,22,Allsvenskan,33.825,Temporada Regular,1289,4540,Hammarby IF,Mjällby,Hammarby IF - Mjällby,,,,,63.0,44.0,19.0,1535.0,750.0,-51.1,45.0,36.0,9.0,72.0,14.7,13.2,2.96,1.25,1.71
46,410977,2022-04-15,15:30,2022,39,Premier League,12.000,Ronda Campeonato,2491,13007,The New Saints,Flint Town United,The New Saints - Flint Town United,,,,,45.0,29.0,16.0,753.0,373.0,-50.5,80.0,37.0,43.0,72.6,14.5,12.9,2.99,1.24,1.7500000000000002
49,415873,2022-04-15,15:30,2022,39,Premier League,12.000,Ronda Campeonato,4474,20722,Connah's Quay,Cardiff MU,Connah's Quay - Cardiff MU,,,,,40.0,36.0,4.0,597.0,494.0,-17.3,14.0,9.0,5.0,51.9,24.1,24.0,1.69,1.07,0.6199999999999999
48,411007,2022-04-15,15:30,2022,39,Premier League,12.000,Ronda Campeonato,1301,30858,Haverfordwest County AFC,Barry Town,Haverfordwest County AFC - Barry Town,,,,,29.0,26.0,3.0,375.0,330.0,-12.0,21.0,9.0,12.0,51.6,24.4,24.0,1.66,1.06,0.5999999999999999
