index,id,date,time,year_compet,id_compet,name_compet,coef_competition,jour_compet,local_id,visitor_id,local_team,visitor_team,teams,resultat,home_goal,away_goal,vainqueur,local_note,visitor_note,delta_note,local_elo,visitor_elo,delta_elo,local_tilt,visitor_tilt,delta_tilt,prob1,probX,prob2,local_goal_predict,visitor_goal_predict,delta_goal_predict
2,414678,2021-07-17,01:00,2021,675,Première Division Argentine,45.000,Journée 1,5896,583,Unión Santa Fe,Boca Juniors,Unión Santa Fe - Boca Juniors,1-1,1,1,1,70.0,85.0,-15.0,1920.0,2767.0,-30.6,-17.0,-23.0,6.0,30.6,30.0,39.4,0.95,1.12,-0.17000000000000015
22,263800,2021-07-17,03:00,2021,43,Serie A Équateur,13.000,Fase 1,5583,1555,Técnico Universitario,Liga de Quito,Técnico Universitario - Liga de Quito,0-1,0,1,2,30.0,50.0,-20.0,380.0,964.0,-60.6,-42.0,44.0,-86.0,11.0,19.4,69.6,0.66,2.03,-1.3699999999999997
3,414683,2021-07-17,03:15,2021,675,Première Division Argentine,45.000,Journée 1,6547,1010,Sarmiento,Estudiantes La Plata,Sarmiento - Estudiantes La Plata,0-3,0,3,2,66.0,76.0,-10.0,1720.0,2228.0,-22.8,-30.0,-9.0,-21.0,27.9,31.2,40.9,0.84,1.09,-0.2500000000000001
38,314274,2021-07-17,03:30,2021,1780,Liga Única,5.292,Journée 11,5587,4388,Unión La Calera,Curicó Unido,Unión La Calera - Curicó Unido,1-0,1,0,0,64.0,60.0,4.0,1620.0,1402.0,-13.5,17.0,-2.0,19.0,59.1,23.1,17.8,1.77,0.86,0.91
7,419709,2021-07-17,04:00,2021,50,Tournoi de Clôture - Colombie ,40.500,Journée 1,1374,11323,Independiente Medellin,Águilas Doradas,Independiente Medellin - Águilas Doradas,1-1,1,1,1,71.0,64.0,7.0,1976.0,1599.0,-19.1,-31.0,-7.0,-24.0,44.5,29.4,26.2,1.23,0.87,0.36
14,249839,2021-07-17,12:30,2021,58,Championnat J1,25.919,Journée 18,403,1199,Avispa Fukuoka,Gamba Osaka,Avispa Fukuoka - Gamba Osaka,0-1,0,1,2,41.0,41.0,0.0,620.0,643.0,-3.6,28.0,-8.0,36.0,56.6,23.3,20.1,1.77,0.95,0.8200000000000001
13,249806,2021-07-17,12:30,2021,58,Championnat J1,25.919,Journée 18,2329,1450,Shimizu S-Pulse,Kawasaki Frontale,Shimizu S-Pulse - Kawasaki Frontale,0-2,0,2,2,38.0,62.0,-24.0,540.0,1470.0,-63.3,4.0,78.0,-74.0,16.3,17.6,66.2,1.19,2.51,-1.3199999999999998
16,249826,2021-07-17,13:00,2021,58,Championnat J1,25.919,Journée 18,5780,1771,Sagan Tosu,Nagoya Grampus,Sagan Tosu - Nagoya Grampus,3-1,3,1,0,42.0,41.0,1.0,665.0,642.0,-3.5,-1.0,23.0,-24.0,40.8,26.5,32.6,1.37,1.19,0.18000000000000016
15,249821,2021-07-17,13:00,2021,58,Championnat J1,25.919,Journée 18,723,2727,Cerezo Osaka,Vissel Kobe,Cerezo Osaka - Vissel Kobe,1-1,1,1,1,56.0,47.0,9.0,1182.0,848.0,-28.3,-5.0,37.0,-42.0,44.8,24.8,30.4,1.57,1.25,0.32000000000000006
9,240117,2021-07-17,16:00,2021,22,Allsvenskan,33.275,Temporada Regular,12823,1625,Degerfors,Malmö,Degerfors - Malmö,0-5,0,5,2,54.0,72.0,-18.0,1114.0,1997.0,-44.2,60.0,7.0,53.0,44.0,22.9,33.1,1.77,1.51,0.26
