index,id,date,time,year_compet,id_compet,name_compet,coef_competition,jour_compet,local_id,visitor_id,local_team,visitor_team,teams,resultat,home_goal,away_goal,vainqueur,local_note,visitor_note,delta_note,local_elo,visitor_elo,delta_elo,local_tilt,visitor_tilt,delta_tilt,prob1,probX,prob2,local_goal_predict,visitor_goal_predict,delta_goal_predict
9,503971,2022-03-25,01:05,2020,124,Qualif. Coupe du monde - Concacaf,70.000,Tercera Ronda,6219,2731,Jamaïque,El Salvador,Jamaïque - El Salvador,,,,,64.0,58.0,6.0,1620.0,1315.0,-18.8,-62.0,39.0,-101.0,18.3,29.4,52.3,,,
3,312017,2022-03-25,01:30,2020,120,Qualif. Coupe du Monde Amé. sud,75.000,Journée 17,3773,3771,Paraguay,Équateur,Paraguay - Équateur,,,,,77.0,77.0,0.0,2263.0,2264.0,-0.0,-67.0,-8.0,-59.0,18.2,37.0,44.8,,,
0,312013,2022-03-25,01:30,2020,120,Qualif. Coupe du Monde Amé. sud,75.000,Journée 17,3768,3777,Uruguay,Pérou,Uruguay - Pérou,,,,,82.0,73.0,9.0,2609.0,2090.0,-19.9,-50.0,9.0,-59.0,35.1,31.6,33.3,,,
1,312014,2022-03-25,01:30,2020,120,Qualif. Coupe du Monde Amé. sud,75.000,Journée 17,3774,3769,Colombie,Bolivie,Colombie - Bolivie,,,,,81.0,65.0,16.0,2531.0,1640.0,-35.2,-9.0,-31.0,22.0,73.4,19.1,7.6,,,
2,312015,2022-03-25,01:30,2020,120,Qualif. Coupe du Monde Amé. sud,75.000,Journée 17,3775,3776,Brésil,Chili,Brésil - Chili,,,,,92.0,83.0,9.0,3295.0,2664.0,-19.2,1.0,-9.0,10.0,63.9,21.1,15.1,,,
10,503970,2022-03-25,03:05,2020,124,Qualif. Coupe du monde - Concacaf,70.000,Tercera Ronda,17581,3814,Panama,Honduras,Panama - Honduras,,,,,67.0,67.0,0.0,1763.0,1749.0,-0.8,15.0,-22.0,37.0,59.8,23.6,16.6,,,
11,503973,2022-03-25,04:00,2020,124,Qualif. Coupe du monde - Concacaf,70.000,Tercera Ronda,3811,3810,Mexique,Etats-Unis,Mexique - Etats-Unis,,,,,85.0,80.0,5.0,2769.0,2478.0,-10.5,-27.0,7.0,-34.0,43.2,28.8,28.0,,,
12,503969,2022-03-25,04:05,2020,124,Qualif. Coupe du monde - Concacaf,70.000,Tercera Ronda,3813,5577,Costa Rica,Canada,Costa Rica - Canada,,,,,76.0,64.0,12.0,2232.0,1583.0,-29.1,-25.0,41.0,-66.0,43.2,25.6,31.2,,,
16,282454,2022-03-25,10:45,2022,54,A-League,11.923,Journée 20,1795,2455,Newcastle Jets,Sydney,Newcastle Jets - Sydney,,,,,18.0,40.0,-22.0,252.0,602.0,-58.1,40.0,24.0,16.0,44.4,23.3,32.4,1.73,1.45,0.28
4,504651,2022-03-25,17:00,2020,121,Qualif. Coupe du monde Afrique,71.000,Finale,11591,3780,République Démocratique du Congo,Maroc,République Démocratique du Congo - Maroc,,,,,59.0,65.0,-6.0,1350.0,1639.0,-17.6,-23.0,134.0,-157.0,11.9,15.9,72.2,,,
5,504647,2022-03-25,19:00,2020,121,Qualif. Coupe du monde Afrique,71.000,Finale,3779,3787,Cameroun,Algérie,Cameroun - Algérie,,,,,70.0,65.0,5.0,1904.0,1638.0,-14.0,-4.0,66.0,-70.0,37.3,23.2,39.5,,,
6,504653,2022-03-25,19:00,2020,121,Qualif. Coupe du monde Afrique,71.000,Finale,4325,3783,Mali,Tunisie,Mali - Tunisie,,,,,62.0,64.0,-2.0,1508.0,1577.0,-4.4,-4.0,-62.0,58.0,62.2,27.7,10.1,,,
7,504645,2022-03-25,21:30,2020,121,Qualif. Coupe du monde Afrique,71.000,Finale,3788,5658,Égypte,Sénégal,Égypte - Sénégal,,,,,70.0,67.0,3.0,1892.0,1762.0,-6.9,-24.0,20.0,-44.0,38.4,28.0,33.6,,,
8,504649,2022-03-25,21:30,2020,121,Qualif. Coupe du monde Afrique,71.000,Finale,3791,3785,Ghana,Nigeria,Ghana - Nigeria,,,,,71.0,72.0,-1.0,1967.0,2015.0,-2.4,-26.0,-1.0,-25.0,36.8,30.6,32.6,,,
18,410964,2022-03-25,21:45,2022,39,Premier League,10.750,Ronda Campeonato,2491,9976,The New Saints,Newtown,The New Saints - Newtown,,,,,44.0,29.0,15.0,750.0,376.0,-49.9,83.0,134.0,-51.0,56.1,16.9,27.0,3.02,2.15,0.8700000000000001
15,44058,2022-03-25,21:45,2022,32,Premier League,12.424,Journée 33,12785,9991,Larne,Ballymena United,Larne - Ballymena United,,,,,20.0,31.0,-11.0,265.0,395.0,-32.9,29.0,-10.0,39.0,53.5,24.2,22.3,1.68,0.99,0.69
