index,id,date,time,year_compet,id_compet,name_compet,coef_competition,jour_compet,local_id,visitor_id,local_team,visitor_team,teams,resultat,home_goal,away_goal,vainqueur,local_note,visitor_note,delta_note,local_elo,visitor_elo,delta_elo,local_tilt,visitor_tilt,delta_tilt,prob1,probX,prob2,local_goal_predict,visitor_goal_predict,delta_goal_predict
27,354310,2022-04-19,00:00,2022,1780,Liga Única,5.417,Journée 10,9135,9140,Ñublense,Everton Viña del Mar,Ñublense - Everton Viña del Mar,,,,,40.0,57.0,-17.0,596.0,1250.0,-52.3,14.0,-34.0,48.0,47.8,28.0,24.2,1.34,0.87,0.4700000000000001
28,354313,2022-04-19,02:30,2022,1780,Liga Única,5.417,Journée 10,5587,9948,Unión La Calera,O'Higgins,Unión La Calera - O'Higgins,,,,,51.0,71.0,-20.0,987.0,1946.0,-49.3,-29.0,-29.0,0.0,28.2,32.6,39.2,0.8,1.0,-0.19999999999999996
6,318431,2022-04-19,02:40,2022,42,Ouverture - Colombie,48.000,Temporada Regular,11319,11320,Patriotas Boyacá,Envigado,Patriotas Boyacá - Envigado,,,,,67.0,67.0,0.0,1760.0,1761.0,-0.1,-49.0,-15.0,-34.0,30.0,35.4,34.6,0.76,0.84,-0.07999999999999996
20,282469,2022-04-19,09:05,2022,54,A-League,12.500,Journée 22,121852,137995,Western United FC,Macarthur FC,Western United FC - Macarthur FC,,,,,38.0,50.0,-12.0,535.0,971.0,-44.9,24.0,2.0,22.0,40.4,25.6,34.0,1.43,1.29,0.1399999999999999
7,2549,2022-04-19,18:45,2022,9,Eredivisie,47.353,Journée 25,2728,2378,Vitesse,Sparta Rotterdam,Vitesse - Sparta Rotterdam,,,,,76.0,66.0,10.0,2257.0,1712.0,-24.1,-15.0,-9.0,-6.0,59.0,24.0,17.0,1.68,0.77,0.9099999999999999
1,21041,2022-04-19,19:00,2022,1,Liga Santander,84.737,Journée 33,1623,137,Mallorca,Alavés,Mallorca - Alavés,,,,,57.0,69.0,-12.0,1253.0,1850.0,-32.3,-19.0,-22.0,3.0,34.9,31.1,34.0,0.99,0.98,0.010000000000000009
19,431536,2022-04-19,19:00,2022,13,Championnat du Danemark,22.000,Ronda Campeonato,9793,2339,Randers,Silkeborg IF,Randers - Silkeborg IF,,,,,49.0,49.0,0.0,904.0,909.0,-0.6,17.0,88.0,-71.0,34.9,22.0,43.2,1.67,1.88,-0.20999999999999996
18,17103,2022-04-19,20:00,2022,92,Ligue 2,32.253,Journée 34,2355,2524,Sochaux,Toulouse,Sochaux - Toulouse,,,,,61.0,75.0,-14.0,1425.0,2182.0,-34.7,-19.0,18.0,-37.0,23.6,25.6,50.8,0.96,1.54,-0.5800000000000001
17,17102,2022-04-19,20:00,2022,92,Ligue 2,32.253,Journée 34,2881,1775,Rodez,Nancy,Rodez - Nancy,,,,,31.0,70.0,-39.0,397.0,1906.0,-79.2,-36.0,-31.0,-5.0,13.6,26.0,60.4,0.55,1.49,-0.94
16,17101,2022-04-19,20:00,2022,92,Ligue 2,32.253,Journée 34,5794,1800,Quevilly-Rouen,Nîmes,Quevilly-Rouen - Nîmes,,,,,42.0,52.0,-10.0,670.0,1040.0,-35.6,-35.0,16.0,-51.0,22.2,28.1,49.7,0.8,1.35,-0.55
15,17100,2022-04-19,20:00,2022,92,Ligue 2,32.253,Journée 34,1925,606,Paris FC,Caen,Paris FC - Caen,,,,,44.0,70.0,-26.0,719.0,1914.0,-62.4,63.0,1.0,62.0,39.6,22.7,37.7,1.71,1.67,0.040000000000000036
13,17098,2022-04-19,20:00,2022,92,Ligue 2,32.253,Journée 34,1274,6827,Guingamp,Pau FC,Guingamp - Pau FC,,,,,72.0,38.0,34.0,2019.0,539.0,-73.3,-15.0,-10.0,-5.0,76.4,16.1,7.5,2.28,0.56,1.7199999999999998
