index,id,date,time,year_compet,id_compet,name_compet,coef_competition,jour_compet,local_id,visitor_id,local_team,visitor_team,teams,resultat,home_goal,away_goal,vainqueur,local_note,visitor_note,delta_note,local_elo,visitor_elo,delta_elo,local_tilt,visitor_tilt,delta_tilt,prob1,probX,prob2,local_goal_predict,visitor_goal_predict,delta_goal_predict
6,438655,2022-04-08,00:00,2022,204,Copa Libertadores,52.083,Grupo F,1163,9952,Fortaleza EC,Colo-Colo,Fortaleza EC - Colo-Colo,,,,,46.0,77.0,-31.0,821.0,2294.0,-64.2,21.0,50.0,-29.0,10.8,13.5,75.8,1.13,3.06,-1.9300000000000002
4,305461,2022-04-08,02:00,2022,141,Liga MX - Clôture ,52.941,Journée 9,10279,4348,Pachuca,Tigres UANL,Pachuca - Tigres UANL,,,,,75.0,78.0,-3.0,2201.0,2375.0,-7.3,1.0,-4.0,5.0,47.6,27.0,25.3,1.41,0.95,0.45999999999999996
7,438619,2022-04-08,02:00,2022,204,Copa Libertadores,52.083,Grupo F,1010,600,Estudiantes La Plata,Vélez Sarsfield,Estudiantes La Plata - Vélez Sarsfield,,,,,82.0,77.0,5.0,2571.0,2282.0,-11.2,-2.0,-29.0,27.0,62.8,23.6,13.6,1.67,0.63,1.04
5,305490,2022-04-08,04:00,2022,141,Liga MX - Clôture ,52.941,Journée 9,731,5151,Atlas Guadalajara,Necaxa,Atlas Guadalajara - Necaxa,,,,,65.0,64.0,1.0,1664.0,1612.0,-3.1,-29.0,8.0,-37.0,33.5,30.0,36.5,1.01,1.07,-0.06000000000000005
8,438607,2022-04-08,04:00,2022,204,Copa Libertadores,52.083,Grupo F,11372,1553,The Strongest,Libertad,The Strongest - Libertad,,,,,61.0,46.0,15.0,1450.0,804.0,-44.6,25.0,57.0,-32.0,58.7,19.3,22.1,2.36,1.41,0.95
28,282472,2022-04-08,11:45,2022,54,A-League,12.500,Journée 23,70,137995,Adelaide United,Macarthur FC,Adelaide United - Macarthur FC,,,,,40.0,50.0,-10.0,593.0,969.0,-38.8,18.0,9.0,9.0,41.5,25.4,33.0,1.47,1.28,0.18999999999999995
17,189629,2022-04-08,16:00,2022,205,A PFG,26.250,Journée 26,6470,4565,Botev Vratsa,Slavia Sofia,Botev Vratsa - Slavia Sofia,,,,,40.0,53.0,-13.0,592.0,1070.0,-44.7,-39.0,51.0,-90.0,14.2,21.2,64.5,0.76,1.91,-1.15
15,417898,2022-04-08,16:30,2022,20,Liga 1,26.875,Ronda Descenso,1037,7566,FC Academica Clinceni,Chindia Târgovişte,FC Academica Clinceni - Chindia Târgovişte,,,,,42.0,47.0,-5.0,649.0,824.0,-21.2,-25.0,-25.0,0.0,37.9,32.7,29.5,0.98,0.83,0.15000000000000002
23,383683,2022-04-08,17:00,2022,31,Veikkausliiga,19.432,Journée 2,1079,2737,FC Lahti,VPS Vaasa,FC Lahti - VPS Vaasa,,,,,55.0,57.0,-2.0,1165.0,1252.0,-6.9,-3.0,36.0,-39.0,37.3,25.8,36.9,1.35,1.35,0.0
24,383684,2022-04-08,17:00,2022,31,Veikkausliiga,19.432,Journée 2,12598,1328,SJK,HJK Helsinki,SJK - HJK Helsinki,,,,,52.0,61.0,-9.0,1012.0,1425.0,-29.0,44.0,29.0,15.0,44.4,22.8,32.8,1.79,1.51,0.28
19,8068,2022-04-08,18:00,2022,128,Ekstraklasa,24.118,Journée 28,3974,13432,Zaglebie Lubin,Stal Mielec,Zaglebie Lubin - Stal Mielec,,,,,56.0,21.0,35.0,1215.0,279.0,-77.0,-10.0,33.0,-43.0,60.5,20.8,18.7,2.06,1.05,1.01
13,16497,2022-04-08,18:30,2022,93,2. Liga,33.364,Journée 29,1166,1292,Fortuna Düsseldorf,Hansa Rostock,Fortuna Düsseldorf - Hansa Rostock,,,,,53.0,43.0,10.0,1085.0,687.0,-36.7,31.0,113.0,-82.0,46.8,20.1,33.1,2.24,1.88,0.3600000000000003
14,16498,2022-04-08,18:30,2022,93,2. Liga,33.364,Journée 29,2413,1073,Jahn Regensburg,Ingolstadt 04,Jahn Regensburg - Ingolstadt 04,,,,,35.0,63.0,-28.0,472.0,1530.0,-69.2,47.0,5.0,42.0,36.5,22.8,40.6,1.62,1.72,-0.09999999999999987
18,189624,2022-04-08,18:30,2022,205,A PFG,26.250,Journée 26,6475,4068,Lokomotiv Plovdiv,CSKA Sofia,Lokomotiv Plovdiv - CSKA Sofia,,,,,52.0,46.0,6.0,1039.0,812.0,-21.8,-24.0,-14.0,-10.0,43.9,29.9,26.3,1.19,0.85,0.33999999999999997
22,431528,2022-04-08,18:30,2022,13,Championnat du Danemark,21.000,Ronda Campeonato,21,9793,Aalborg BK,Randers,Aalborg BK - Randers,,,,,53.0,49.0,4.0,1077.0,904.0,-16.1,3.0,32.0,-29.0,44.6,24.8,30.6,1.57,1.26,0.31000000000000005
16,417897,2022-04-08,19:30,2022,20,Liga 1,26.875,Ronda Descenso,9960,112187,Dinamo Bucureşti,U Craiova 1948,Dinamo Bucureşti - U Craiova 1948,,,,,69.0,41.0,28.0,1865.0,625.0,-66.5,-41.0,13.0,-54.0,53.0,26.3,20.6,1.49,0.82,0.67
12,50110,2022-04-08,19:30,2022,37,Süper Lig,39.947,Journée 32,12892,2527,Gaziantep BB,Trabzonspor,Gaziantep BB - Trabzonspor,,,,,47.0,74.0,-27.0,832.0,2124.0,-60.8,45.0,30.0,15.0,24.6,20.3,55.2,1.44,2.22,-0.7800000000000002
10,2580,2022-04-08,20:00,2022,9,Eredivisie,48.529,Journée 29,1242,2754,Go Ahead Eagles,Willem II,Go Ahead Eagles - Willem II,,,,,60.0,62.0,-2.0,1398.0,1467.0,-4.7,7.0,5.0,2.0,46.1,26.1,27.8,1.47,1.08,0.3899999999999999
21,18305,2022-04-08,20:00,2022,95,NB I Hongrie,24.091,Journée 27,2781,556,Zalaegerszegi TE,Budapest Honved,Zalaegerszegi TE - Budapest Honved,,,,,45.0,52.0,-7.0,768.0,1035.0,-25.8,-12.0,46.0,-58.0,26.1,24.7,49.2,1.11,1.62,-0.51
