index,id,date,time,year_compet,id_compet,name_compet,coef_competition,jour_compet,local_id,visitor_id,local_team,visitor_team,teams,resultat,home_goal,away_goal,vainqueur,local_note,visitor_note,delta_note,local_elo,visitor_elo,delta_elo,local_tilt,visitor_tilt,delta_tilt,prob1,probX,prob2,local_goal_predict,visitor_goal_predict,delta_goal_predict
8,384504,2022-04-21,00:30,2022,24,Brasileirão,45.592,Journée 4,1155,11584,Flamengo,Palmeiras,Flamengo - Palmeiras,,,,,79.0,80.0,-1.0,2424.0,2451.0,-1.1,-14.0,-2.0,-12.0,42.1,28.8,29.1,1.23,0.97,0.26
15,351134,2022-04-21,00:30,2022,43,Serie A Équateur,13.800,Fase 1,62917,5894,9 de Octubre,Guayaquil City,9 de Octubre - Guayaquil City,,,,,27.0,36.0,-9.0,345.0,500.0,-31.0,21.0,-40.0,61.0,59.7,24.9,15.4,1.58,0.66,0.92
5,305513,2022-04-21,02:00,2022,141,Liga MX - Clôture ,54.926,Journée 15,9133,2035,Atl. San Luis,Pumas UNAM,Atl. San Luis - Pumas UNAM,,,,,54.0,70.0,-16.0,1111.0,1923.0,-42.2,-14.0,4.0,-18.0,24.4,24.5,51.1,1.06,1.65,-0.5899999999999999
16,351140,2022-04-21,03:00,2022,43,Serie A Équateur,13.800,Fase 1,432,62698,Barcelona SC,Gualaceo,Barcelona SC - Gualaceo,,,,,49.0,29.0,20.0,915.0,367.0,-59.9,6.0,20.0,-14.0,54.6,22.8,22.6,1.84,1.1,0.74
6,305514,2022-04-21,04:00,2022,141,Liga MX - Clôture ,54.926,Journée 15,10276,10271,América,León,América - León,,,,,77.0,71.0,6.0,2272.0,1956.0,-13.9,-13.0,6.0,-19.0,50.2,26.2,23.6,1.49,0.93,0.5599999999999999
7,305515,2022-04-21,04:06,2022,141,Liga MX - Clôture ,54.926,Journée 15,10275,731,Monterrey,Atlas Guadalajara,Monterrey - Atlas Guadalajara,,,,,74.0,66.0,8.0,2114.0,1691.0,-20.0,-22.0,26.0,-48.0,39.6,26.5,33.8,1.34,1.22,0.1200000000000001
13,454629,2022-04-21,14:15,2022,205,A PFG,22.050,Grupo Conference League,6475,6320,Lokomotiv Plovdiv,Beroe,Lokomotiv Plovdiv - Beroe,,,,,54.0,56.0,-2.0,1099.0,1191.0,-7.7,-25.0,15.0,-40.0,33.1,29.2,37.7,1.05,1.14,-0.08999999999999986
19,456347,2022-04-21,15:00,2022,386,Super Liga,10.714,Ronda de Descenso,18074,19261,Radnički Kragujevac,Kolubara,Radnički Kragujevac - Kolubara,,,,,18.0,18.0,0.0,250.0,250.0,0.0,-17.0,21.0,-38.0,33.6,27.7,38.7,1.14,1.24,-0.10000000000000009
14,398726,2022-04-21,16:30,2022,186,Premier League Belarus,19.792,Journée 5,120669,14246,Arsenal Dzyarzhynsk,Slutsk,Arsenal Dzyarzhynsk - Slutsk,,,,,35.0,43.0,-8.0,471.0,694.0,-32.1,36.0,-20.0,56.0,56.9,23.8,19.3,1.71,0.89,0.82
20,456346,2022-04-21,17:00,2022,386,Super Liga,10.714,Ronda de Descenso,13472,17390,Novi Pazar,Mladost Lučani,Novi Pazar - Mladost Lučani,,,,,23.0,35.0,-12.0,299.0,470.0,-36.4,-10.0,11.0,-21.0,35.1,27.7,37.2,1.18,1.22,-0.040000000000000036
21,456349,2022-04-21,17:00,2022,386,Super Liga,10.714,Ronda de Descenso,17389,18035,Metalac GM,FK Spartak Subotica,Metalac GM - FK Spartak Subotica,,,,,34.0,36.0,-2.0,452.0,497.0,-9.1,8.0,9.0,-1.0,47.1,25.8,27.1,1.51,1.08,0.42999999999999994
11,336276,2022-04-21,19:00,2022,22,Allsvenskan,34.100,Temporada Regular,1307,1357,Helsingborgs,Elfsborg,Helsingborgs - Elfsborg,,,,,72.0,72.0,0.0,2029.0,1990.0,-1.9,-22.0,51.0,-73.0,31.3,25.7,43.0,1.22,1.47,-0.25
1,21044,2022-04-21,19:00,2022,1,Liga Santander,85.197,Journée 33,998,2080,Espanyol,Rayo Vallecano,Espanyol - Rayo Vallecano,,,,,78.0,64.0,14.0,2368.0,1605.0,-32.2,-3.0,-12.0,9.0,64.7,20.7,14.5,1.98,0.81,1.17
2,21045,2022-04-21,19:00,2022,1,Liga Santander,85.197,Journée 33,1547,1102,Levante,Sevilla,Levante - Sevilla,,,,,65.0,90.0,-25.0,1669.0,3176.0,-47.4,4.0,-57.0,61.0,36.3,32.4,31.2,0.97,0.87,0.09999999999999998
10,336275,2022-04-21,19:00,2022,22,Allsvenskan,34.100,Temporada Regular,12823,1289,Degerfors,Hammarby IF,Degerfors - Hammarby IF,,,,,48.0,63.0,-15.0,879.0,1543.0,-43.0,33.0,50.0,-17.0,34.3,21.9,43.8,1.67,1.91,-0.24
12,336279,2022-04-21,19:00,2022,22,Allsvenskan,34.100,Temporada Regular,12818,1625,Varnamo,Malmö,Varnamo - Malmö,,,,,44.0,76.0,-32.0,752.0,2227.0,-66.2,2.0,23.0,-21.0,10.0,14.8,75.2,0.88,2.66,-1.7800000000000002
