index,id,date,time,year_compet,id_compet,name_compet,coef_competition,jour_compet,local_id,visitor_id,local_team,visitor_team,teams,resultat,home_goal,away_goal,vainqueur,local_note,visitor_note,delta_note,local_elo,visitor_elo,delta_elo,local_tilt,visitor_tilt,delta_tilt,prob1,probX,prob2,local_goal_predict,visitor_goal_predict,delta_goal_predict
0,305479,2022-03-21,01:00,2022,141,Liga MX - Clôture ,52.279,Journée 11,10276,10277,América,Toluca,América - Toluca,3-0,3,0,0,77.0,75.0,2.0,2277.0,2176.0,-4.4,-20.0,-10.0,-10.0,46.9,28.7,24.4,1.29,0.84,0.45000000000000007
4,318380,2022-03-21,01:10,2022,42,Ouverture - Colombie,46.000,Temporada Regular,912,11325,Deportivo Pereira,Junior,Deportivo Pereira - Junior,1-0,1,0,0,55.0,74.0,-19.0,1164.0,2098.0,-44.5,8.0,-31.0,39.0,39.3,29.2,31.5,1.17,1.01,0.15999999999999992
15,354290,2022-03-21,01:30,2022,1780,Liga Única,5.292,Journée 7,9140,390,Everton Viña del Mar,Audax Italiano,Everton Viña del Mar - Audax Italiano,0-0,0,0,1,55.0,71.0,-16.0,1137.0,1970.0,-42.3,-23.0,2.0,-25.0,20.9,25.5,53.6,0.86,1.56,-0.7000000000000001
1,305480,2022-03-21,03:00,2022,141,Liga MX - Clôture ,52.279,Journée 11,731,1262,Atlas Guadalajara,Chivas Guadalajara,Atlas Guadalajara - Chivas Guadalajara,1-1,1,1,1,66.0,70.0,-4.0,1694.0,1923.0,-11.9,-29.0,-1.0,-28.0,30.2,30.6,39.2,0.92,1.09,-0.17000000000000004
7,308068,2022-03-21,04:00,2022,69,MLS,34.885,Journée 6,99747,5609,Los Angeles FC,Vancouver Whitecaps,Los Angeles FC - Vancouver Whitecaps,3-1,3,1,0,65.0,71.0,-6.0,1658.0,1939.0,-14.5,45.0,15.0,30.0,49.5,23.0,27.5,1.81,1.3,0.51
2,305475,2022-03-21,05:00,2022,141,Liga MX - Clôture ,52.279,Journée 11,137142,10271,Mazatlán,León,Mazatlán - León,1-2,1,2,2,61.0,72.0,-11.0,1423.0,1986.0,-28.3,17.0,7.0,10.0,39.5,25.4,35.1,1.43,1.34,0.08999999999999986
3,305474,2022-03-21,05:06,2022,141,Liga MX - Clôture ,52.279,Journée 11,5994,64675,Tijuana,FC Juárez,Tijuana - FC Juárez,1-0,1,0,0,69.0,53.0,16.0,1843.0,1088.0,-41.0,-3.0,-34.0,31.0,68.1,20.9,11.0,1.88,0.6,1.2799999999999998
9,313415,2022-03-21,16:00,2022,123,Qualif. Coupe du Monde Océanie,20.000,Grupo B,63268,1383,Papouasie-Nouvelle-Guinée,Nouvelle-Calédonie ,Papouasie-Nouvelle-Guinée - Nouvelle-Calédonie ,1-0,1,0,0,2.0,51.0,-49.0,2.0,975.0,-99.8,-100.0,0.0,-100.0,0.0,100.0,0.0,,,
14,12830,2022-03-21,18:00,2022,386,Super Liga,12.333,Journée 28,17392,3658,Radnik Surdulica,Partizan Beograd,Radnik Surdulica - Partizan Beograd,1-2,1,2,1,28.0,46.0,-18.0,355.0,807.0,-56.0,-57.0,49.0,-106.0,9.7,20.2,70.1,0.54,1.9,-1.3599999999999999
13,351106,2022-03-21,19:00,2022,43,Serie A Équateur,13.000,Fase 1,980,17853,CS Emelec,Delfín,CS Emelec - Delfín,0-1,0,1,1,49.0,34.0,15.0,900.0,447.0,-50.3,23.0,52.0,-29.0,55.1,20.4,24.5,2.19,1.42,0.77
10,313414,2022-03-21,19:00,2022,123,Qualif. Coupe du Monde Océanie,20.000,Grupo B,3808,3807,Nouvelle-Zélande,Fidji,Nouvelle-Zélande - Fidji,0-0,0,0,1,57.0,19.0,38.0,1252.0,255.0,-79.6,-27.0,131.0,-158.0,39.7,24.0,36.2,,,
11,430434,2022-03-21,19:00,2022,185,Premier League Bosnie,17.614,Journée 23,4024,5845,Siroki Brijeg,Sloboda Tuzla,Siroki Brijeg - Sloboda Tuzla,0-0,0,0,1,53.0,45.0,8.0,1052.0,759.0,-27.9,-39.0,-34.0,-5.0,43.7,34.9,21.4,0.97,0.58,0.39
12,427333,2022-03-21,20:00,2022,97,Liga A1,15.000,Ronda Descenso,60717,13204,Hapoel Eran Hadera,Hapoel Jerusalem,Hapoel Eran Hadera - Hapoel Jerusalem,,,,,23.0,27.0,-4.0,300.0,334.0,-10.2,-2.0,-33.0,31.0,53.6,28.1,18.3,1.36,0.67,0.6900000000000001
