index,id,date,time,year_compet,id_compet,name_compet,coef_competition,jour_compet,local_id,visitor_id,local_team,visitor_team,teams,resultat,home_goal,away_goal,vainqueur,local_note,visitor_note,delta_note,local_elo,visitor_elo,delta_elo,local_tilt,visitor_tilt,delta_tilt,prob1,probX,prob2,local_goal_predict,visitor_goal_predict,delta_goal_predict
12,308024,2022-02-28,00:00,2022,69,MLS,34.177,Journée 2,1589,59736,LA Galaxy,New York City,LA Galaxy - New York City,,,,,78.0,66.0,12.0,2333.0,1686.0,-27.7,21.0,9.0,12.0,65.8,18.7,15.5,2.29,1.02,1.27
5,318362,2022-02-28,01:10,2022,42,Ouverture - Colombie,44.500,Temporada Regular,5940,4372,Atlético Bucaramanga,At. Nacional,Atlético Bucaramanga - At. Nacional,,,,,67.0,81.0,-14.0,1775.0,2551.0,-30.4,0.0,17.0,-17.0,30.2,25.1,44.7,1.22,1.54,-0.32000000000000006
13,308025,2022-02-28,02:00,2022,69,MLS,34.177,Journée 2,1335,2119,Houston Dynamo,Real Salt Lake,Houston Dynamo - Real Salt Lake,,,,,70.0,73.0,-3.0,1884.0,2059.0,-8.5,-20.0,21.0,-41.0,33.2,27.6,39.2,1.14,1.26,-0.1200000000000001
3,305444,2022-02-28,03:00,2022,141,Liga MX - Clôture ,49.632,Journée 7,705,10274,Cruz Azul,Santos Laguna,Cruz Azul - Santos Laguna,,,,,73.0,72.0,1.0,2049.0,2009.0,-2.0,-9.0,-10.0,1.0,49.6,27.2,23.2,1.41,0.87,0.5399999999999999
14,308026,2022-02-28,03:00,2022,69,MLS,34.177,Journée 2,3992,109669,Seattle Sounders,Nashville SC,Seattle Sounders - Nashville SC,,,,,75.0,50.0,25.0,2165.0,971.0,-55.2,-1.0,17.0,-18.0,72.8,16.3,10.9,2.47,0.85,1.62
6,318364,2022-02-28,03:15,2022,42,Ouverture - Colombie,44.500,Temporada Regular,207,1868,América de Cali,Once Caldas,América de Cali - Once Caldas,,,,,64.0,70.0,-6.0,1602.0,1884.0,-15.0,-7.0,-14.0,7.0,40.1,29.5,30.3,1.16,0.97,0.18999999999999995
17,189588,2022-02-28,17:30,2022,205,A PFG,25.240,Journée 21,17420,86651,Pirin Blagoevgrad,Arda Kardzhali,Pirin Blagoevgrad - Arda Kardzhali,,,,,48.0,8.0,40.0,891.0,136.0,-84.7,95.0,13.0,82.0,84.2,9.4,6.4,3.69,1.06,2.63
8,6619,2022-02-28,18:00,2022,27,Premier League Russie,41.700,Journée 19,2794,2193,Zenit,Rubin Kazán,Zenit - Rubin Kazán,,,,,82.0,73.0,9.0,2577.0,2049.0,-20.5,45.0,28.0,17.0,72.9,14.9,12.1,2.82,1.11,1.7099999999999997
19,8028,2022-02-28,19:00,2022,128,Ekstraklasa,23.382,Journée 23,1703,13357,KS Cracovia,Termalica Nieciecza,KS Cracovia - Termalica Nieciecza,,,,,51.0,47.0,4.0,1002.0,856.0,-14.6,22.0,2.0,20.0,60.5,21.7,17.8,1.93,0.94,0.99
11,50064,2022-02-28,19:00,2022,37,Süper Lig,38.862,Journée 27,10062,10066,Kasimpasa,Fenerbahçe,Kasimpasa - Fenerbahçe,,,,,68.0,85.0,-17.0,1806.0,2791.0,-35.3,26.0,3.0,23.0,33.9,24.9,41.1,1.34,1.5,-0.15999999999999992
