index,id,date,time,year_compet,id_compet,name_compet,coef_competition,jour_compet,local_id,visitor_id,local_team,visitor_team,teams,resultat,home_goal,away_goal,vainqueur,local_note,visitor_note,delta_note,local_elo,visitor_elo,delta_elo,local_tilt,visitor_tilt,delta_tilt,prob1,probX,prob2,local_goal_predict,visitor_goal_predict,delta_goal_predict
59,354275,2022-03-05,01:30,2022,1780,Liga Única,5.208,Journée 5,9135,682,Ñublense,La Serena,Ñublense - La Serena,,,,,48.0,52.0,-4.0,875.0,1046.0,-16.3,43.0,22.0,21.0,49.5,22.6,27.9,1.86,1.35,0.51
33,318370,2022-03-05,02:40,2022,42,Ouverture - Colombie,45.000,Temporada Regular,1868,912,Once Caldas,Deportivo Pereira,Once Caldas - Deportivo Pereira,,,,,70.0,54.0,16.0,1885.0,1104.0,-41.4,-10.0,24.0,-34.0,54.3,22.7,23.0,1.85,1.13,0.7200000000000002
25,305454,2022-03-05,03:00,2022,141,Liga MX - Clôture ,50.294,Journée 9,5151,10277,Necaxa,Toluca,Necaxa - Toluca,,,,,65.0,76.0,-11.0,1654.0,2247.0,-26.4,-29.0,-16.0,-13.0,29.6,31.4,39.0,0.87,1.05,-0.18000000000000005
26,305455,2022-03-05,05:00,2022,141,Liga MX - Clôture ,50.294,Journée 9,64675,10271,FC Juárez,León,FC Juárez - León,,,,,54.0,73.0,-19.0,1133.0,2061.0,-45.0,-3.0,15.0,-18.0,23.4,24.2,52.4,1.04,1.68,-0.6399999999999999
108,282437,2022-03-05,06:05,2022,54,A-League,11.635,Journée 17,121852,1795,Western United FC,Newcastle Jets,Western United FC - Newcastle Jets,,,,,38.0,18.0,20.0,529.0,251.0,-52.6,-24.0,53.0,-77.0,30.0,25.5,44.6,1.19,1.51,-0.32000000000000006
105,356481,2022-03-05,07:00,2022,59,K-League,14.424,Journée 4,10069,2440,Seongnam FC,Suwon Bluewings,Seongnam FC - Suwon Bluewings,,,,,45.0,48.0,-3.0,785.0,891.0,-11.9,-28.0,-16.0,-12.0,34.4,33.1,32.5,0.91,0.87,0.040000000000000036
91,352726,2022-03-05,07:00,2022,58,Championnat J1,25.551,Journée 3,1479,1423,Kyoto Sanga,Júbilo Iwata,Kyoto Sanga - Júbilo Iwata,,,,,57.0,41.0,16.0,1232.0,625.0,-49.3,-11.0,62.0,-73.0,38.6,23.0,38.3,1.65,1.65,0.0
109,282438,2022-03-05,08:05,2022,54,A-League,11.635,Journée 17,719,4087,Central Coast Mariners,Brisbane Roar,Central Coast Mariners - Brisbane Roar,,,,,31.0,37.0,-6.0,408.0,521.0,-21.7,0.0,5.0,-5.0,43.4,26.5,30.2,1.41,1.13,0.28
106,356482,2022-03-05,09:30,2022,59,K-League,14.424,Journée 4,3991,880,Gangwon FC,Daegu FC,Gangwon FC - Daegu FC,,,,,38.0,31.0,7.0,535.0,396.0,-26.0,-2.0,41.0,-43.0,37.3,25.3,37.4,1.39,1.4,-0.010000000000000009
110,282439,2022-03-05,10:45,2022,54,A-League,11.635,Journée 17,15211,2455,Western Sydney Wanderers,Sydney,Western Sydney Wanderers - Sydney,,,,,42.0,40.0,2.0,659.0,593.0,-10.0,-16.0,22.0,-38.0,35.9,27.7,36.4,1.19,1.2,-0.010000000000000009
107,356483,2022-03-05,12:00,2022,59,K-League,14.424,Journée 4,1372,1983,Incheon United,Pohang Steelers,Incheon United - Pohang Steelers,,,,,38.0,46.0,-8.0,556.0,819.0,-32.1,-32.0,4.0,-36.0,26.7,30.4,42.8,0.84,1.15,-0.30999999999999994
