index,id,date,time,year_compet,id_compet,name_compet,coef_competition,jour_compet,local_id,visitor_id,local_team,visitor_team,teams,resultat,home_goal,away_goal,vainqueur,local_note,visitor_note,delta_note,local_elo,visitor_elo,delta_elo,local_tilt,visitor_tilt,delta_tilt,prob1,probX,prob2,local_goal_predict,visitor_goal_predict,delta_goal_predict
910,377969,2022-03-27,00:00,2022,1445,Liga Nacional de Ascenso,5.703,Conferencia Oeste,141517,141512,Universidad de Panamá,CD Universitario II,Universidad de Panamá - CD Universitario II,1-0,1,0,0,18.0,18.0,0.0,244.0,248.0,-1.6,15.0,28.0,-13.0,43.7,24.5,31.8,1.59,1.32,0.27
403,340545,2022-03-27,00:00,2022,1666,USL Pro - USA,11.579,Temporada Regular,84106,119274,Miami FC,Loudoun United,Miami FC - Loudoun United,0-0,0,0,1,42.0,38.0,4.0,656.0,529.0,-19.4,26.0,-11.0,37.0,59.0,22.8,18.1,1.8,0.89,0.91
29,310546,2022-03-27,00:00,2022,525,Coupe Argentine,37.500,1/32,1373,6570,Independiente,Central Norte,Independiente - Central Norte,1-1,1,1,0,79.0,22.0,57.0,2390.0,290.0,-87.9,-28.0,-6.0,-22.0,67.1,20.8,12.1,1.91,0.66,1.25
427,375568,2022-03-27,00:00,2022,150,Ouverture Panama,11.406,Journée 9,4418,89485,Plaza Amador,Herrera FC,Plaza Amador - Herrera FC,1-1,1,1,1,39.0,22.0,17.0,560.0,284.0,-49.3,-1.0,42.0,-43.0,41.1,24.4,34.4,1.55,1.4,0.15000000000000013
33,434623,2022-03-27,00:00,2022,541,Coupe du Chili,28.286,1/32,150873,4393,La Higuera,Santiago Wanderers,La Higuera - Santiago Wanderers,0-4,0,4,2,48.0,65.0,-17.0,875.0,1665.0,-47.4,44.0,-47.0,91.0,59.8,23.0,17.3,1.78,0.84,0.9400000000000001
952,376939,2022-03-27,00:00,2022,1928,Championnat colombien féminin,4.967,Journée 8,100676,100664,Santa Fe Fem,Cortuluá Fem,Santa Fe Fem - Cortuluá Fem,3-0,3,0,0,,,,,,,,,,,,,,,
866,420412,2022-03-27,00:00,2022,190,D2 Équateur,6.125,Journée 3,1861,119506,CD Olmedo,Independiente Juniors,CD Olmedo - Independiente Juniors,1-0,1,0,0,21.0,23.0,-2.0,275.0,293.0,-6.1,-41.0,-18.0,-23.0,32.8,34.9,32.3,0.82,0.81,0.009999999999999898
17,438690,2022-03-27,00:00,2022,153,Amicaux,40.000,,4348,10279,Tigres UANL,Pachuca,Tigres UANL - Pachuca,2-1,2,1,0,77.0,74.0,3.0,2312.0,2142.0,-7.4,-4.0,46.0,-50.0,41.3,25.5,33.1,1.45,1.27,0.17999999999999994
30,308070,2022-03-27,00:00,2022,69,MLS,35.062,Journée 6,1440,2119,Sporting Kansas City,Real Salt Lake,Sporting Kansas City - Real Salt Lake,1-0,1,0,0,73.0,71.0,2.0,2046.0,1975.0,-3.5,27.0,27.0,0.0,56.9,21.4,21.8,2.02,1.18,0.8400000000000001
13,305460,2022-03-27,00:00,2022,141,Liga MX - Clôture ,52.279,Journée 9,2035,137142,Pumas UNAM,Mazatlán,Pumas UNAM - Mazatlán,1-1,1,1,1,72.0,61.0,11.0,2028.0,1442.0,-28.9,-6.0,4.0,-10.0,59.5,22.5,18.0,1.84,0.9,0.9400000000000001
14,318405,2022-03-27,00:10,2022,42,Ouverture - Colombie,46.500,Temporada Regular,5938,11323,Unión Magdalena,Águilas Doradas,Unión Magdalena - Águilas Doradas,2-1,2,1,0,49.0,68.0,-19.0,900.0,1802.0,-50.1,20.0,-8.0,28.0,35.4,26.1,38.5,1.29,1.35,-0.06000000000000005
