index,id,date,time,year_compet,id_compet,name_compet,coef_competition,jour_compet,local_id,visitor_id,local_team,visitor_team,teams,resultat,home_goal,away_goal,vainqueur,local_note,visitor_note,delta_note,local_elo,visitor_elo,delta_elo,local_tilt,visitor_tilt,delta_tilt,prob1,probX,prob2,local_goal_predict,visitor_goal_predict,delta_goal_predict
19,351113,2022-04-05,02:00,2022,43,Serie A Équateur,13.200,Fase 1,5895,140902,Macará,Cumbayá,Macará - Cumbayá,,,,,32.0,30.0,2.0,426.0,389.0,-8.7,-1.0,13.0,-14.0,43.6,26.3,30.1,1.42,1.13,0.29000000000000004
28,354299,2022-04-05,02:30,2022,1780,Liga Única,5.333,Journée 8,4388,9953,Curicó Unido,Palestino,Curicó Unido - Palestino,,,,,56.0,75.0,-19.0,1180.0,2191.0,-46.1,9.0,26.0,-17.0,21.5,21.4,57.1,1.16,2.01,-0.8499999999999999
2,318410,2022-04-05,03:00,2022,42,Ouverture - Colombie,47.000,Temporada Regular,1868,5940,Once Caldas,Atlético Bucaramanga,Once Caldas - Atlético Bucaramanga,,,,,70.0,67.0,3.0,1886.0,1762.0,-6.6,-22.0,-10.0,-12.0,43.5,29.9,26.6,1.18,0.86,0.31999999999999995
20,252269,2022-04-05,11:05,2022,54,A-League,12.500,Journée 6,719,2744,Central Coast Mariners,Wellington Phoenix,Central Coast Mariners - Wellington Phoenix,,,,,33.0,28.0,5.0,442.0,353.0,-20.1,4.0,75.0,-71.0,33.4,23.3,43.3,1.48,1.71,-0.22999999999999998
16,356505,2022-04-05,12:00,2022,59,K-League,14.742,Journée 8,2440,1412,Suwon Bluewings,Jeonbuk Hyundai Motors,Suwon Bluewings - Jeonbuk Hyundai Motors,,,,,48.0,52.0,-4.0,888.0,1042.0,-14.8,-34.0,31.0,-65.0,25.0,27.2,47.8,0.93,1.4,-0.46999999999999986
14,352762,2022-04-05,12:00,2022,58,Championnat J1,26.654,Journée 7,723,1446,Cerezo Osaka,Kashiwa Reysol,Cerezo Osaka - Kashiwa Reysol,,,,,60.0,43.0,17.0,1368.0,709.0,-48.2,1.0,-8.0,9.0,63.0,21.5,15.5,1.92,0.83,1.0899999999999999
17,356506,2022-04-05,12:30,2022,59,K-League,14.742,Journée 8,880,1372,Daegu FC,Incheon United,Daegu FC - Incheon United,,,,,31.0,39.0,-8.0,393.0,562.0,-30.1,28.0,23.0,5.0,45.2,23.9,30.9,1.67,1.35,0.31999999999999984
18,356507,2022-04-05,12:30,2022,59,K-League,14.742,Journée 8,1410,2579,Jeju United,Ulsan Hyundai,Jeju United - Ulsan Hyundai,,,,,41.0,45.0,-4.0,620.0,763.0,-18.7,-12.0,43.0,-55.0,30.8,25.2,44.0,1.24,1.52,-0.28
13,16463,2022-04-05,18:30,2022,93,2. Liga,33.162,Journée 26,1286,1062,Hamburger SV,Erzgebirge Aue,Hamburger SV - Erzgebirge Aue,,,,,73.0,51.0,22.0,2041.0,984.0,-51.8,26.0,1.0,25.0,79.5,12.9,7.5,2.83,0.78,2.05
8,96433,2022-04-05,19:00,2022,89,Serie B,36.316,Journée 33,2625,2621,Cremonese,US Alessandria,Cremonese - US Alessandria,,,,,47.0,49.0,-2.0,857.0,902.0,-5.0,21.0,8.0,13.0,50.3,24.3,25.4,1.67,1.11,0.5599999999999998
9,96437,2022-04-05,19:00,2022,89,Serie B,36.316,Journée 33,6878,1174,Pordenone,Frosinone,Pordenone - Frosinone,,,,,37.0,55.0,-18.0,523.0,1161.0,-55.0,-26.0,23.0,-49.0,22.5,25.4,52.1,0.93,1.56,-0.63
10,96438,2022-04-05,19:00,2022,89,Serie B,36.316,Journée 33,2146,465,Reggina,Benevento,Reggina - Benevento,,,,,36.0,52.0,-16.0,483.0,1044.0,-53.7,-6.0,-9.0,3.0,33.2,28.9,37.9,1.07,1.16,-0.08999999999999986
11,96439,2022-04-05,19:00,2022,89,Serie B,36.316,Journée 33,2482,1531,Ternana Calcio,Lecce,Ternana Calcio - Lecce,,,,,53.0,49.0,4.0,1092.0,934.0,-14.5,8.0,12.0,-4.0,50.7,24.6,24.7,1.64,1.07,0.5699999999999998
12,149032,2022-04-05,19:00,2022,89,Serie B,36.316,Journée 33,2376,10755,SPAL,Nuova Cosenza,SPAL - Nuova Cosenza,,,,,53.0,44.0,9.0,1066.0,751.0,-29.5,18.0,-40.0,58.0,70.1,19.7,10.2,1.98,0.6,1.38
26,411001,2022-04-05,20:45,2022,39,Premier League,11.250,Ronda Campeonato,1301,9981,Haverfordwest County AFC,Aberystwyth Town,Haverfordwest County AFC - Aberystwyth Town,,,,,29.0,37.0,-8.0,362.0,517.0,-30.0,24.0,10.0,14.0,47.1,24.5,28.4,1.62,1.2,0.42000000000000015
25,410999,2022-04-05,20:45,2022,39,Premier League,11.250,Ronda Campeonato,30858,20722,Barry Town,Cardiff MU,Barry Town - Cardiff MU,,,,,26.0,36.0,-10.0,330.0,492.0,-32.9,11.0,23.0,-12.0,39.7,25.3,35.0,1.45,1.35,0.09999999999999987
24,410970,2022-04-05,20:45,2022,39,Premier League,11.250,Ronda Campeonato,13007,607,Flint Town United,Caernarfon Town FC,Flint Town United - Caernarfon Town FC,,,,,29.0,30.0,-1.0,374.0,384.0,-2.6,44.0,46.0,-2.0,48.9,21.7,29.4,1.98,1.5,0.48
23,410969,2022-04-05,20:45,2022,39,Premier League,11.250,Ronda Campeonato,4473,2491,Bala Town,The New Saints,Bala Town - The New Saints,,,,,41.0,44.0,-3.0,616.0,752.0,-18.1,92.0,46.0,46.0,61.8,17.5,20.7,2.7,1.56,1.1400000000000001
22,410962,2022-04-05,20:45,2022,39,Premier League,11.250,Ronda Campeonato,12987,9976,Penybont,Newtown,Penybont - Newtown,,,,,23.0,29.0,-6.0,297.0,376.0,-21.0,52.0,134.0,-82.0,31.0,19.1,50.0,1.96,2.48,-0.52
21,44054,2022-04-05,20:45,2022,32,Premier League,12.500,Groupe 1 Journée 33,9995,5725,Portadown,Cliftonville,Portadown - Cliftonville,,,,,35.0,43.0,-8.0,465.0,705.0,-34.0,-8.0,31.0,-39.0,30.1,26.0,43.9,1.16,1.46,-0.30000000000000004
6,13323,2022-04-05,20:45,2022,25,Championship,45.652,Journée 22,9184,508,Preston North End,Blackpool,Preston North End - Blackpool,,,,,58.0,39.0,19.0,1311.0,577.0,-56.0,0.0,26.0,-26.0,54.7,22.3,23.0,1.9,1.16,0.74
3,13121,2022-04-05,20:45,2022,25,Championship,45.652,Journée 22,9182,2044,Sheffield United,Queens Park Rangers,Sheffield United - Queens Park Rangers,,,,,65.0,59.0,6.0,1673.0,1327.0,-20.7,-18.0,42.0,-60.0,39.4,25.6,34.9,1.41,1.32,0.08999999999999986
5,13217,2022-04-05,20:45,2022,25,Championship,45.652,Journée 22,5653,1600,Peterborough United,Luton Town,Peterborough United - Luton Town,,,,,47.0,33.0,14.0,825.0,431.0,-47.8,21.0,75.0,-54.0,48.7,21.0,30.3,2.09,1.62,0.46999999999999975
4,13145,2022-04-05,20:45,2022,25,Championship,45.652,Journée 22,1694,2453,Millwall,Swansea City,Millwall - Swansea City,,,,,59.0,68.0,-9.0,1320.0,1779.0,-25.8,-6.0,-17.0,11.0,38.7,29.7,31.6,1.13,0.99,0.1399999999999999
