index,id,date,time,year_compet,id_compet,name_compet,coef_competition,jour_compet,local_id,visitor_id,local_team,visitor_team,teams,resultat,home_goal,away_goal,vainqueur,local_note,visitor_note,delta_note,local_elo,visitor_elo,delta_elo,local_tilt,visitor_tilt,delta_tilt,prob1,probX,prob2,local_goal_predict,visitor_goal_predict,delta_goal_predict
62,308060,2022-03-20,00:00,2022,69,MLS,34.885,Journée 5,758,1440,Chicago Fire,Sporting Kansas City,Chicago Fire - Sporting Kansas City,,,,,67.0,73.0,-6.0,1767.0,2051.0,-13.8,-12.0,20.0,-32.0,32.6,27.1,40.3,1.15,1.31,-0.16000000000000014
35,318382,2022-03-20,00:30,2022,42,Ouverture - Colombie,45.500,Temporada Regular,5933,11323,Alianza Petrolera,Águilas Doradas,Alianza Petrolera - Águilas Doradas,,,,,62.0,68.0,-6.0,1487.0,1800.0,-17.4,23.0,-2.0,25.0,48.2,25.3,26.5,1.56,1.08,0.48
112,351104,2022-03-20,00:30,2022,43,Serie A Équateur,13.000,Fase 1,1555,11703,Liga de Quito,Aucas,Liga de Quito - Aucas,,,,,49.0,35.0,14.0,900.0,465.0,-48.3,37.0,26.0,11.0,64.7,18.6,16.7,2.33,1.11,1.22
22,305476,2022-03-20,01:00,2022,141,Liga MX - Clôture ,52.279,Journée 11,2035,5151,Pumas UNAM,Necaxa,Pumas UNAM - Necaxa,,,,,71.0,65.0,6.0,1934.0,1623.0,-16.1,-2.0,-5.0,3.0,56.6,24.0,19.4,1.7,0.88,0.82
63,308061,2022-03-20,01:00,2022,69,MLS,34.885,Journée 5,137770,3994,Charlotte FC,New England Revolution,Charlotte FC - New England Revolution,,,,,64.0,69.0,-5.0,1578.0,1877.0,-15.9,-100.0,88.0,-188.0,0.0,12.0,88.0,,,
120,354288,2022-03-20,01:30,2022,1780,Liga Única,5.292,Journée 7,9951,9139,Cobresal,Coquimbo Unido,Cobresal - Coquimbo Unido,,,,,65.0,53.0,12.0,1669.0,1061.0,-36.4,23.0,-1.0,24.0,71.4,17.0,11.6,2.39,0.86,1.5300000000000002
64,308062,2022-03-20,02:00,2022,69,MLS,34.885,Journée 5,17861,11886,Minnesota United,San Jose Earthquakes,Minnesota United - San Jose Earthquakes,,,,,54.0,70.0,-16.0,1099.0,1901.0,-42.2,-5.0,19.0,-24.0,23.9,22.6,53.5,1.18,1.87,-0.6900000000000002
66,308064,2022-03-20,02:30,2022,69,MLS,34.885,Journée 5,1057,5610,FC Dallas,Portland Timbers,FC Dallas - Portland Timbers,,,,,76.0,70.0,6.0,2221.0,1889.0,-14.9,-1.0,17.0,-18.0,52.7,24.2,23.1,1.69,1.03,0.6599999999999999
65,308063,2022-03-20,02:30,2022,69,MLS,34.885,Journée 5,1335,818,Houston Dynamo,Colorado Rapids,Houston Dynamo - Colorado Rapids,,,,,70.0,70.0,0.0,1905.0,1891.0,-0.7,-23.0,-2.0,-21.0,38.2,30.1,31.6,1.1,0.97,0.13000000000000012
113,351101,2022-03-20,03:00,2022,43,Serie A Équateur,13.000,Fase 1,6410,432,Mushuc Runa,Barcelona SC,Mushuc Runa - Barcelona SC,,,,,25.0,48.0,-23.0,314.0,870.0,-63.9,17.0,-27.0,44.0,46.0,28.0,26.1,1.33,0.93,0.4
36,318384,2022-03-20,03:00,2022,42,Ouverture - Colombie,45.500,Temporada Regular,207,1374,América de Cali,Independiente Medellin,América de Cali - Independiente Medellin,,,,,64.0,74.0,-10.0,1599.0,2092.0,-23.6,-6.0,-47.0,41.0,47.9,31.6,20.5,1.14,0.63,0.5099999999999999
23,305477,2022-03-20,03:00,2022,141,Liga MX - Clôture ,52.279,Journée 11,4348,10275,Tigres UANL,Monterrey,Tigres UANL - Monterrey,,,,,77.0,73.0,4.0,2313.0,2057.0,-11.1,-8.0,14.0,-22.0,48.0,25.7,26.3,1.52,1.05,0.47
67,308065,2022-03-20,03:30,2022,69,MLS,34.885,Journée 5,2119,109669,Real Salt Lake,Nashville SC,Real Salt Lake - Nashville SC,,,,,71.0,52.0,19.0,1977.0,1032.0,-47.8,20.0,20.0,0.0,76.2,14.9,8.9,2.58,0.77,1.81
24,305478,2022-03-20,05:00,2022,141,Liga MX - Clôture ,52.279,Journée 11,10279,705,Pachuca,Cruz Azul,Pachuca - Cruz Azul,,,,,74.0,71.0,3.0,2094.0,1942.0,-7.3,1.0,-2.0,3.0,51.6,25.2,23.2,1.58,0.97,0.6100000000000001
86,352752,2022-03-20,07:00,2022,58,Championnat J1,25.919,Journée 5,1771,1446,Nagoya Grampus,Kashiwa Reysol,Nagoya Grampus - Kashiwa Reysol,,,,,41.0,43.0,-2.0,631.0,698.0,-9.6,28.0,-8.0,36.0,57.7,22.8,19.4,1.81,0.95,0.8600000000000001
109,356496,2022-03-20,07:00,2022,59,K-League,14.636,Journée 6,13686,880,Suwon FC,Daegu FC,Suwon FC - Daegu FC,,,,,32.0,31.0,1.0,416.0,396.0,-4.8,13.0,37.0,-24.0,43.4,24.1,32.5,1.63,1.38,0.25
110,356497,2022-03-20,09:30,2022,59,K-League,14.636,Journée 6,2579,1983,Ulsan Hyundai,Pohang Steelers,Ulsan Hyundai - Pohang Steelers,,,,,44.0,46.0,-2.0,752.0,819.0,-8.2,15.0,-8.0,23.0,53.4,25.1,21.5,1.6,0.91,0.6900000000000001
119,282453,2022-03-20,10:05,2022,54,A-League,11.827,Journée 19,15211,70,Western Sydney Wanderers,Adelaide United,Western Sydney Wanderers - Adelaide United,,,,,42.0,40.0,2.0,655.0,603.0,-7.9,-30.0,37.0,-67.0,27.6,27.5,44.9,1.0,1.35,-0.3500000000000001
111,356498,2022-03-20,12:00,2022,59,K-League,14.636,Journée 6,10069,1372,Seongnam FC,Incheon United,Seongnam FC - Incheon United,,,,,45.0,38.0,7.0,785.0,556.0,-29.2,-24.0,15.0,-39.0,39.5,28.2,32.2,1.23,1.08,0.1499999999999999
54,50095,2022-03-20,12:30,2022,37,Süper Lig,39.513,Journée 30,2343,12887,Sivasspor,Altay,Sivasspor - Altay,,,,,60.0,28.0,32.0,1407.0,352.0,-75.0,-10.0,8.0,-18.0,65.7,20.0,14.3,2.06,0.84,1.2200000000000002
53,50087,2022-03-20,12:30,2022,37,Süper Lig,39.513,Journée 30,226,12901,Antalyaspor,Giresunspor,Antalyaspor - Giresunspor,,,,,65.0,48.0,17.0,1645.0,888.0,-46.0,14.0,15.0,-1.0,63.9,19.5,16.7,2.2,1.04,1.1600000000000001
87,189614,2022-03-20,12:45,2022,205,A PFG,25.846,Journée 24,6470,17420,Botev Vratsa,Pirin Blagoevgrad,Botev Vratsa - Pirin Blagoevgrad,,,,,40.0,49.0,-9.0,610.0,903.0,-32.4,-35.0,18.0,-53.0,22.3,27.1,50.6,0.84,1.42,-0.58
39,6644,2022-03-20,13:00,2022,27,Premier League Russie,42.600,Journée 22,865,2193,CSKA Moskva,Rubin Kazán,CSKA Moskva - Rubin Kazán,,,,,80.0,73.0,7.0,2455.0,2047.0,-16.6,-37.0,21.0,-58.0,33.5,28.7,37.8,1.08,1.17,-0.08999999999999986
40,6649,2022-03-20,13:00,2022,27,Premier League Russie,42.600,Journée 22,11802,5633,Ufa,FK Krasnodar,Ufa - FK Krasnodar,,,,,53.0,72.0,-19.0,1082.0,2020.0,-46.4,0.0,30.0,-30.0,21.2,22.2,56.7,1.08,1.91,-0.8299999999999998
30,2562,2022-03-20,13:15,2022,9,Eredivisie,47.941,Journée 27,1115,1068,Utrecht,Groningen,Utrecht - Groningen,,,,,77.0,75.0,2.0,2279.0,2151.0,-5.6,31.0,39.0,-8.0,53.1,21.3,25.6,2.05,1.38,0.6699999999999999
7,49325,2022-03-20,13:30,2022,7,Serie A,71.842,Journée 30,2673,2215,Venezia,Sampdoria,Venezia - Sampdoria,,,,,38.0,73.0,-35.0,547.0,2077.0,-73.7,9.0,-7.0,16.0,16.4,20.9,62.7,0.92,2.01,-1.0899999999999999
96,8057,2022-03-20,13:30,2022,128,Ekstraklasa,23.824,Journée 26,13380,13432,Radomiak Radom,Stal Mielec,Radomiak Radom - Stal Mielec,,,,,20.0,28.0,-8.0,269.0,355.0,-24.2,21.0,43.0,-22.0,38.6,24.3,37.1,1.51,1.48,0.030000000000000027
15,16121,2022-03-20,14:00,2022,16,Ligue 1,63.112,Journée 29,1713,1924,Monaco,PSG,Monaco - PSG,,,,,87.0,93.0,-6.0,2933.0,3401.0,-13.8,-18.0,-9.0,-9.0,34.5,29.4,36.1,1.07,1.1,-0.030000000000000027
49,4193,2022-03-20,14:00,2022,14,Premiership,40.750,Journée 31,9934,1241,Dundee,Rangers FC,Dundee - Rangers FC,,,,,65.0,62.0,3.0,1643.0,1500.0,-8.7,-21.0,33.0,-54.0,34.7,27.3,38.0,1.19,1.26,-0.07000000000000006
99,18294,2022-03-20,14:15,2022,95,NB I Hongrie,23.788,Journée 25,1902,890,Paksi SE,Debreceni VSC,Paksi SE - Debreceni VSC,,,,,50.0,57.0,-7.0,939.0,1253.0,-25.1,98.0,48.0,50.0,55.0,18.6,26.4,2.57,1.78,0.7899999999999998
74,16476,2022-03-20,14:30,2022,93,2. Liga,32.960,Journée 27,2413,4800,Jahn Regensburg,Paderborn,Jahn Regensburg - Paderborn,,,,,36.0,42.0,-6.0,492.0,671.0,-26.7,67.0,117.0,-50.0,37.0,19.2,43.8,2.19,2.38,-0.18999999999999995
50,415050,2022-03-20,14:30,2022,139,FA Cup,40.476,1/4 de finale,860,1017,Crystal Palace,Everton,Crystal Palace - Everton,,,,,73.0,83.0,-10.0,2046.0,2681.0,-23.7,12.0,-19.0,31.0,44.9,27.2,27.9,1.37,1.02,0.3500000000000001
38,13324,2022-03-20,14:30,2022,25,Championship,45.245,Journée 39,2044,5653,Queens Park Rangers,Peterborough United,Queens Park Rangers - Peterborough United,,,,,57.0,47.0,10.0,1232.0,851.0,-30.9,-2.0,-48.0,46.0,67.3,22.6,10.1,1.7,0.48,1.22
75,16478,2022-03-20,14:30,2022,93,2. Liga,32.960,Journée 27,1092,2316,Nürnberg,Dynamo Dresden,Nürnberg - Dynamo Dresden,,,,,61.0,50.0,11.0,1457.0,951.0,-34.7,30.0,-11.0,41.0,70.2,17.9,12.0,2.27,0.82,1.4500000000000002
70,3291,2022-03-20,14:30,2022,12,Pro League,33.353,Journée 32,6200,9785,Club Brugge,Genk,Club Brugge - Genk,,,,,74.0,71.0,3.0,2109.0,1942.0,-7.9,-3.0,21.0,-24.0,44.7,25.3,30.0,1.52,1.2,0.32000000000000006
76,16480,2022-03-20,14:30,2022,93,2. Liga,32.960,Journée 27,2914,1073,Holstein Kiel,Ingolstadt 04,Holstein Kiel - Ingolstadt 04,,,,,42.0,63.0,-21.0,670.0,1538.0,-56.4,7.0,35.0,-28.0,23.2,22.3,54.4,1.17,1.9,-0.73
105,143417,2022-03-20,14:45,2022,182,Superliga Albanie,15.347,Temporada Regular,10059,5828,Laçi,Teuta Durrës,Laçi - Teuta Durrës,,,,,41.0,41.0,0.0,636.0,630.0,-0.9,8.0,6.0,2.0,48.6,25.4,26.0,1.55,1.07,0.48
57,96417,2022-03-20,15:00,2022,89,Serie B,36.118,Journée 31,1954,822,Perugia,Como,Perugia - Como,,,,,55.0,42.0,13.0,1149.0,651.0,-43.3,-16.0,54.0,-70.0,36.7,24.6,38.7,1.44,1.48,-0.040000000000000036
58,96418,2022-03-20,15:00,2022,89,Serie B,36.118,Journée 31,1973,275,Pisa SC,Cittadella,Pisa SC - Cittadella,,,,,50.0,51.0,-1.0,965.0,984.0,-1.9,20.0,-15.0,35.0,58.0,23.6,18.4,1.73,0.86,0.87
59,96422,2022-03-20,15:00,2022,89,Serie B,36.118,Journée 31,2691,290,Vicenza ,Ascoli,Vicenza  - Ascoli,,,,,56.0,53.0,3.0,1208.0,1080.0,-10.6,-29.0,59.0,-88.0,29.1,25.9,45.0,1.13,1.47,-0.3400000000000001
116,12832,2022-03-20,15:00,2022,386,Super Liga,12.333,Journée 28,18035,13472,FK Spartak Subotica,Novi Pazar,FK Spartak Subotica - Novi Pazar,,,,,26.0,22.0,4.0,329.0,288.0,-12.5,-40.0,-17.0,-23.0,33.8,34.1,32.2,0.86,0.83,0.030000000000000027
2,21122,2022-03-20,15:00,2022,1,Liga Santander,83.355,Journée 29,998,1623,Espanyol,Mallorca,Espanyol - Mallorca,,,,,77.0,59.0,18.0,2309.0,1317.0,-43.0,13.0,25.0,-12.0,72.1,16.0,11.9,2.58,0.97,1.61
43,21530,2022-03-20,15:00,2022,2,Segunda División,41.667,Journée 32,213,64,SD Amorebieta,Alcorcón,SD Amorebieta - Alcorcón,,,,,40.0,57.0,-17.0,597.0,1244.0,-52.0,15.0,-40.0,55.0,53.4,26.9,19.8,1.45,0.76,0.69
55,50089,2022-03-20,15:00,2022,37,Süper Lig,39.513,Journée 30,12892,1192,Gaziantep BB,Galatasaray SK,Gaziantep BB - Galatasaray SK,,,,,49.0,79.0,-30.0,932.0,2409.0,-61.3,35.0,-27.0,62.0,32.9,25.2,41.9,1.3,1.5,-0.19999999999999996
81,14948,2022-03-20,15:15,2022,36,Championnat de Suisse,30.875,Journée 27,3041,10037,Servette,Sion,Servette - Sion,,,,,46.0,60.0,-14.0,821.0,1371.0,-40.1,14.0,29.0,-15.0,33.0,24.1,42.9,1.39,1.62,-0.2300000000000002
88,189611,2022-03-20,15:15,2022,205,A PFG,25.846,Journée 24,6371,4068,Botev Plovdiv,CSKA Sofia,Botev Plovdiv - CSKA Sofia,,,,,53.0,47.0,6.0,1058.0,858.0,-18.9,23.0,7.0,16.0,60.2,21.3,18.5,1.98,1.0,0.98
92,1313,2022-03-20,15:30,2022,13,Championnat du Danemark,25.000,Temporada Regular,21,553,Aalborg BK,Brøndby IF,Aalborg BK - Brøndby IF,,,,,55.0,57.0,-2.0,1157.0,1239.0,-6.6,11.0,41.0,-30.0,40.9,24.5,34.6,1.54,1.4,0.14000000000000012
90,1311,2022-03-20,15:30,2022,13,Championnat du Danemark,25.000,Temporada Regular,83,2689,AGF Aarhus,Viborg FF,AGF Aarhus - Viborg FF,,,,,49.0,45.0,4.0,911.0,753.0,-17.3,33.0,111.0,-78.0,43.0,20.4,36.6,2.12,1.95,0.17000000000000015
46,426014,2022-03-20,15:30,2022,17,Super League,41.250,Ronda Campeonato,1931,1863,PAS Giannina,Olympiacos Piraeus,PAS Giannina - Olympiacos Piraeus,,,,,68.0,81.0,-13.0,1809.0,2551.0,-29.1,-18.0,-2.0,-16.0,28.0,28.4,43.6,0.96,1.27,-0.31000000000000005
103,418297,2022-03-20,15:30,2022,11,Bundesliga,23.100,Ronda Campeonato,12367,1524,Hartberg,LASK,Hartberg - LASK,,,,,43.0,50.0,-7.0,700.0,943.0,-25.8,-5.0,37.0,-42.0,30.1,25.3,44.5,1.2,1.52,-0.32000000000000006
102,417767,2022-03-20,15:30,2022,11,Bundesliga,23.100,Ronda Campeonato,2432,12416,Sturm Graz,SK Austria Klagenfurt,Sturm Graz - SK Austria Klagenfurt,,,,,66.0,43.0,23.0,1696.0,700.0,-58.7,27.0,94.0,-67.0,68.5,16.3,15.2,2.73,1.25,1.48
101,417766,2022-03-20,15:30,2022,11,Bundesliga,23.100,Ronda Campeonato,9777,3698,Wolfsberger AC,Salzburg,Wolfsberger AC - Salzburg,,,,,56.0,74.0,-18.0,1200.0,2100.0,-42.9,23.0,12.0,11.0,32.6,24.5,42.9,1.34,1.58,-0.24
95,1316,2022-03-20,15:30,2022,13,Championnat du Danemark,25.000,Temporada Regular,2339,9799,Silkeborg IF,Midtjylland,Silkeborg IF - Midtjylland,,,,,48.0,63.0,-15.0,860.0,1530.0,-43.8,34.0,26.0,8.0,36.8,23.4,39.8,1.57,1.64,-0.06999999999999984
