index,id,date,time,year_compet,id_compet,name_compet,coef_competition,jour_compet,local_id,visitor_id,local_team,visitor_team,teams,resultat,home_goal,away_goal,vainqueur,local_note,visitor_note,delta_note,local_elo,visitor_elo,delta_elo,local_tilt,visitor_tilt,delta_tilt,prob1,probX,prob2,local_goal_predict,visitor_goal_predict,delta_goal_predict
18,407127,2022-03-16,02:00,2022,706,CONCACAF Champions,25.962,1/4 de finale,4406,59736,Comunicaciones,New York City,Comunicaciones - New York City,,,,,54.0,67.0,-13.0,1097.0,1737.0,-36.8,21.0,-2.0,23.0,37.2,25.5,37.3,1.38,1.38,0.0
5,415135,2022-03-16,02:30,2022,2029,Tour préliminaire Copa Libertadores,56.819,Finale,432,5639,Barcelona SC,América Mineiro,Barcelona SC - América Mineiro,,,,,49.0,59.0,-10.0,898.0,1343.0,-33.1,13.0,4.0,9.0,39.6,26.3,34.1,1.36,1.25,0.1100000000000001
6,305426,2022-03-16,05:06,2022,141,Liga MX - Clôture ,51.618,Journée 5,10275,64675,Monterrey,FC Juárez,Monterrey - FC Juárez,,,,,73.0,53.0,20.0,2062.0,1082.0,-47.5,-25.0,-30.0,5.0,66.0,22.7,11.3,1.71,0.54,1.17
16,96410,2022-03-16,19:30,2022,89,Serie B,35.921,Journée 30,2625,6878,Cremonese,Pordenone,Cremonese - Pordenone,,,,,47.0,39.0,8.0,837.0,565.0,-32.5,26.0,-17.0,43.0,65.5,21.1,13.5,1.91,0.73,1.18
15,96406,2022-03-16,19:30,2022,89,Serie B,35.921,Journée 30,290,1973,Ascoli,Pisa SC,Ascoli - Pisa SC,,,,,53.0,50.0,3.0,1071.0,956.0,-10.7,-11.0,20.0,-31.0,42.1,26.6,31.3,1.38,1.15,0.22999999999999998
4,15759,2022-03-16,19:30,2022,8,Bundesliga,65.515,Journée 25,2987,530,Mainz 05,B. Dortmund,Mainz 05 - B. Dortmund,,,,,76.0,94.0,-18.0,2213.0,3494.0,-36.7,12.0,7.0,5.0,23.8,22.7,53.6,1.16,1.86,-0.7000000000000002
17,96412,2022-03-16,19:30,2022,89,Serie B,35.921,Journée 30,1954,2376,Perugia,SPAL,Perugia - SPAL,,,,,55.0,53.0,2.0,1141.0,1064.0,-6.7,-14.0,-25.0,11.0,47.5,30.0,22.5,1.22,0.74,0.48
2,5890,2022-03-16,21:30,2022,10,Premier League,89.309,Journée 16,5652,2523,Brighton & Hove Albion,Tottenham Hotspur,Brighton & Hove Albion - Tottenham Hotspur,,,,,73.0,87.0,-14.0,2054.0,2935.0,-30.0,-13.0,-12.0,-1.0,29.1,26.9,44.0,1.07,1.38,-0.30999999999999983
14,13316,2022-03-16,21:45,2022,25,Championship,45.245,Journée 38,5653,2453,Peterborough United,Swansea City,Peterborough United - Swansea City,,,,,47.0,74.0,-27.0,849.0,2144.0,-60.4,-14.0,-32.0,18.0,27.3,30.2,42.5,0.86,1.16,-0.29999999999999993
13,13315,2022-03-16,21:45,2022,25,Championship,45.245,Journée 38,1694,1337,Millwall,Huddersfield Town,Millwall - Huddersfield Town,,,,,47.0,54.0,-7.0,839.0,1116.0,-24.8,-7.0,36.0,-43.0,29.0,25.7,45.4,1.14,1.5,-0.3600000000000001
12,13314,2022-03-16,21:45,2022,25,Championship,45.245,Journée 38,1600,9184,Luton Town,Preston North End,Luton Town - Preston North End,,,,,35.0,59.0,-24.0,481.0,1324.0,-63.7,36.0,-7.0,43.0,41.4,25.2,33.4,1.49,1.31,0.17999999999999994
9,13311,2022-03-16,21:45,2022,25,Championship,45.245,Journée 38,508,9182,Blackpool,Sheffield United,Blackpool - Sheffield United,,,,,39.0,51.0,-12.0,563.0,981.0,-42.6,3.0,-1.0,4.0,37.7,27.5,34.9,1.24,1.19,0.050000000000000044
10,13312,2022-03-16,21:45,2022,25,Championship,45.245,Journée 38,636,2429,Cardiff City,Stoke City,Cardiff City - Stoke City,,,,,57.0,78.0,-21.0,1264.0,2369.0,-46.6,-30.0,-11.0,-19.0,19.6,26.8,53.6,0.76,1.46,-0.7
8,13309,2022-03-16,21:45,2022,25,Championship,45.245,Journée 38,1825,2044,Nottingham Forest,Queens Park Rangers,Nottingham Forest - Queens Park Rangers,,,,,57.0,57.0,0.0,1259.0,1244.0,-1.2,16.0,22.0,-6.0,47.9,24.3,27.8,1.65,1.2,0.44999999999999996
11,13313,2022-03-16,21:45,2022,25,Championship,45.245,Journée 38,9189,1341,Coventry City,Hull City,Coventry City - Hull City,,,,,43.0,70.0,-27.0,684.0,1902.0,-64.0,16.0,-28.0,44.0,37.2,27.6,35.1,1.22,1.18,0.040000000000000036
1,304975,2022-03-16,22:00,2022,107,Ligue des Champions,100.000,1/8 de finale,1430,2716,Juventus,Villarreal,Juventus - Villarreal,,,,,95.0,84.0,11.0,3573.0,2716.0,-24.0,-26.0,45.0,-71.0,52.7,25.1,22.2,1.59,0.93,0.66
0,304971,2022-03-16,22:00,2022,107,Ligue des Champions,100.000,1/8 de finale,3015,752,Lille,Chelsea,Lille - Chelsea,,,,,81.0,94.0,-13.0,2499.0,3460.0,-27.8,-28.0,-5.0,-23.0,20.9,26.8,52.3,0.81,1.45,-0.6399999999999999
3,5606,2022-03-16,22:15,2022,10,Premier League,89.309,Journée 16,263,3845,Arsenal,Liverpool,Arsenal - Liverpool,,,,,92.0,91.0,1.0,3312.0,3225.0,-2.6,0.0,65.0,-65.0,39.3,24.4,36.2,1.52,1.45,0.07000000000000006
7,318388,2022-03-16,23:00,2022,42,Ouverture - Colombie,45.500,Temporada Regular,900,11319,Deportes Tolima,Patriotas Boyacá,Deportes Tolima - Patriotas Boyacá,,,,,73.0,66.0,7.0,2079.0,1703.0,-18.1,-13.0,-21.0,8.0,56.6,25.6,17.8,1.55,0.74,0.81
