index,id,date,time,year_compet,id_compet,name_compet,coef_competition,jour_compet,local_id,visitor_id,local_team,visitor_team,teams,resultat,home_goal,away_goal,vainqueur,local_note,visitor_note,delta_note,local_elo,visitor_elo,delta_elo,local_tilt,visitor_tilt,delta_tilt,prob1,probX,prob2,local_goal_predict,visitor_goal_predict,delta_goal_predict
22,306067,2022-02-17,01:00,2022,706,CONCACAF Champions,24.519,1/8 de finale,7459,10271,Guastatoya,León,Guastatoya - León,,,,,43.0,73.0,-30.0,684.0,2053.0,-66.7,0.0,23.0,-23.0,12.2,16.5,71.2,0.94,2.5,-1.56
17,318339,2022-02-17,01:10,2022,42,Ouverture - Colombie,43.500,Temporada Regular,1693,11323,Millonarios,Águilas Doradas,Millonarios - Águilas Doradas,,,,,73.0,68.0,5.0,2058.0,1810.0,-12.1,-12.0,-3.0,-9.0,48.9,26.5,24.5,1.46,0.95,0.51
16,305399,2022-02-17,03:00,2022,141,Liga MX - Clôture ,48.309,Journée 2,137142,10276,Mazatlán,América,Mazatlán - América,,,,,60.0,79.0,-19.0,1412.0,2400.0,-41.2,26.0,-7.0,33.0,39.3,25.4,35.2,1.43,1.34,0.08999999999999986
23,306081,2022-02-17,03:00,2022,706,CONCACAF Champions,24.519,1/8 de finale,119662,705,Forge,Cruz Azul,Forge - Cruz Azul,,,,,51.0,73.0,-22.0,1010.0,2083.0,-51.5,3.0,-21.0,24.0,31.7,27.5,40.8,1.1,1.29,-0.18999999999999995
18,318346,2022-02-17,03:15,2022,42,Ouverture - Colombie,43.500,Temporada Regular,1374,11325,Independiente Medellin,Junior,Independiente Medellin - Junior,,,,,74.0,74.0,0.0,2097.0,2119.0,-1.0,-14.0,-35.0,21.0,51.9,29.4,18.7,1.28,0.64,0.64
24,306075,2022-02-17,05:00,2022,706,CONCACAF Champions,24.519,1/8 de finale,4400,2035,Deportivo Saprissa,Pumas UNAM,Deportivo Saprissa - Pumas UNAM,,,,,50.0,72.0,-22.0,971.0,2035.0,-52.3,65.0,2.0,63.0,40.8,22.5,36.7,1.77,1.67,0.10000000000000009
11,309095,2022-02-17,19:45,2022,2492,Conference League,84.000,1/16,9774,2728,Rapid Wien,Vitesse,Rapid Wien - Vitesse,,,,,68.0,77.0,-9.0,1783.0,2284.0,-21.9,-7.0,27.0,-34.0,28.3,25.5,46.2,1.13,1.52,-0.3900000000000001
10,304944,2022-02-17,19:45,2022,2492,Conference League,84.000,1/16,9799,1919,Midtjylland,PAOK,Midtjylland - PAOK,,,,,60.0,75.0,-15.0,1414.0,2183.0,-35.2,41.0,9.0,32.0,44.6,23.3,32.1,1.74,1.44,0.30000000000000004
9,304942,2022-02-17,19:45,2022,2492,Conference League,84.000,1/16,10066,10057,Fenerbahçe,Slavia Praha,Fenerbahçe - Slavia Praha,,,,,85.0,59.0,26.0,2779.0,1363.0,-51.0,-27.0,25.0,-52.0,65.8,20.6,13.6,1.97,0.77,1.2
0,304772,2022-02-17,19:45,2022,117,Europa League,67.200,1/16,429,1777,Barcelona,Napoli,Barcelona - Napoli,,,,,97.0,89.0,8.0,3774.0,3079.0,-18.4,-15.0,30.0,-45.0,51.8,23.1,25.0,1.8,1.18,0.6200000000000001
3,304778,2022-02-17,19:45,2022,117,Europa League,67.200,1/16,4010,2386,Sheriff,Sporting Braga,Sheriff - Sporting Braga,,,,,55.0,83.0,-28.0,1167.0,2659.0,-56.1,86.0,-1.0,87.0,34.1,21.0,45.0,1.78,2.06,-0.28
2,304776,2022-02-17,19:45,2022,117,Europa League,67.200,1/16,530,1241,B. Dortmund,Rangers FC,B. Dortmund - Rangers FC,,,,,94.0,61.0,33.0,3489.0,1420.0,-59.3,13.0,0.0,13.0,78.9,12.4,8.7,3.1,0.99,2.1100000000000003
1,304774,2022-02-17,19:45,2022,117,Europa League,67.200,1/16,2794,486,Zenit,Real Betis,Zenit - Real Betis,,,,,82.0,75.0,7.0,2586.0,2187.0,-15.4,40.0,75.0,-35.0,54.1,19.3,26.6,2.42,1.68,0.74
8,304940,2022-02-17,19:45,2022,2492,Conference League,84.000,1/16,2023,3703,PSV,Maccabi Tel Aviv,PSV - Maccabi Tel Aviv,,,,,88.0,51.0,37.0,3043.0,983.0,-67.7,27.0,68.0,-41.0,77.2,12.2,10.6,3.45,1.33,2.12
21,63317,2022-02-17,20:00,2022,20,Liga 1,30.417,Journée 23,1037,119352,FC Academica Clinceni,Farul Constanța,FC Academica Clinceni - Farul Constanța,,,,,41.0,45.0,-4.0,628.0,762.0,-17.6,-32.0,-3.0,-29.0,32.3,31.0,36.7,0.95,1.03,-0.08000000000000007
19,318343,2022-02-17,21:00,2022,42,Ouverture - Colombie,43.500,Temporada Regular,11319,1868,Patriotas Boyacá,Once Caldas,Patriotas Boyacá - Once Caldas,,,,,67.0,70.0,-3.0,1745.0,1881.0,-7.2,-40.0,-14.0,-26.0,32.4,34.2,33.4,0.83,0.85,-0.020000000000000018
7,304780,2022-02-17,22:00,2022,117,Europa League,67.200,1/16,1095,1526,Porto,Lazio,Porto - Lazio,,,,,90.0,84.0,6.0,3141.0,2735.0,-12.9,21.0,3.0,18.0,64.6,19.9,15.5,2.12,0.93,1.19
6,304770,2022-02-17,22:00,2022,117,Europa League,67.200,1/16,9750,2120,RB Leipzig,R. Sociedad,RB Leipzig - R. Sociedad,,,,,64.0,81.0,-17.0,1568.0,2512.0,-37.6,34.0,17.0,17.0,32.6,23.5,43.9,1.44,1.7,-0.26
5,304768,2022-02-17,22:00,2022,117,Europa League,67.200,1/16,339,1863,Atalanta,Olympiacos Piraeus,Atalanta - Olympiacos Piraeus,,,,,75.0,80.0,-5.0,2186.0,2492.0,-12.3,-2.0,1.0,-3.0,40.6,27.6,31.8,1.28,1.1,0.17999999999999994
13,304946,2022-02-17,22:00,2022,2492,Conference League,84.000,1/16,1538,9793,Leicester,Randers,Leicester - Randers,,,,,81.0,52.0,29.0,2500.0,1019.0,-59.2,27.0,81.0,-54.0,80.7,11.1,8.2,3.45,1.12,2.33
14,304948,2022-02-17,22:00,2022,2492,Conference League,84.000,1/16,716,1144,Celtic,FK Bodo Glimt,Celtic - FK Bodo Glimt,,,,,81.0,50.0,31.0,2506.0,954.0,-61.9,14.0,32.0,-18.0,82.0,11.3,6.6,3.09,0.82,2.27
15,304950,2022-02-17,22:00,2022,2492,Conference League,84.000,1/16,10050,3658,Sparta Praha,Partizan Beograd,Sparta Praha - Partizan Beograd,,,,,70.0,45.0,25.0,1878.0,787.0,-58.1,46.0,54.0,-8.0,77.6,12.4,10.0,3.28,1.19,2.09
4,304766,2022-02-17,22:00,2022,117,Europa League,67.200,1/16,1102,9815,Sevilla,Dinamo Zagreb,Sevilla - Dinamo Zagreb,,,,,90.0,67.0,23.0,3207.0,1753.0,-45.3,-7.0,44.0,-51.0,72.8,16.0,11.2,2.52,0.89,1.63
12,304938,2022-02-17,22:00,2022,2492,Conference League,84.000,1/16,5117,5707,Olympique Marseille,Qarabağ,Olympique Marseille - Qarabağ,,,,,83.0,45.0,38.0,2647.0,760.0,-71.3,1.0,66.0,-65.0,75.2,13.9,10.9,2.96,1.1,1.8599999999999999
20,318342,2022-02-17,23:05,2022,42,Ouverture - Colombie,43.500,Temporada Regular,5933,4374,Alianza Petrolera,Cortuluá,Alianza Petrolera - Cortuluá,,,,,62.0,69.0,-7.0,1470.0,1848.0,-20.5,18.0,16.0,2.0,42.0,25.2,32.8,1.5,1.29,0.20999999999999996
