index,id,date,time,year_compet,id_compet,name_compet,coef_competition,jour_compet,local_id,visitor_id,local_team,visitor_team,teams,resultat,home_goal,away_goal,vainqueur,local_note,visitor_note,delta_note,local_elo,visitor_elo,delta_elo,local_tilt,visitor_tilt,delta_tilt,prob1,probX,prob2,local_goal_predict,visitor_goal_predict,delta_goal_predict
2,318352,2022-02-22,02:40,2022,42,Ouverture - Colombie,44.000,Temporada Regular,5940,11320,Atlético Bucaramanga,Envigado,Atlético Bucaramanga - Envigado,1-2,1,2,2,67.0,67.0,0.0,1774.0,1758.0,-0.9,8.0,-35.0,43.0,60.8,24.6,14.6,1.61,0.64,0.9700000000000001
11,282385,2022-02-22,10:55,2022,54,A-League,11.442,Journée 8,18574,719,Melbourne City,Central Coast Mariners,Melbourne City - Central Coast Mariners,3-2,3,2,0,37.0,33.0,4.0,506.0,435.0,-14.0,55.0,55.0,0.0,53.2,20.5,26.3,2.18,1.5,0.6800000000000002
10,7252,2022-02-22,18:00,2022,30,Championnat de République tchèque ,31.950,Journée 20,13171,3968,Pardubice,Slovácko,Pardubice - Slovácko,0-0,0,0,1,38.0,51.0,-13.0,534.0,989.0,-46.0,5.0,51.0,-46.0,26.2,22.5,51.3,1.29,1.88,-0.5899999999999999
4,50003,2022-02-22,19:00,2022,37,Süper Lig,38.645,Journée 21,1394,1463,İstanbul Başakşehir,Konyaspor,İstanbul Başakşehir - Konyaspor,2-1,2,1,0,72.0,68.0,4.0,1996.0,1798.0,-9.9,-11.0,41.0,-52.0,39.4,26.3,34.3,1.35,1.25,0.10000000000000009
5,96360,2022-02-22,19:30,2022,89,Serie B,34.934,Journée 25,2621,1954,US Alessandria,Perugia,US Alessandria - Perugia,1-2,1,2,2,49.0,54.0,-5.0,927.0,1124.0,-17.5,-4.0,17.0,-21.0,36.1,26.8,37.1,1.26,1.28,-0.020000000000000018
6,96363,2022-02-22,19:30,2022,89,Serie B,34.934,Journée 25,2625,2691,Cremonese,Vicenza ,Cremonese - Vicenza ,0-0,0,0,1,47.0,56.0,-9.0,824.0,1221.0,-32.5,34.0,6.0,28.0,47.0,24.2,28.8,1.65,1.24,0.4099999999999999
7,96366,2022-02-22,19:30,2022,89,Serie B,34.934,Journée 25,1973,1927,Pisa SC,Parma,Pisa SC - Parma,0-0,0,0,1,50.0,38.0,12.0,950.0,541.0,-43.1,22.0,36.0,-14.0,57.7,20.9,21.5,2.08,1.2,0.8800000000000001
8,96367,2022-02-22,19:30,2022,89,Serie B,34.934,Journée 25,6878,47,Pordenone,AC Monza,Pordenone - AC Monza,1-4,1,4,2,39.0,30.0,9.0,573.0,384.0,-33.0,-14.0,5.0,-19.0,45.9,27.4,26.7,1.36,0.97,0.3900000000000001
9,96368,2022-02-22,19:30,2022,89,Serie B,34.934,Journée 25,2376,2482,SPAL,Ternana Calcio,SPAL - Ternana Calcio,5-1,5,1,0,53.0,54.0,-1.0,1074.0,1121.0,-4.2,20.0,63.0,-43.0,38.3,22.9,38.8,1.65,1.67,-0.020000000000000018
0,304970,2022-02-22,22:00,2022,107,Ligue des Champions,100.000,1/8 de finale,752,3015,Chelsea,Lille,Chelsea - Lille,1-0,1,0,1,93.0,81.0,12.0,3442.0,2503.0,-27.3,8.0,3.0,5.0,73.3,16.3,10.4,2.42,0.8,1.6199999999999999
1,304974,2022-02-22,22:00,2022,107,Ligue des Champions,100.000,1/8 de finale,2716,1430,Villarreal,Juventus,Villarreal - Juventus,0-1,0,1,1,84.0,95.0,-11.0,2714.0,3581.0,-24.2,15.0,-13.0,28.0,42.9,26.4,30.7,1.41,1.15,0.26
3,13262,2022-02-22,22:00,2022,25,Championship,44.429,Journée 34,2092,502,Reading,Birmingham City,Reading - Birmingham City,0-0,0,0,1,59.0,58.0,1.0,1337.0,1295.0,-3.1,-7.0,16.0,-23.0,42.4,26.6,31.0,1.38,1.14,0.24
