index,id,date,time,year_compet,id_compet,name_compet,coef_competition,jour_compet,local_id,visitor_id,local_team,visitor_team,teams,resultat,home_goal,away_goal,vainqueur,local_note,visitor_note,delta_note,local_elo,visitor_elo,delta_elo,local_tilt,visitor_tilt,delta_tilt,prob1,probX,prob2,local_goal_predict,visitor_goal_predict,delta_goal_predict
38,376662,2022-04-05,00:00,2022,1970,Tournoi de Transition Primera B Chili,17.349,Journée 7,2600,86589,Univ. Concepción,Fernández Vial,Univ. Concepción - Fernández Vial,,,,,58.0,38.0,20.0,1305.0,552.0,-57.7,-38.0,42.0,-80.0,33.4,27.0,39.5,1.18,1.31,-0.13000000000000012
198,318681,2022-04-05,00:00,2022,160,Premier League Jamaïque,7.955,Journée 12,5333,5338,Portmore United,Tivoli Gardens,Portmore United - Tivoli Gardens,,,,,29.0,29.0,0.0,370.0,365.0,-1.4,-23.0,-9.0,-14.0,37.8,30.8,31.4,1.06,0.94,0.1200000000000001
137,438256,2022-04-05,00:00,2022,1809,Seconde Division Chili,11.125,Journée 1,127024,64846,Rodelindo Román,Trasandino,Rodelindo Román - Trasandino,,,,,40.0,58.0,-18.0,606.0,1313.0,-53.8,-45.0,70.0,-115.0,9.4,17.1,73.5,0.66,2.25,-1.5899999999999999
23,365120,2022-04-05,00:05,2022,192,Primera Nacional B,23.868,Temporada Regular,16450,3068,Atlético Mitre SdE,Instituto,Atlético Mitre SdE - Instituto,,,,,38.0,61.0,-23.0,545.0,1422.0,-61.7,2.0,-11.0,13.0,31.2,27.5,41.3,1.09,1.3,-0.20999999999999996
227,307671,2022-04-05,00:15,2022,195,D2 Paraguay,5.546,Journée 1,4378,127769,Sportivo Trinidense,Guarani Trinidad,Sportivo Trinidense - Guarani Trinidad,,,,,22.0,18.0,4.0,286.0,250.0,-12.6,9.0,-6.0,15.0,51.9,25.4,22.7,1.57,0.94,0.6300000000000001
228,410873,2022-04-05,01:00,2022,1910,Championnat du Brésil féminin,5.417,1ª Fase,126939,150744,Cruzeiro Fem,Atl. Mineiro Fem,Cruzeiro Fem - Atl. Mineiro Fem,,,,,,,,,,,,,,,,,,,
84,351113,2022-04-05,02:00,2022,43,Serie A Équateur,13.200,Fase 1,5895,140902,Macará,Cumbayá,Macará - Cumbayá,,,,,32.0,30.0,2.0,426.0,389.0,-8.7,-1.0,13.0,-14.0,43.6,26.3,30.1,1.42,1.13,0.29000000000000004
24,365123,2022-04-05,02:10,2022,192,Primera Nacional B,23.868,Temporada Regular,3066,11960,Quilmes,San Martín Tucumán,Quilmes - San Martín Tucumán,,,,,63.0,52.0,11.0,1538.0,1051.0,-31.7,-10.0,-29.0,19.0,58.2,25.5,16.3,1.55,0.68,0.87
199,318682,2022-04-05,02:30,2022,160,Premier League Jamaïque,7.955,Journée 12,113161,122003,Dunbeholden,Vere United,Dunbeholden - Vere United,,,,,28.0,28.0,0.0,350.0,351.0,-0.3,21.0,-23.0,44.0,58.2,24.2,17.6,1.67,0.79,0.8799999999999999
231,354299,2022-04-05,02:30,2022,1780,Liga Única,5.333,Journée 8,4388,9953,Curicó Unido,Palestino,Curicó Unido - Palestino,,,,,56.0,75.0,-19.0,1180.0,2191.0,-46.1,9.0,26.0,-17.0,21.5,21.4,57.1,1.16,2.01,-0.8499999999999999
2,318410,2022-04-05,03:00,2022,42,Ouverture - Colombie,47.000,Temporada Regular,1868,5940,Once Caldas,Atlético Bucaramanga,Once Caldas - Atlético Bucaramanga,,,,,70.0,67.0,3.0,1886.0,1762.0,-6.6,-22.0,-10.0,-12.0,43.5,29.9,26.6,1.18,0.86,0.31999999999999995
189,370669,2022-04-05,03:00,2022,45,Ouverture - Championnat du Pérou,8.842,Journée 8,2612,122732,Universitario de Deportes,ADT de Tarma,Universitario de Deportes - ADT de Tarma,,,,,40.0,14.0,26.0,592.0,201.0,-66.0,18.0,85.0,-67.0,44.7,21.6,33.7,1.96,1.68,0.28
278,376497,2022-04-05,05 AVR,2022,2439,Cuarta Israel,1.666,Ronda de Ascenso - Norte A,113157,142195,Ironi Bnei Kabul,Ihud Bnei Shfaram,Ironi Bnei Kabul - Ihud Bnei Shfaram,,,,,,,,,,,,,,,,,,,
110,273634,2022-04-05,09:30,2022,55,HKFA première division,12.143,Temporada Regular,14236,11060,Rangers,Southern District,Rangers - Southern District,,,,,29.0,30.0,-1.0,361.0,392.0,-7.9,7.0,63.0,-56.0,35.5,23.8,40.7,1.49,1.61,-0.1200000000000001
169,405323,2022-04-05,11:00,2022,1880,Euro U19 féminin,9.630,Liga B - Ronda 2,88973,101728,Slovaquie U19 Fém,Armenia Sub 19 Fem.,Slovaquie U19 Fém - Armenia Sub 19 Fem.,,,,,,,,,,,,,,,,,,,
168,405322,2022-04-05,11:00,2022,1880,Euro U19 féminin,9.630,Liga B - Ronda 2,101730,101716,Israel Sub 19 Fem.,Albania Sub 19 Fem.,Israel Sub 19 Fem. - Albania Sub 19 Fem.,,,,,,,,,,,,,,,,,,,
108,252269,2022-04-05,11:05,2022,54,A-League,12.500,Journée 6,719,2744,Central Coast Mariners,Wellington Phoenix,Central Coast Mariners - Wellington Phoenix,,,,,33.0,28.0,5.0,442.0,353.0,-20.1,4.0,75.0,-71.0,33.4,23.3,43.3,1.48,1.71,-0.22999999999999998
214,304914,2022-04-05,11:30,2022,56,I League,6.558,Journée 10,84843,63289,Neroca,Kenkre,Neroca - Kenkre,,,,,11.0,12.0,-1.0,165.0,170.0,-2.9,-13.0,-20.0,7.0,46.1,29.8,24.1,1.21,0.79,0.41999999999999993
232,441159,2022-04-05,12:00,2022,1541,Coupe du Vietnam,5.250,1/16,17313,13720,Quang Nam,Binh Duong,Quang Nam - Binh Duong,,,,,12.0,29.0,-17.0,181.0,374.0,-51.6,94.0,8.0,86.0,63.9,18.3,17.8,2.42,1.22,1.2
22,352762,2022-04-05,12:00,2022,58,Championnat J1,26.654,Journée 7,723,1446,Cerezo Osaka,Kashiwa Reysol,Cerezo Osaka - Kashiwa Reysol,,,,,60.0,43.0,17.0,1368.0,709.0,-48.2,1.0,-8.0,9.0,63.0,21.5,15.5,1.92,0.83,1.0899999999999999
201,401213,2022-04-05,12:00,2022,392,K-League 2,7.318,Temporada Regular,770,881,Jeonnam Dragons,Daejeon Citizen,Jeonnam Dragons - Daejeon Citizen,,,,,36.0,16.0,20.0,503.0,223.0,-55.7,-33.0,33.0,-66.0,29.8,27.6,42.6,1.05,1.32,-0.27
230,355542,2022-04-05,12:00,2022,478,D2 Australie,5.337,Australia de Sur,62027,15242,MetroStars,Adelaide City,MetroStars - Adelaide City,,,,,28.0,30.0,-2.0,353.0,377.0,-6.4,-17.0,34.0,-51.0,32.5,27.0,40.5,1.16,1.33,-0.17000000000000015
77,356505,2022-04-05,12:00,2022,59,K-League,14.742,Journée 8,2440,1412,Suwon Bluewings,Jeonbuk Hyundai Motors,Suwon Bluewings - Jeonbuk Hyundai Motors,,,,,48.0,52.0,-4.0,888.0,1042.0,-14.8,-34.0,31.0,-65.0,25.0,27.2,47.8,0.93,1.4,-0.46999999999999986
78,356506,2022-04-05,12:30,2022,59,K-League,14.742,Journée 8,880,1372,Daegu FC,Incheon United,Daegu FC - Incheon United,,,,,31.0,39.0,-8.0,393.0,562.0,-30.1,28.0,23.0,5.0,45.2,23.9,30.9,1.67,1.35,0.31999999999999984
79,356507,2022-04-05,12:30,2022,59,K-League,14.742,Journée 8,1410,2579,Jeju United,Ulsan Hyundai,Jeju United - Ulsan Hyundai,,,,,41.0,45.0,-4.0,620.0,763.0,-18.7,-12.0,43.0,-55.0,30.8,25.2,44.0,1.24,1.52,-0.28
202,401214,2022-04-05,12:30,2022,392,K-League 2,7.318,Temporada Regular,13697,62237,Bucheon FC 1995,Seoul E-Land FC,Bucheon FC 1995 - Seoul E-Land FC,,,,,28.0,32.0,-4.0,351.0,417.0,-15.8,-24.0,12.0,-36.0,33.4,28.8,37.8,1.08,1.16,-0.07999999999999985
208,392966,2022-04-05,13:00,2022,407,D1 Kenya,7.103,Journée 8,100756,13892,Kariobangi Sharks,KCB,Kariobangi Sharks - KCB,,,,,23.0,18.0,5.0,296.0,249.0,-15.9,-12.0,19.0,-31.0,38.1,27.3,34.7,1.26,1.19,0.07000000000000006
248,388447,2022-04-05,13:00,2022,481,Premier League,4.767,Journée 24,102868,16002,UPDF,KCCA FC,UPDF - KCCA FC,,,,,14.0,20.0,-6.0,199.0,267.0,-25.5,-14.0,10.0,-24.0,34.3,28.6,37.2,1.11,1.16,-0.04999999999999982
244,431471,2022-04-05,13:00,2022,1754,Championnat Réserves Danemark,5.000,2ª Fase - Grupo 2,63466,63463,Brondby Reservas,Nordsjaelland Reservas,Brondby Reservas - Nordsjaelland Reservas,,,,,4.0,4.0,0.0,65.0,63.0,-3.1,-4.0,136.0,-140.0,21.1,19.3,59.6,1.34,2.33,-0.99
243,439541,2022-04-05,13:00,2022,1618,Tercera Georgia,5.042,Journée 1,80467,11151,Varketili,Dinamo Tbilisi,Varketili - Dinamo Tbilisi,,,,,15.0,21.0,-6.0,221.0,281.0,-21.4,34.0,4.0,30.0,52.0,23.8,24.2,1.72,1.1,0.6199999999999999
209,392967,2022-04-05,13:00,2022,407,D1 Kenya,7.103,Journée 8,13883,13882,Tusker FC,Gor Mahia,Tusker FC - Gor Mahia,,,,,32.0,32.0,0.0,413.0,414.0,-0.2,-6.0,-5.0,-1.0,43.8,28.1,28.1,1.29,0.98,0.31000000000000005
233,441160,2022-04-05,13:00,2022,1541,Coupe du Vietnam,5.250,1/16,119372,60368,Hong Linh Hà Tinh,Nam Dinh,Hong Linh Hà Tinh - Nam Dinh,,,,,7.0,11.0,-4.0,125.0,166.0,-24.7,57.0,104.0,-47.0,42.0,19.8,38.2,2.22,2.12,0.10000000000000009
135,348252,2022-04-05,13:15,2022,589,Coupe AFC,11.250,Demi-finales,87128,57410,Machhindra,Blue Star,Machhindra - Blue Star,,,,,4.0,4.0,0.0,50.0,51.0,-2.0,0.0,203.0,-203.0,0.0,5.0,95.0,,,
215,304915,2022-04-05,13:35,2022,56,I League,6.558,Journée 10,148210,107746,Sreenidi Deccan FC,Gokulam,Sreenidi Deccan FC - Gokulam,,,,,21.0,24.0,-3.0,274.0,304.0,-9.9,10.0,70.0,-60.0,35.3,23.3,41.5,1.54,1.68,-0.1399999999999999
171,405321,2022-04-05,14:00,2022,1880,Euro U19 féminin,9.630,Liga B - Ronda 2,100544,101718,Turquie U19 Fem.,Chipre Sub 19 Fem.,Turquie U19 Fem. - Chipre Sub 19 Fem.,,,,,,,,,,,,,,,,,,,
170,405320,2022-04-05,14:00,2022,1880,Euro U19 féminin,9.630,Liga B - Ronda 2,101719,101710,Estonia Sub 19 Fem.,Kosovo Sub 19 Fem.,Estonia Sub 19 Fem. - Kosovo Sub 19 Fem.,,,,,,,,,,,,,,,,,,,
225,433884,2022-04-05,14:00,2022,1501,Liga Etiopía,5.708,Journée 17,59796,59794,Ethiopia Bunna,Kedus St George,Ethiopia Bunna - Kedus St George,,,,,22.0,31.0,-9.0,282.0,409.0,-31.1,-51.0,7.0,-58.0,20.0,31.0,49.0,0.64,1.18,-0.5399999999999999
191,366817,2022-04-05,14:30,2022,166,S-League,8.429,Temporada Regular,5391,9146,Balestier Khalsa,Hougang United,Balestier Khalsa - Hougang United,,,,,17.0,14.0,3.0,233.0,202.0,-13.3,69.0,94.0,-25.0,49.2,19.3,31.5,2.43,1.95,0.4800000000000002
192,366818,2022-04-05,14:30,2022,166,S-League,8.429,Temporada Regular,11685,17608,Geylang International,Albirex Niigata S,Geylang International - Albirex Niigata S,,,,,26.0,35.0,-9.0,322.0,481.0,-33.1,32.0,153.0,-121.0,22.8,17.4,59.8,1.73,2.77,-1.04
223,440214,2022-04-05,14:30,2022,476,Championnat Irak,6.250,Journée 26,144069,88170,Newroz SC,Samarra,Newroz SC - Samarra,,,,,18.0,18.0,0.0,251.0,248.0,-1.2,-15.0,-67.0,52.0,57.5,31.8,10.7,1.17,0.34,0.8299999999999998
249,388453,2022-04-05,15:00,2022,481,Premier League,4.767,Journée 24,16008,102867,Vipers SC,Mbarara City,Vipers SC - Mbarara City,,,,,17.0,14.0,3.0,240.0,199.0,-17.1,66.0,-40.0,106.0,77.1,15.3,7.5,2.38,0.6,1.7799999999999998
289,445938,2022-04-05,15:00,2022,504,Championnat de Syrie ,1.000,Temporada Regular,15566,15580,Wathbah,Tishreen,Wathbah - Tishreen,,,,,3.0,3.0,0.0,35.0,37.0,-5.4,37.0,45.0,-8.0,48.8,22.2,29.0,1.91,1.43,0.48
286,445935,2022-04-05,15:00,2022,504,Championnat de Syrie ,1.000,Temporada Regular,62180,15581,Al-Shorta SC,Al-Jaish,Al-Shorta SC - Al-Jaish,,,,,4.0,5.0,-1.0,74.0,90.0,-17.8,-44.0,56.0,-100.0,18.9,25.7,55.4,0.78,1.54,-0.76
287,445936,2022-04-05,15:00,2022,504,Championnat de Syrie ,1.000,Temporada Regular,139557,15575,Al-Horgelah SC,Al-Ittihad Aleppo,Al-Horgelah SC - Al-Ittihad Aleppo,,,,,4.0,4.0,0.0,50.0,65.0,-23.1,-48.0,-41.0,-7.0,34.5,39.7,25.8,0.73,0.58,0.15000000000000002
285,445934,2022-04-05,15:00,2022,504,Championnat de Syrie ,1.000,Temporada Regular,15570,17611,Al-Nawaeir,Al Fotuwa,Al-Nawaeir - Al Fotuwa,,,,,3.0,3.0,0.0,35.0,47.0,-25.5,-59.0,8.0,-67.0,19.5,33.2,47.3,0.57,1.07,-0.5000000000000001
288,445937,2022-04-05,15:00,2022,504,Championnat de Syrie ,1.000,Temporada Regular,17610,15577,Hottin,Al-Karamah,Hottin - Al-Karamah,,,,,3.0,4.0,-1.0,43.0,70.0,-38.6,-28.0,-12.0,-16.0,37.1,31.4,31.5,1.02,0.91,0.10999999999999999
284,445933,2022-04-05,15:00,2022,504,Championnat de Syrie ,1.000,Temporada Regular,85776,60735,Efrin,Jabala,Efrin - Jabala,,,,,3.0,3.0,0.0,49.0,25.0,-49.0,-59.0,-34.0,-25.0,25.9,41.0,33.1,0.56,0.68,-0.12
193,408377,2022-04-05,15:15,2022,585,Super League Malaisie,8.273,Journée 3,17573,16554,Sarawak,Pulau Pinang,Sarawak - Pulau Pinang,,,,,26.0,15.0,11.0,319.0,211.0,-33.9,52.0,75.0,-23.0,50.2,20.1,29.7,2.26,1.72,0.5399999999999998
172,405324,2022-04-05,15:30,2022,1880,Euro U19 féminin,9.630,Liga B - Ronda 2,137878,101731,Andorra Sub 19 Fem.,Georgia Sub 19 Fem.,Andorra Sub 19 Fem. - Georgia Sub 19 Fem.,,,,,,,,,,,,,,,,,,,
83,393116,2022-04-05,16:00,2022,371,Virsliga Lettonie,13.271,Journée 4,62999,13195,Riga FC,FK Spartaks,Riga FC - FK Spartaks,,,,,43.0,42.0,1.0,697.0,654.0,-6.2,24.0,35.0,-11.0,46.9,23.7,29.4,1.71,1.31,0.3999999999999999
246,222337,2022-04-05,16:00,2022,516,Birinci Dasta,4.769,Journée 20,112616,15201,Sumqayıt II,Turan-T,Sumqayıt II - Turan-T,,,,,14.0,13.0,1.0,201.0,194.0,-3.5,-1.0,12.0,-13.0,41.6,26.7,31.7,1.36,1.15,0.2100000000000002
247,222338,2022-04-05,16:00,2022,516,Birinci Dasta,4.769,Journée 20,59617,112618,Qarabag II,Səbail II,Qarabag II - Səbail II,,,,,14.0,14.0,0.0,204.0,202.0,-1.0,13.0,-12.0,25.0,52.5,25.5,21.9,1.56,0.91,0.65
