index,id,date,time,year_compet,id_compet,name_compet,coef_competition,jour_compet,local_id,visitor_id,local_team,visitor_team,teams,resultat,home_goal,away_goal,vainqueur,local_note,visitor_note,delta_note,local_elo,visitor_elo,delta_elo,local_tilt,visitor_tilt,delta_tilt,prob1,probX,prob2,local_goal_predict,visitor_goal_predict,delta_goal_predict
8,305460,2022-03-27,01:00,2022,141,Liga MX - Clôture ,52.279,Journée 9,2035,137142,Pumas UNAM,Mazatlán,Pumas UNAM - Mazatlán,,,,,72.0,61.0,11.0,2028.0,1442.0,-28.9,-6.0,4.0,-10.0,59.5,22.5,18.0,1.84,0.9,0.9400000000000001
12,308070,2022-03-27,01:00,2022,69,MLS,35.062,Journée 6,1440,2119,Sporting Kansas City,Real Salt Lake,Sporting Kansas City - Real Salt Lake,,,,,73.0,71.0,2.0,2046.0,1975.0,-3.5,27.0,27.0,0.0,56.9,21.4,21.8,2.02,1.18,0.8400000000000001
9,318405,2022-03-27,01:10,2022,42,Ouverture - Colombie,46.500,Temporada Regular,5938,11323,Unión Magdalena,Águilas Doradas,Unión Magdalena - Águilas Doradas,,,,,49.0,68.0,-19.0,900.0,1802.0,-50.1,20.0,-8.0,28.0,35.4,26.1,38.5,1.29,1.35,-0.06000000000000005
10,318400,2022-03-27,04:15,2022,42,Ouverture - Colombie,46.500,Temporada Regular,912,1374,Deportivo Pereira,Independiente Medellin,Deportivo Pereira - Independiente Medellin,,,,,55.0,73.0,-18.0,1160.0,2076.0,-44.1,13.0,-34.0,47.0,41.6,29.0,29.4,1.21,0.97,0.24
14,356497,2022-03-27,08:00,2022,59,K-League,14.636,Journée 6,2579,1983,Ulsan Hyundai,Pohang Steelers,Ulsan Hyundai - Pohang Steelers,,,,,44.0,46.0,-2.0,752.0,819.0,-8.2,15.0,-8.0,23.0,53.5,25.0,21.5,1.6,0.91,0.6900000000000001
15,282459,2022-03-27,11:05,2022,54,A-League,11.923,Journée 20,1671,15211,Melbourne Victory,Western Sydney Wanderers,Melbourne Victory - Western Sydney Wanderers,,,,,42.0,42.0,0.0,658.0,650.0,-1.2,23.0,31.0,-8.0,48.2,23.3,28.6,1.77,1.32,0.44999999999999996
0,21519,2022-03-27,15:00,2022,2,Segunda División,73.000,Journée 33,1699,3287,Mirandés,Ponferradina,Mirandés - Ponferradina,,,,,55.0,49.0,6.0,1140.0,928.0,-18.6,15.0,11.0,4.0,53.9,23.1,23.0,1.8,1.1,0.7
16,290634,2022-03-27,17:00,2022,311,Ligue 1 algérienne,11.691,Journée 23,16530,11502,NA Hussein Dey,CR Belouizdad,NA Hussein Dey - CR Belouizdad,,,,,36.0,41.0,-5.0,490.0,630.0,-22.2,-4.0,17.0,-21.0,35.7,26.8,37.5,1.25,1.29,-0.040000000000000036
1,21514,2022-03-27,17:00,2022,2,Segunda División,73.000,Journée 33,565,2477,Burgos,Tenerife,Burgos - Tenerife,,,,,41.0,55.0,-14.0,619.0,1176.0,-47.4,12.0,23.0,-11.0,31.0,24.8,44.3,1.27,1.57,-0.30000000000000004
6,436421,2022-03-27,17:00,2022,123,Qualif. Coupe du Monde Océanie,67.000,Demi-finales,11592,63268,Îles Salomon,Papouasie-Nouvelle-Guinée,Îles Salomon - Papouasie-Nouvelle-Guinée,,,,,12.0,3.0,9.0,176.0,6.0,-96.6,143.0,110.0,33.0,69.6,13.3,17.1,,,
