index,id,date,time,year_compet,id_compet,name_compet,coef_competition,jour_compet,local_id,visitor_id,local_team,visitor_team,teams,resultat,home_goal,away_goal,vainqueur,local_note,visitor_note,delta_note,local_elo,visitor_elo,delta_elo,local_tilt,visitor_tilt,delta_tilt,prob1,probX,prob2,local_goal_predict,visitor_goal_predict,delta_goal_predict
6,503977,2022-03-28,01:00,2020,124,Qualif. Coupe du monde - Concacaf,70.000,Tercera Ronda,3810,17581,Etats-Unis,Panama,Etats-Unis - Panama,,,,,80.0,67.0,13.0,2478.0,1763.0,-28.9,-3.0,3.0,-6.0,61.5,21.2,17.3,,,
7,503975,2022-03-28,01:05,2020,124,Qualif. Coupe du monde - Concacaf,70.000,Tercera Ronda,3814,3811,Honduras,Mexique,Honduras - Mexique,,,,,67.0,85.0,-18.0,1749.0,2769.0,-36.8,-33.0,-25.0,-8.0,26.0,32.1,41.9,,,
38,340550,2022-03-28,01:30,2022,1666,USL Pro - USA,11.579,Temporada Regular,109668,17845,Atlanta United II,Charleston Battery,Atlanta United II - Charleston Battery,,,,,29.0,37.0,-8.0,370.0,507.0,-27.0,-1.0,29.0,-30.0,34.1,25.7,40.2,1.29,1.42,-0.1299999999999999
15,434635,2022-03-28,02:00,2022,541,Coupe du Chili,28.286,1/32,64846,4392,Trasandino,Unión San Felipe,Trasandino - Unión San Felipe,,,,,53.0,53.0,0.0,1077.0,1054.0,-2.1,14.0,-17.0,31.0,56.6,24.7,18.7,1.62,0.81,0.81
90,449053,2022-03-28,02:00,2021,1651,Championnat des Îles Vierges Britanniques,1.181,Journée 17,87060,61990,VG United,Wolues,VG United - Wolues,,,,,4.0,3.0,1.0,50.0,49.0,-2.0,20.0,203.0,-183.0,19.2,16.0,64.8,1.67,3.0,-1.33
89,388551,2022-03-28,02:00,2022,1546,Division di Honor,1.208,Journée 15,60423,60598,Estrella Papilon,Racing Club Aruba,Estrella Papilon - Racing Club Aruba,,,,,4.0,4.0,0.0,56.0,64.0,-12.5,-28.0,237.0,-265.0,7.5,11.0,81.6,1.0,3.34,-2.34
73,424831,2022-03-28,02:00,2022,218,Liga PRSL Puerto Rico,5.268,Temporada Regular,11679,117579,Bayamón FC,Caguas Sporting,Bayamón FC - Caguas Sporting,,,,,21.0,18.0,3.0,273.0,247.0,-9.5,97.0,65.0,32.0,62.2,16.9,20.9,2.83,1.66,1.1700000000000002
10,310515,2022-03-28,02:10,2022,525,Coupe Argentine,37.500,1/32,2053,6564,Racing Club,Gimnasia y Tiro,Racing Club - Gimnasia y Tiro,,,,,79.0,33.0,46.0,2394.0,437.0,-81.7,-36.0,8.0,-44.0,59.7,23.8,16.5,1.7,0.76,0.94
91,449076,2022-03-28,02:30,2021,1651,Championnat des Îles Vierges Britanniques,1.181,Journée 17,122632,87055,Lion Heart,Old Madrid,Lion Heart - Old Madrid,,,,,4.0,3.0,1.0,50.0,39.0,-22.0,68.0,165.0,-97.0,33.9,18.0,48.2,2.32,2.73,-0.41000000000000014
9,318408,2022-03-28,02:30,2022,42,Ouverture - Colombie,46.500,Temporada Regular,900,207,Deportes Tolima,América de Cali,Deportes Tolima - América de Cali,,,,,73.0,64.0,9.0,2087.0,1576.0,-24.5,-13.0,-6.0,-7.0,53.3,26.0,20.7,1.52,0.84,0.68
49,318671,2022-03-28,02:30,2022,160,Premier League Jamaïque,7.875,Journée 11,5332,5330,Waterhouse,Arnett Gardens,Waterhouse - Arnett Gardens,,,,,31.0,29.0,2.0,395.0,361.0,-8.6,11.0,-21.0,32.0,56.5,25.0,18.5,1.6,0.79,0.81
18,309541,2022-03-28,03:00,2022,2369,Liga de Expansión MX - Clausura,27.132,Journée 14,59697,59339,Mineros de Zacatecas,Tlaxcala FC,Mineros de Zacatecas - Tlaxcala FC,,,,,55.0,41.0,14.0,1156.0,626.0,-45.8,9.0,-26.0,35.0,66.4,21.1,12.5,1.89,0.68,1.21
19,309542,2022-03-28,05:00,2022,2369,Liga de Expansión MX - Clausura,27.132,Journée 14,6616,57100,Correcaminos UAT,Tampico Madero,Correcaminos UAT - Tampico Madero,,,,,52.0,45.0,7.0,1019.0,765.0,-24.9,-18.0,4.0,-22.0,44.0,29.0,27.1,1.24,0.91,0.32999999999999996
57,304902,2022-03-28,11:30,2022,56,I League,6.240,Journée 8,84843,62272,Neroca,Indian Arrows,Neroca - Indian Arrows,,,,,11.0,19.0,-8.0,165.0,255.0,-35.3,-24.0,-72.0,48.0,55.4,34.3,10.3,1.07,0.3,0.77
87,376344,2022-03-28,13:30,2022,2439,Cuarta Israel,1.633,Ronda de Descenso - Norte A,60718,142194,Beitar Nahariya,Hapoel Ironi Arraba,Beitar Nahariya - Hapoel Ironi Arraba,,,,,,,,,,,,,,,,,,,
11,438461,2022-03-28,14:00,2022,153,Amicaux,37.269,,8981,298,Voluntari,FC Astra Giurgiu,Voluntari - FC Astra Giurgiu,,,,,55.0,50.0,5.0,1169.0,938.0,-19.8,4.0,-32.0,36.0,60.6,24.3,15.1,1.63,0.67,0.9599999999999999
32,64788,2022-03-28,14:00,2022,382,Troisième Division Russie,14.029,Groupe 1 Journée 23,4368,13477,Anzhi,Biolog Novokubansk,Anzhi - Biolog Novokubansk,,,,,62.0,28.0,34.0,1499.0,352.0,-76.5,18.0,78.0,-60.0,65.8,16.8,17.4,2.73,1.38,1.35
58,304903,2022-03-28,14:00,2022,56,I League,6.240,Journée 8,63285,63289,Aizawl,Kenkre,Aizawl - Kenkre,,,,,19.0,12.0,7.0,256.0,170.0,-33.6,12.0,-13.0,25.0,54.9,25.1,20.1,1.59,0.85,0.7400000000000001
76,389254,2022-03-28,15:00,2022,481,Premier League,4.733,Journée 23,102867,15996,Mbarara City,BUL FC,Mbarara City - BUL FC,,,,,14.0,13.0,1.0,198.0,188.0,-5.1,-7.0,86.0,-93.0,25.5,22.2,52.3,1.28,1.92,-0.6399999999999999
40,438562,2022-03-28,15:00,2022,1988,Matches amicaux U20,10.741,Journée 5,63599,63621,Suisse U20,Roumanie U20,Suisse U20 - Roumanie U20,,,,,48.0,46.0,2.0,879.0,816.0,-7.2,0.0,-65.0,65.0,0.0,70.6,29.4,,,
84,424714,2022-03-28,15:00,2022,501,Ligue 1 congolaise,2.471,Journée 17,57389,100536,Nico Nicoyé,FC Nathaly's de Pointe-Noir,Nico Nicoyé - FC Nathaly's de Pointe-Noir,,,,,4.0,5.0,-1.0,73.0,99.0,-26.3,-44.0,-54.0,10.0,39.9,39.8,20.4,0.79,0.48,0.31000000000000005
85,424713,2022-03-28,15:00,2022,501,Ligue 1 congolaise,2.471,Journée 17,57387,57381,Diables Noirs,Vita Club Mokanda,Diables Noirs - Vita Club Mokanda,,,,,6.0,7.0,-1.0,110.0,127.0,-13.4,5.0,-15.0,20.0,51.7,26.7,21.7,1.46,0.84,0.62
78,411813,2022-03-28,15:30,2022,1704,Championnat de Libye,3.750,Temporada Regular,140940,30689,Al-Madina,Al Ahli Tripoli,Al-Madina - Al Ahli Tripoli,,,,,10.0,17.0,-7.0,151.0,239.0,-36.8,-4.0,-13.0,9.0,46.5,27.7,25.8,1.35,0.93,0.42000000000000004
37,290638,2022-03-28,16:00,2022,311,Ligue 1 algérienne,11.691,Journée 23,59337,11506,Biskra,JS Kabylie,Biskra - JS Kabylie,,,,,11.0,44.0,-33.0,168.0,737.0,-77.2,11.0,-22.0,33.0,40.0,27.8,32.2,1.26,1.1,0.15999999999999992
41,438563,2022-03-28,16:00,2022,1988,Matches amicaux U20,10.741,Journée 5,62843,62977,République Tchèque U20,Pologne U20,République Tchèque U20 - Pologne U20,,,,,45.0,46.0,-1.0,773.0,817.0,-5.4,-63.0,-49.0,-14.0,26.7,45.6,27.7,0.51,0.53,-0.020000000000000018
36,290639,2022-03-28,16:00,2022,311,Ligue 1 algérienne,11.691,Journée 23,59336,11504,Paradou,MC Alger,Paradou - MC Alger,,,,,20.0,44.0,-24.0,268.0,725.0,-63.0,18.0,-43.0,61.0,55.3,26.4,18.3,1.48,0.73,0.75
65,18960,2022-03-28,16:00,2022,387,Prva Liga Serbie,6.125,Temporada Regular,60172,19260,Radnički Sr. Mitrovica,Bačka Palanka,Radnički Sr. Mitrovica - Bačka Palanka,,,,,9.0,17.0,-8.0,140.0,237.0,-40.9,8.0,-35.0,43.0,57.1,25.9,17.0,1.52,0.69,0.8300000000000001
64,18961,2022-03-28,16:00,2022,387,Prva Liga Serbie,6.125,Temporada Regular,64284,90060,Grafičar,FK Zlatibor Cajetina,Grafičar - FK Zlatibor Cajetina,,,,,5.0,7.0,-2.0,86.0,122.0,-29.5,37.0,-22.0,59.0,63.9,21.2,14.9,1.94,0.81,1.13
35,290635,2022-03-28,16:00,2022,311,Ligue 1 algérienne,11.691,Journée 23,11501,11499,JS Saoura,Chlef,JS Saoura - Chlef,,,,,33.0,29.0,4.0,437.0,364.0,-16.7,31.0,-7.0,38.0,59.8,22.3,18.0,1.87,0.91,0.9600000000000001
59,304904,2022-03-28,16:30,2022,56,I League,6.240,Journée 8,148210,771,Sreenidi Deccan FC,Churchill Brothers,Sreenidi Deccan FC - Churchill Brothers,,,,,21.0,32.0,-11.0,274.0,411.0,-33.3,0.0,13.0,-13.0,0.0,28.8,71.2,,,
3,431424,2022-03-28,17:00,2022,307,Amicaux internationaux,72.000,,9158,3763,Cap-Vert,Saint-Marin,Cap-Vert - Saint-Marin,,,,,56.0,34.0,22.0,1189.0,451.0,-62.1,-28.0,-78.0,50.0,67.6,27.0,5.3,,,
86,424715,2022-03-28,17:00,2022,501,Ligue 1 congolaise,2.471,Journée 17,30678,57390,Kondzo,Chéminots,Kondzo - Chéminots,,,,,5.0,5.0,0.0,94.0,81.0,-13.8,15.0,-83.0,98.0,74.0,22.3,3.8,1.59,0.18,1.4100000000000001
53,411023,2022-03-28,17:00,2022,1822,Cup Egypt,7.000,1/16,57424,141184,Pyramids,La Viena,Pyramids - La Viena,,,,,33.0,11.0,22.0,442.0,165.0,-62.7,11.0,0.0,11.0,82.5,17.5,0.0,,,
12,438462,2022-03-28,17:00,2022,153,Amicaux,37.269,,2419,3012,Stabaek IF,Kongsvinger,Stabaek IF - Kongsvinger,,,,,53.0,42.0,11.0,1070.0,672.0,-37.2,-19.0,137.0,-156.0,25.1,21.1,53.8,1.38,2.09,-0.71
74,438132,2022-03-28,17:30,2022,158,Ligue 1 ivoirienne,5.000,Journée 15,11624,5321,Korhogo,SO Armée,Korhogo - SO Armée,,,,,14.0,10.0,4.0,200.0,152.0,-24.0,-28.0,-16.0,-12.0,39.3,31.8,28.9,1.04,0.84,0.20000000000000007
93,435719,2022-03-28,17:30,2022,2086,Stars Cup Qatar,1.000,Finale,11522,11521,Al-Wakrah,Al-Sailiya,Al-Wakrah - Al-Sailiya,,,,,19.0,20.0,-1.0,254.0,269.0,-5.6,39.0,-6.0,45.0,60.8,21.6,17.6,1.93,0.93,0.9999999999999999
50,336158,2022-03-28,17:35,2022,579,D1 Arabie-Saoudite,7.145,Journée 30,60591,17268,Al Sahel,Ohod,Al Sahel - Ohod,,,,,8.0,28.0,-20.0,132.0,360.0,-63.3,13.0,51.0,-38.0,32.2,23.8,44.0,1.39,1.66,-0.27
51,336159,2022-03-28,17:55,2022,579,D1 Arabie-Saoudite,7.145,Journée 30,11428,17262,Najran,Al-Diriyah,Najran - Al-Diriyah,,,,,29.0,6.0,23.0,372.0,112.0,-69.9,-28.0,-4.0,-24.0,41.7,30.0,28.3,1.16,0.9,0.2599999999999999
81,403571,2022-03-28,18:00,2022,510,Championnat du Burkina Faso ,3.525,Journée 22,136671,15680,Royal FC,ASF Bobo-Dioulasso,Royal FC - ASF Bobo-Dioulasso,,,,,10.0,7.0,3.0,151.0,121.0,-19.9,-37.0,5.0,-42.0,28.8,31.0,40.1,0.87,1.08,-0.21000000000000008
70,411325,2022-03-28,18:00,2022,1909,Première Division Féminine - Argentine,5.298,Journée 5,99923,122120,San Lorenzo Fem,Rosario Central Fem,San Lorenzo Fem - Rosario Central Fem,,,,,,,,,,,,,,,,,,,
83,403569,2022-03-28,18:00,2022,510,Championnat du Burkina Faso ,3.525,Journée 22,100222,136661,Police,Kiko FC,Police - Kiko FC,,,,,10.0,10.0,0.0,151.0,151.0,0.0,-27.0,-11.0,-16.0,37.7,31.8,30.6,1.01,0.88,0.13
29,173922,2022-03-28,18:00,2022,2470,Tercera División RFEF,16.985,IX - Andalucía y Melilla,2104,184,Real Jaén,Almería B,Real Jaén - Almería B,,,,,46.0,30.0,16.0,817.0,377.0,-53.9,-22.0,16.0,-38.0,43.7,27.6,28.7,1.33,1.02,0.31000000000000005
62,432994,2022-03-28,18:00,2022,370,D2 Israël,6.214,Ronda Descenso,64361,16517,Hapoel Nir Ramat HaSharon,Hapoel Raanana,Hapoel Nir Ramat HaSharon - Hapoel Raanana,,,,,18.0,32.0,-14.0,247.0,411.0,-39.9,-3.0,-3.0,0.0,41.1,28.0,31.0,1.27,1.06,0.20999999999999996
82,403570,2022-03-28,18:00,2022,510,Championnat du Burkina Faso ,3.525,Journée 22,106228,15688,Salitas,AS Faso/Yennenga,Salitas - AS Faso/Yennenga,,,,,10.0,14.0,-4.0,150.0,197.0,-23.9,-42.0,45.0,-87.0,20.5,26.1,53.4,0.82,1.5,-0.68
60,432993,2022-03-28,18:00,2022,370,D2 Israël,6.214,Ronda Descenso,4432,4433,Hapoel Ramat Gan,Hapoel Acre,Hapoel Ramat Gan - Hapoel Acre,,,,,27.0,23.0,4.0,340.0,292.0,-14.1,-21.0,14.0,-35.0,35.1,29.2,35.8,1.09,1.1,-0.010000000000000009
30,425993,2022-03-28,18:00,2022,652,Coupe de Finlande,16.829,1/16,142802,64168,EBK,TiPS,EBK - TiPS,,,,,30.0,36.0,-6.0,389.0,486.0,-20.0,0.0,463.0,-463.0,0.0,0.3,99.7,0.0,5.83,-5.83
61,432966,2022-03-28,18:00,2022,370,D2 Israël,6.214,Ronda Descenso,60725,19249,Sektzia Nes Tziona,Hapoel Kfar Saba,Sektzia Nes Tziona - Hapoel Kfar Saba,,,,,18.0,30.0,-12.0,251.0,389.0,-35.5,18.0,41.0,-23.0,37.7,23.9,38.4,1.54,1.55,-0.010000000000000009
42,438564,2022-03-28,18:00,2022,1988,Matches amicaux U20,10.741,Journée 5,63611,63333,Noruega Sub 20,Italie U20,Noruega Sub 20 - Italie U20,,,,,47.0,47.0,0.0,851.0,846.0,-0.6,0.0,14.0,-14.0,0.0,31.8,68.2,,,
52,336160,2022-03-28,18:00,2022,579,D1 Arabie-Saoudite,7.145,Journée 30,119241,17263,Al Kholood,Al Jeel,Al Kholood - Al Jeel,,,,,17.0,17.0,0.0,238.0,239.0,-0.4,-4.0,-2.0,-2.0,43.8,27.7,28.5,1.33,1.01,0.32000000000000006
67,336732,2022-03-28,19:00,2022,2154,Liga Sueca Femenina,5.553,Journée 1,80059,136394,Rosengård Fem,IF Brommapojkarna Fem,Rosengård Fem - IF Brommapojkarna Fem,,,,,,,,,,,,,,,,,,,
31,431594,2022-03-28,19:30,2022,652,Coupe de Finlande,16.829,1/16,150548,150445,Tuisku,Tampere United II,Tuisku - Tampere United II,,,,,30.0,30.0,0.0,389.0,390.0,-0.3,0.0,304.0,-304.0,0.0,1.5,98.5,,,
68,201024,2022-03-28,19:30,2022,1600,Championnat Réserves Belgique,5.369,Journée 17,61028,61032,Zulte-Waregem Reservas,KAA Gent Reservas,Zulte-Waregem Reservas - KAA Gent Reservas,,,,,,,,,,,,,,,,,,,
75,438133,2022-03-28,20:00,2022,158,Ligue 1 ivoirienne,5.000,Journée 15,5299,113289,Stella,Racing D'Abidjan,Stella - Racing D'Abidjan,,,,,14.0,14.0,0.0,196.0,199.0,-1.5,-47.0,7.0,-54.0,25.1,32.3,42.7,0.74,1.06,-0.32000000000000006
21,365113,2022-03-28,20:00,2022,192,Primera Nacional B,23.564,Temporada Regular,6557,176,Brown Adrogue,Almagro,Brown Adrogue - Almagro,,,,,45.0,48.0,-3.0,783.0,894.0,-12.4,-2.0,-15.0,13.0,44.1,29.3,26.5,1.23,0.88,0.35
71,411319,2022-03-28,20:00,2022,1909,Première Division Féminine - Argentine,5.298,Journée 5,99933,99932,Independiente Fem,Platense,Independiente Fem - Platense,,,,,,,,,,,,,,,,,,,
69,201023,2022-03-28,20:00,2022,1600,Championnat Réserves Belgique,5.369,Journée 17,65738,61033,OH Leuven Reservas,Mechelen Reservas,OH Leuven Reservas - Mechelen Reservas,,,,,,,,,,,,,,,,,,,
45,119987,2022-03-28,20:00,2022,1978,Premier League 2 Division Two,10.087,Temporada Regular,102089,91439,Newcastle Sub 23,West Bromwich Albion Sub 23,Newcastle Sub 23 - West Bromwich Albion Sub 23,,,,,57.0,0.0,57.0,1251.0,0.0,-100.0,0.0,0.0,0.0,0.0,100.0,0.0,,,
79,201135,2022-03-28,20:00,2022,2174,Liga Reservas Belga 2,3.663,Journée 12,122758,137774,Saint-Gilloise Reservas,Deinze Reservas,Saint-Gilloise Reservas - Deinze Reservas,,,,,,,,,,,,,,,,,,,
4,405474,2022-03-28,20:00,2022,307,Amicaux internationaux,72.000,,3753,3725,Monténégro,Grèce,Monténégro - Grèce,,,,,63.0,75.0,-12.0,1553.0,2169.0,-28.4,-36.0,9.0,-45.0,21.6,27.9,50.6,,,
5,405475,2022-03-28,20:00,2022,307,Amicaux internationaux,72.000,,3765,61762,Andorre,Grenade,Andorre - Grenade,,,,,35.0,48.0,-13.0,469.0,877.0,-46.5,-16.0,-63.0,47.0,49.0,35.1,15.9,,,
22,365116,2022-03-28,20:05,2022,192,Primera Nacional B,23.564,Temporada Regular,6546,3066,Tristán Suárez,Quilmes,Tristán Suárez - Quilmes,,,,,40.0,63.0,-23.0,608.0,1535.0,-60.4,28.0,-15.0,43.0,43.2,25.8,31.0,1.46,1.2,0.26
80,201194,2022-03-28,20:30,2022,2174,Liga Reservas Belga 2,3.663,Journée 12,137775,90157,RWDM Brussels Reservas,Excel Mouscron Reservas,RWDM Brussels Reservas - Excel Mouscron Reservas,,,,,46.0,0.0,46.0,807.0,0.0,-100.0,-13.0,0.0,-13.0,81.4,18.6,0.0,,,
72,411322,2022-03-28,20:30,2022,1909,Première Division Féminine - Argentine,5.298,Journée 5,118017,118015,Excursionistas Fem,Lanús Fem,Excursionistas Fem - Lanús Fem,,,,,,,,,,,,,,,,,,,
27,73013,2022-03-28,20:30,2022,103,National,21.174,Temporada Regular,6675,2837,Bourg-Péronnas,Stade Lavallois,Bourg-Péronnas - Stade Lavallois,,,,,49.0,52.0,-3.0,900.0,1043.0,-13.7,-2.0,0.0,-2.0,43.9,27.0,29.1,1.38,1.07,0.30999999999999983
39,438556,2022-03-28,20:45,2022,1975,Amicaux sélections U21,11.250,Journée 6,5622,13666,France U21,Irlande du Nord U21,France U21 - Irlande du Nord U21,,,,,64.0,41.0,23.0,1578.0,637.0,-59.6,120.0,10.0,110.0,94.7,3.7,1.6,4.82,0.75,4.07
43,167919,2022-03-28,20:45,2022,2490,Combined Counties League,10.218,Southern East Premier,121569,121572,Welling Town,Punjab United,Welling Town - Punjab United,,,,,46.0,47.0,-1.0,801.0,840.0,-4.6,0.0,5.0,-5.0,0.0,33.8,66.2,,,
55,331975,2022-03-28,20:45,2022,575,Piauiense Début,6.681,Journée 13,147941,17226,Oeirense,Parnahyba,Oeirense - Parnahyba,,,,,44.0,29.0,15.0,747.0,376.0,-49.7,-32.0,22.0,-54.0,35.8,28.8,35.4,1.13,1.12,0.009999999999999787
34,44057,2022-03-28,20:45,2022,32,Premier League,12.500,Journée 33,4012,12781,Glentoran,Carrick Rangers,Glentoran - Carrick Rangers,,,,,39.0,31.0,8.0,566.0,396.0,-30.0,25.0,22.0,3.0,57.3,21.5,21.2,1.99,1.13,0.8600000000000001
0,21517,2022-03-28,21:00,2022,2,Segunda División,73.000,Journée 33,2563,1535,Las Palmas,Leganés,Las Palmas - Leganés,,,,,72.0,65.0,7.0,2029.0,1653.0,-18.5,0.0,-1.0,1.0,57.5,23.2,19.3,1.78,0.92,0.86
44,167623,2022-03-28,21:00,2022,2490,Combined Counties League,10.218,Southern East Premier,121570,10364,Varndeanians,East Preston,Varndeanians - East Preston,,,,,47.0,49.0,-2.0,852.0,928.0,-8.2,-29.0,191.0,-220.0,10.0,13.8,76.2,0.99,2.88,-1.89
26,320427,2022-03-28,21:00,2022,196,Colombie - Primera B Apertura,23.333,Journée 10,84147,4373,Orsomarso SC,Real Cartagena,Orsomarso SC - Real Cartagena,,,,,46.0,53.0,-7.0,814.0,1055.0,-22.8,-21.0,-17.0,-4.0,35.6,31.6,32.9,0.99,0.94,0.050000000000000044
23,365108,2022-03-28,21:00,2022,192,Primera Nacional B,23.564,Temporada Regular,11817,6555,CA Estudiantes,Temperley,CA Estudiantes - Temperley,,,,,45.0,60.0,-15.0,760.0,1369.0,-44.5,-16.0,-17.0,1.0,29.8,29.5,40.8,0.96,1.17,-0.20999999999999996
20,172917,2022-03-28,21:00,2022,90,Lega Pro 1,24.474,Grupo B,1705,217,Modena,Ancona,Modena - Ancona,,,,,48.0,51.0,-3.0,859.0,997.0,-13.8,39.0,25.0,14.0,51.9,22.0,26.1,1.95,1.33,0.6199999999999999
24,365107,2022-03-28,22:00,2022,192,Primera Nacional B,23.564,Temporada Regular,9689,6548,Atlanta,Flandria,Atlanta - Flandria,,,,,43.0,42.0,1.0,701.0,677.0,-3.4,-42.0,-7.0,-35.0,30.2,34.0,35.8,0.8,0.9,-0.09999999999999998
46,298688,2022-03-28,22:00,2022,2523,1ª Regional Canarias,9.265,Fuerteventura,147480,147490,Chilegua,Gran Tarajal B,Chilegua - Gran Tarajal B,,,,,,,,,,,,,,,,,,,
25,365114,2022-03-28,22:05,2022,192,Primera Nacional B,23.564,Temporada Regular,6583,3065,Def. Belgrano,Nueva Chicago,Def. Belgrano - Nueva Chicago,,,,,41.0,54.0,-13.0,642.0,1105.0,-41.9,-44.0,-22.0,-22.0,23.1,34.3,42.6,0.64,0.98,-0.33999999999999997
17,434636,2022-03-28,23:00,2022,541,Coupe du Chili,28.286,1/32,64857,9136,Real San Joaquín,Barnechea,Real San Joaquín - Barnechea,,,,,35.0,43.0,-8.0,479.0,688.0,-30.4,70.0,31.0,39.0,52.5,20.9,26.7,2.13,1.48,0.6499999999999999
16,434637,2022-03-28,23:00,2022,541,Coupe du Chili,28.286,1/32,64864,88936,Deportes Limache,Recoleta,Deportes Limache - Recoleta,,,,,30.0,35.0,-5.0,377.0,474.0,-20.5,64.0,6.0,58.0,59.3,21.0,19.7,2.05,1.1,0.9499999999999997
56,331972,2022-03-28,23:00,2022,575,Piauiense Début,6.681,Journée 13,83414,17220,Altos,4 de Julho,Altos - 4 de Julho,,,,,23.0,50.0,-27.0,293.0,953.0,-69.3,24.0,-21.0,45.0,46.9,26.4,26.7,1.45,1.03,0.41999999999999993
48,318676,2022-03-28,28 MAR,2022,160,Premier League Jamaïque,7.875,Journée 11,5335,122002,Humble Lions,Molynes United,Humble Lions - Molynes United,,,,,26.0,28.0,-2.0,323.0,348.0,-7.2,-33.0,0.0,-33.0,32.6,31.6,35.8,0.93,0.99,-0.05999999999999994
47,431619,2022-03-28,28 MAR,2022,2038,National Premier Soccer League - USA,8.561,Temporada Regular,142135,111108,Contra Costa,FC Davis,Contra Costa - FC Davis,,,,,14.0,14.0,0.0,196.0,197.0,-0.5,230.0,147.0,83.0,73.2,11.3,15.5,4.59,2.45,2.1399999999999997
92,414800,2022-03-28,28 MAR,2022,1419,Championnat Surinam,1.114,Journée 5,117129,57377,Broki,Notch,Broki - Notch,,,,,4.0,3.0,1.0,53.0,43.0,-18.9,-28.0,-2.0,-26.0,34.2,30.8,35.0,0.99,1.01,-0.020000000000000018
28,327233,2022-03-28,28 MAR,2022,1551,Premier MX Montée - Clôture,18.173,Serie A - Grupo 2,59968,137738,Reboceros de la Piedad,Deportivo Zap,Reboceros de la Piedad - Deportivo Zap,,,,,34.0,17.0,17.0,462.0,234.0,-49.4,28.0,82.0,-54.0,43.4,21.6,35.0,1.94,1.73,0.20999999999999996
88,388552,2022-03-28,28 MAR,2022,1546,Division di Honor,1.208,Journée 15,60429,60422,River Plate,Dakota,River Plate - Dakota,,,,,3.0,4.0,-1.0,40.0,54.0,-25.9,54.0,308.0,-254.0,16.2,12.5,71.3,2.14,4.04,-1.9
