index,id,date,time,year_compet,id_compet,name_compet,coef_competition,jour_compet,local_id,visitor_id,local_team,visitor_team,teams,resultat,home_goal,away_goal,vainqueur,local_note,visitor_note,delta_note,local_elo,visitor_elo,delta_elo,local_tilt,visitor_tilt,delta_tilt,prob1,probX,prob2,local_goal_predict,visitor_goal_predict,delta_goal_predict
31,354296,2022-04-01,00:00,2022,1780,Liga Única,5.333,Journée 8,9952,5587,Colo-Colo,Unión La Calera,Colo-Colo - Unión La Calera,,,,,81.0,53.0,28.0,2505.0,1053.0,-58.0,11.0,16.0,-5.0,82.8,11.2,5.9,3.0,0.71,2.29
10,352753,2022-04-01,12:00,2022,58,Championnat J1,26.103,Journée 6,403,5780,Avispa Fukuoka,Sagan Tosu,Avispa Fukuoka - Sagan Tosu,,,,,41.0,42.0,-1.0,624.0,676.0,-7.7,29.0,-41.0,70.0,66.9,21.7,11.4,1.8,0.58,1.2200000000000002
23,290642,2022-04-01,16:00,2022,311,Ligue 1 algérienne,11.765,Journée 24,11499,59337,Chlef,Biskra,Chlef - Biskra,,,,,29.0,11.0,18.0,367.0,169.0,-54.0,-17.0,0.0,-17.0,45.7,28.0,26.2,1.32,0.93,0.39
24,290646,2022-04-01,16:00,2022,311,Ligue 1 algérienne,11.765,Journée 24,11510,59336,CS Constantine,Paradou,CS Constantine - Paradou,,,,,36.0,20.0,16.0,501.0,269.0,-46.3,18.0,34.0,-16.0,52.5,22.4,25.1,1.9,1.25,0.6499999999999999
21,12840,2022-04-01,16:15,2022,386,Super Liga,12.417,Journée 29,13472,13493,Novi Pazar,Napredak Krusevac,Novi Pazar - Napredak Krusevac,,,,,20.0,34.0,-14.0,262.0,450.0,-41.8,-14.0,-3.0,-11.0,34.8,29.4,35.8,1.08,1.1,-0.020000000000000018
25,290640,2022-04-01,16:30,2022,311,Ligue 1 algérienne,11.765,Journée 24,11504,16532,MC Alger,Olympique Médéa,MC Alger - Olympique Médéa,,,,,44.0,22.0,22.0,723.0,290.0,-59.9,42.0,-33.0,75.0,77.9,14.9,7.2,2.42,0.59,1.83
26,290648,2022-04-01,16:30,2022,311,Ligue 1 algérienne,11.765,Journée 24,99732,16530,NC Magra,NA Hussein Dey,NC Magra - NA Hussein Dey,,,,,14.0,36.0,-22.0,205.0,486.0,-57.8,14.0,0.0,14.0,43.5,25.6,30.9,1.48,1.21,0.27
8,417895,2022-04-01,16:30,2022,20,Liga 1,26.875,Ronda Descenso,112187,1697,U Craiova 1948,Mioveni,U Craiova 1948 - Mioveni,,,,,41.0,54.0,-13.0,625.0,1135.0,-44.9,-32.0,-31.0,-1.0,32.3,34.1,33.7,0.84,0.86,-0.020000000000000018
11,8063,2022-04-01,18:00,2022,128,Ekstraklasa,23.971,Journée 27,13432,1703,Stal Mielec,KS Cracovia,Stal Mielec - KS Cracovia,,,,,21.0,51.0,-30.0,274.0,998.0,-72.5,25.0,-23.0,48.0,44.2,26.3,29.6,1.43,1.12,0.30999999999999983
3,6657,2022-04-01,18:00,2022,27,Premier League Russie,42.900,Journée 23,2193,1147,Rubin Kazán,FK Khimki,Rubin Kazán - FK Khimki,,,,,73.0,46.0,27.0,2048.0,795.0,-61.2,-11.0,-28.0,17.0,76.8,16.1,7.1,2.25,0.52,1.73
15,430436,2022-04-01,18:00,2022,185,Premier League Bosnie,17.727,Journée 24,17005,4024,Velež Mostar,Siroki Brijeg,Velež Mostar - Siroki Brijeg,,,,,35.0,53.0,-18.0,466.0,1052.0,-55.7,-9.0,-8.0,-1.0,29.7,27.8,42.5,1.03,1.3,-0.27
22,12838,2022-04-01,18:30,2022,386,Super Liga,12.417,Journée 29,19261,17390,Kolubara,Mladost Lučani,Kolubara - Mladost Lučani,,,,,16.0,33.0,-17.0,229.0,436.0,-47.5,9.0,10.0,-1.0,40.4,26.3,33.3,1.38,1.23,0.1499999999999999
