index,id,date,time,year_compet,id_compet,name_compet,coef_competition,jour_compet,local_id,visitor_id,local_team,visitor_team,teams,resultat,home_goal,away_goal,vainqueur,local_note,visitor_note,delta_note,local_elo,visitor_elo,delta_elo,local_tilt,visitor_tilt,delta_tilt,prob1,probX,prob2,local_goal_predict,visitor_goal_predict,delta_goal_predict
4,305487,2022-04-04,00:00,2022,141,Liga MX - Clôture ,52.941,Journée 12,10271,4346,León,Querétaro,León - Querétaro,,,,,72.0,67.0,5.0,1986.0,1770.0,-10.9,-16.0,-43.0,27.0,57.4,28.6,14.0,1.33,0.5,0.8300000000000001
8,318414,2022-04-04,00:30,2022,42,Ouverture - Colombie,47.000,Temporada Regular,207,1693,América de Cali,Millonarios,América de Cali - Millonarios,,,,,64.0,72.0,-8.0,1578.0,2015.0,-21.7,-1.0,34.0,-35.0,29.7,25.0,45.3,1.22,1.56,-0.3400000000000001
27,351116,2022-04-04,02:00,2022,43,Serie A Équateur,13.200,Fase 1,17853,907,Delfín,Deportivo Cuenca,Delfín - Deportivo Cuenca,,,,,33.0,37.0,-4.0,446.0,525.0,-15.0,-4.0,-6.0,2.0,41.7,28.6,29.7,1.24,1.0,0.24
5,305488,2022-04-04,02:00,2022,141,Liga MX - Clôture ,52.941,Journée 12,4348,5994,Tigres UANL,Tijuana,Tigres UANL - Tijuana,,,,,77.0,70.0,7.0,2283.0,1907.0,-16.5,-2.0,-35.0,33.0,66.1,22.0,11.9,1.79,0.6,1.19
6,305489,2022-04-04,02:00,2022,141,Liga MX - Clôture ,52.941,Journée 12,10274,10279,Santos Laguna,Pachuca,Santos Laguna - Pachuca,,,,,71.0,74.0,-3.0,1969.0,2133.0,-7.7,-2.0,41.0,-43.0,35.7,25.0,39.3,1.39,1.46,-0.07000000000000006
9,318415,2022-04-04,02:35,2022,42,Ouverture - Colombie,47.000,Temporada Regular,2255,5938,Santa Fe,Unión Magdalena,Santa Fe - Unión Magdalena,,,,,77.0,48.0,29.0,2298.0,894.0,-61.1,-18.0,-11.0,-7.0,75.5,16.7,7.8,2.21,0.55,1.66
29,12841,2022-04-04,16:15,2022,386,Super Liga,12.417,Journée 29,13455,17392,FK Vozdovac,Radnik Surdulica,FK Vozdovac - Radnik Surdulica,,,,,30.0,30.0,0.0,380.0,384.0,-1.0,5.0,13.0,-8.0,43.6,26.0,30.4,1.45,1.16,0.29000000000000004
19,189617,2022-04-04,16:30,2022,205,A PFG,26.048,Journée 25,4058,6470,Cherno More Varna,Botev Vratsa,Cherno More Varna - Botev Vratsa,,,,,57.0,40.0,17.0,1254.0,595.0,-52.6,-12.0,1.0,-13.0,55.3,24.3,20.4,1.67,0.91,0.7599999999999999
17,417893,2022-04-04,17:00,2022,20,Liga 1,26.875,Ronda Descenso,57428,1037,Sepsi,FC Academica Clinceni,Sepsi - FC Academica Clinceni,,,,,41.0,42.0,-1.0,625.0,649.0,-3.7,10.0,-40.0,50.0,59.1,25.8,15.1,1.51,0.62,0.89
24,143424,2022-04-04,17:45,2022,182,Superliga Albanie,15.438,Temporada Regular,5830,5833,Vllaznia Shkodër,Kastrioti Krujë,Vllaznia Shkodër - Kastrioti Krujë,,,,,44.0,34.0,10.0,726.0,450.0,-38.0,44.0,-28.0,72.0,73.1,17.6,9.3,2.18,0.63,1.5500000000000003
23,143422,2022-04-04,17:45,2022,182,Superliga Albanie,15.438,Temporada Regular,9105,10059,Partizani Tirana,Laçi,Partizani Tirana - Laçi,,,,,42.0,41.0,1.0,649.0,630.0,-2.9,0.0,-2.0,2.0,47.5,26.6,25.9,1.44,0.98,0.45999999999999996
21,8066,2022-04-04,18:00,2022,128,Ekstraklasa,23.971,Journée 27,13364,1468,Wisła Płock,KS Górnik Zabrze,Wisła Płock - KS Górnik Zabrze,,,,,43.0,44.0,-1.0,699.0,740.0,-5.5,23.0,-4.0,27.0,55.4,23.8,20.7,1.72,0.95,0.77
30,12843,2022-04-04,18:30,2022,386,Super Liga,12.417,Journée 29,17391,13474,Proleter Novi Sad,FK Cukaricki,Proleter Novi Sad - FK Cukaricki,,,,,30.0,38.0,-8.0,378.0,539.0,-29.9,-26.0,22.0,-48.0,27.1,27.7,45.2,0.97,1.34,-0.3700000000000001
2,49335,2022-04-04,18:30,2022,7,Serie A,72.237,Journée 31,1305,4101,Hellas Verona,Genoa,Hellas Verona - Genoa,,,,,66.0,75.0,-9.0,1679.0,2158.0,-22.2,46.0,7.0,39.0,50.5,23.0,26.5,1.81,1.26,0.55
22,431527,2022-04-04,19:00,2022,13,Championnat du Danemark,20.500,Ronda Campeonato,9799,2339,Midtjylland,Silkeborg IF,Midtjylland - Silkeborg IF,,,,,58.0,49.0,9.0,1290.0,909.0,-29.5,24.0,92.0,-68.0,48.0,20.8,31.2,2.12,1.69,0.43000000000000016
20,189619,2022-04-04,19:00,2022,205,A PFG,26.048,Journée 25,5869,90510,Lokomotiv Sofia,Tsarsko Selo,Lokomotiv Sofia - Tsarsko Selo,,,,,52.0,36.0,16.0,1018.0,496.0,-51.3,-16.0,-48.0,32.0,60.6,26.7,12.7,1.44,0.5,0.94
15,336253,2022-04-04,19:00,2022,22,Allsvenskan,33.275,Temporada Regular,1357,4540,Elfsborg,Mjällby,Elfsborg - Mjällby,,,,,70.0,44.0,26.0,1881.0,750.0,-60.1,6.0,30.0,-24.0,68.9,17.3,13.8,2.44,1.01,1.43
14,336251,2022-04-04,19:00,2022,22,Allsvenskan,33.275,Temporada Regular,930,12823,Djurgårdens,Degerfors,Djurgårdens - Degerfors,,,,,67.0,49.0,18.0,1729.0,906.0,-47.6,2.0,65.0,-63.0,53.2,20.5,26.3,2.18,1.5,0.6800000000000002
13,50103,2022-04-04,19:30,2022,37,Süper Lig,39.730,Journée 31,12919,68,Hatayspor,Adana Demirspor,Hatayspor - Adana Demirspor,,,,,37.0,51.0,-14.0,510.0,1006.0,-49.3,50.0,73.0,-23.0,33.6,20.4,46.0,1.85,2.17,-0.31999999999999984
12,50100,2022-04-04,19:30,2022,37,Süper Lig,39.730,Journée 31,1394,12925,İstanbul Başakşehir,Yeni Malatyaspor,İstanbul Başakşehir - Yeni Malatyaspor,,,,,73.0,43.0,30.0,2072.0,704.0,-66.0,-24.0,-43.0,19.0,74.9,18.4,6.7,1.97,0.41,1.56
28,432910,2022-04-04,19:30,2022,97,Liga A1,12.600,Ronda Campeonato,1609,4430,Maccabi Haifa,Hapoel Be'er Sheva,Maccabi Haifa - Hapoel Be'er Sheva,,,,,47.0,49.0,-2.0,857.0,903.0,-5.1,42.0,10.0,32.0,56.5,21.8,21.7,1.96,1.13,0.8300000000000001
18,417857,2022-04-04,20:00,2022,20,Liga 1,26.875,Ronda Descenso,742,17047,CFR Cluj,FC Arges,CFR Cluj - FC Arges,,,,,69.0,41.0,28.0,1875.0,625.0,-66.7,-17.0,-13.0,-4.0,71.5,18.5,10.0,2.09,0.63,1.46
3,49326,2022-04-04,20:45,2022,7,Serie A,72.237,Journée 31,1692,522,Milan,Bologna,Milan - Bologna,,,,,85.0,72.0,13.0,2790.0,2033.0,-27.1,-14.0,-12.0,-2.0,62.0,22.2,15.8,1.84,0.8,1.04
25,311983,2022-04-04,20:45,2022,346,Premier League Irlande,15.104,Journée 5,2614,918,UC Dublin,Derry City,UC Dublin - Derry City,,,,,35.0,48.0,-13.0,476.0,861.0,-44.7,46.0,29.0,17.0,45.0,22.7,32.4,1.81,1.51,0.30000000000000004
16,17067,2022-04-04,20:45,2022,92,Ligue 2,31.905,Journée 31,1775,97,Nancy,Ajaccio,Nancy - Ajaccio,,,,,71.0,56.0,15.0,1950.0,1213.0,-37.8,-34.0,-23.0,-11.0,50.5,29.2,20.3,1.28,0.7,0.5800000000000001
11,21493,2022-04-04,21:00,2022,2,Segunda División,42.083,Journée 34,1535,1179,Leganés,Fuenlabrada,Leganés - Fuenlabrada,,,,,65.0,39.0,26.0,1640.0,581.0,-64.6,-26.0,-40.0,14.0,67.0,23.1,9.9,1.66,0.47,1.19
26,311963,2022-04-04,21:00,2022,346,Premier League Irlande,15.104,Journée 5,1141,940,Finn Harps,Drogheda United,Finn Harps - Drogheda United,,,,,32.0,34.0,-2.0,426.0,447.0,-4.7,10.0,32.0,-22.0,42.7,24.9,32.4,1.54,1.31,0.22999999999999998
1,21126,2022-04-04,21:00,2022,1,Liga Santander,83.816,Journée 30,2120,998,R. Sociedad,Espanyol,R. Sociedad - Espanyol,,,,,80.0,78.0,2.0,2496.0,2369.0,-5.1,-42.0,-15.0,-27.0,35.3,33.4,31.3,0.91,0.84,0.07000000000000006
0,5649,2022-04-04,21:00,2022,10,Premier League,90.296,Journée 31,860,263,Crystal Palace,Arsenal,Crystal Palace - Arsenal,,,,,73.0,92.0,-19.0,2057.0,3364.0,-38.9,22.0,0.0,22.0,30.1,24.3,45.7,1.28,1.64,-0.3599999999999999
