index,id,date,time,year_compet,id_compet,name_compet,coef_competition,jour_compet,local_id,visitor_id,local_team,visitor_team,teams,resultat,home_goal,away_goal,vainqueur,local_note,visitor_note,delta_note,local_elo,visitor_elo,delta_elo,local_tilt,visitor_tilt,delta_tilt,prob1,probX,prob2,local_goal_predict,visitor_goal_predict,delta_goal_predict
93,456711,2022-04-16,00:00,2022,65,Botola Maroc Télécom ,14.864,Journée 21,1029,13909,FAR Rabat,Ittihad Tanger,FAR Rabat - Ittihad Tanger,,,,,45.0,35.0,10.0,762.0,473.0,-37.9,-19.0,-12.0,-7.0,46.9,29.7,23.4,1.23,0.77,0.45999999999999996
94,351131,2022-04-16,02:00,2022,43,Serie A Équateur,13.600,Fase 1,62698,6410,Gualaceo,Mushuc Runa,Gualaceo - Mushuc Runa,,,,,29.0,25.0,4.0,367.0,316.0,-13.9,-11.0,18.0,-29.0,38.1,27.9,34.1,1.22,1.14,0.08000000000000007
21,305500,2022-04-16,02:00,2022,141,Liga MX - Clôture ,54.265,Journée 14,5151,9133,Necaxa,Atl. San Luis,Necaxa - Atl. San Luis,,,,,64.0,54.0,10.0,1600.0,1108.0,-30.8,-43.0,38.0,-81.0,29.1,28.4,42.5,0.99,1.26,-0.27
28,318434,2022-04-16,02:30,2022,42,Ouverture - Colombie,48.000,Temporada Regular,2255,5933,Santa Fe,Alianza Petrolera,Santa Fe - Alianza Petrolera,,,,,77.0,62.0,15.0,2304.0,1497.0,-35.0,-12.0,-11.0,-1.0,62.6,21.8,15.6,1.88,0.82,1.06
22,305502,2022-04-16,04:00,2022,141,Liga MX - Clôture ,54.265,Journée 14,64675,10279,FC Juárez,Pachuca,FC Juárez - Pachuca,,,,,53.0,75.0,-22.0,1087.0,2146.0,-49.3,-15.0,41.0,-56.0,11.5,17.0,71.4,0.84,2.38,-1.54
23,305501,2022-04-16,04:06,2022,141,Liga MX - Clôture ,54.265,Journée 14,5994,10276,Tijuana,América,Tijuana - América,,,,,70.0,76.0,-6.0,1891.0,2218.0,-14.7,-18.0,-25.0,7.0,39.4,31.9,28.7,1.03,0.83,0.20000000000000007
70,352782,2022-04-16,06:00,2022,58,Championnat J1,26.838,Journée 9,828,1110,Consadole Sapporo,FC Tokyo,Consadole Sapporo - FC Tokyo,,,,,53.0,43.0,10.0,1062.0,700.0,-34.1,-10.0,-9.0,-1.0,53.0,26.3,20.8,1.49,0.83,0.66
98,282481,2022-04-16,09:05,2022,54,A-League,12.500,Journée 24,121852,1953,Western United FC,Perth Glory,Western United FC - Perth Glory,,,,,38.0,35.0,3.0,539.0,466.0,-13.5,-4.0,6.0,-10.0,44.4,27.2,28.4,1.37,1.03,0.3400000000000001
99,282482,2022-04-16,11:45,2022,54,A-League,12.500,Journée 24,1795,1671,Newcastle Jets,Melbourne Victory,Newcastle Jets - Melbourne Victory,,,,,17.0,42.0,-25.0,242.0,659.0,-63.3,77.0,43.0,34.0,44.0,21.0,35.0,2.04,1.81,0.22999999999999998
83,398722,2022-04-16,12:00,2022,186,Premier League Belarus,19.633,Journée 4,14237,5857,Isloch,Neman Grodno,Isloch - Neman Grodno,,,,,47.0,50.0,-3.0,856.0,937.0,-8.6,-5.0,8.0,-13.0,41.8,27.1,31.1,1.34,1.12,0.21999999999999997
75,9152,2022-04-16,12:30,2022,128,Ekstraklasa,24.265,Journée 29,18073,13380,Górnik Łęczna,Radomiak Radom,Górnik Łęczna - Radomiak Radom,,,,,41.0,20.0,21.0,626.0,270.0,-56.9,-10.0,31.0,-41.0,42.1,25.2,32.8,1.5,1.29,0.20999999999999996
43,50122,2022-04-16,12:30,2022,37,Süper Lig,40.164,Journée 33,12919,2343,Hatayspor,Sivasspor,Hatayspor - Sivasspor,,,,,38.0,60.0,-22.0,529.0,1412.0,-62.5,37.0,11.0,26.0,34.5,23.7,41.8,1.47,1.64,-0.16999999999999993
74,8081,2022-04-16,12:30,2022,128,Ekstraklasa,24.265,Journée 29,13432,13363,Stal Mielec,Warta Poznan,Stal Mielec - Warta Poznan,,,,,20.0,17.0,3.0,267.0,238.0,-10.9,25.0,8.0,17.0,54.0,23.2,22.8,1.79,1.08,0.71
8,49348,2022-04-16,12:30,2022,7,Serie A,73.026,Journée 33,609,2634,Cagliari,Sassuolo,Cagliari - Sassuolo,,,,,73.0,74.0,-1.0,2044.0,2135.0,-4.3,-17.0,81.0,-98.0,25.0,23.1,51.9,1.19,1.81,-0.6200000000000001
87,430449,2022-04-16,13:00,2022,185,Premier League Bosnie,17.955,Journée 26,5848,4024,Leotar,Siroki Brijeg,Leotar - Siroki Brijeg,,,,,33.0,53.0,-20.0,433.0,1052.0,-58.8,-23.0,-9.0,-14.0,30.4,29.5,40.1,0.97,1.16,-0.18999999999999995
33,6674,2022-04-16,13:00,2022,27,Premier League Russie,43.500,Journée 25,11802,865,Ufa,CSKA Moskva,Ufa - CSKA Moskva,,,,,53.0,80.0,-27.0,1079.0,2456.0,-56.1,-9.0,-3.0,-6.0,16.1,21.1,62.9,0.88,1.97,-1.0899999999999999
51,16503,2022-04-16,13:30,2022,93,2. Liga,33.566,Journée 30,1291,1166,Hannover 96,Fortuna Düsseldorf,Hannover 96 - Fortuna Düsseldorf,,,,,62.0,53.0,9.0,1514.0,1069.0,-29.4,-27.0,39.0,-66.0,37.8,26.3,35.9,1.33,1.29,0.040000000000000036
53,16505,2022-04-16,13:30,2022,93,2. Liga,33.566,Journée 30,2316,2914,Dynamo Dresden,Holstein Kiel,Dynamo Dresden - Holstein Kiel,,,,,50.0,41.0,9.0,954.0,633.0,-33.6,19.0,50.0,-31.0,49.3,21.7,28.9,1.98,1.48,0.5
52,16504,2022-04-16,13:30,2022,93,2. Liga,33.566,Journée 30,2446,2418,Sandhausen,FC St. Pauli,Sandhausen - FC St. Pauli,,,,,48.0,54.0,-6.0,865.0,1107.0,-21.9,-1.0,42.0,-43.0,29.6,24.6,45.7,1.24,1.6,-0.3600000000000001
