index,id,date,time,year_compet,id_compet,name_compet,coef_competition,jour_compet,local_id,visitor_id,local_team,visitor_team,teams,resultat,home_goal,away_goal,vainqueur,local_note,visitor_note,delta_note,local_elo,visitor_elo,delta_elo,local_tilt,visitor_tilt,delta_tilt,prob1,probX,prob2,local_goal_predict,visitor_goal_predict,delta_goal_predict
5,318335,2022-02-14,01:05,2022,42,Ouverture - Colombie,43.000,Temporada Regular,906,1693,Deportivo Cali,Millonarios,Deportivo Cali - Millonarios,,,,,72.0,73.0,-1.0,2003.0,2060.0,-2.8,-12.0,22.0,-34.0,37.1,27.7,35.2,1.21,1.17,0.040000000000000036
24,314858,2022-02-14,01:30,2022,44,División Profesional,11.250,Journée 2,1767,725,Nacional,Cerro Porteño,Nacional - Cerro Porteño,,,,,43.0,47.0,-4.0,695.0,825.0,-15.8,-37.0,32.0,-69.0,23.5,27.3,49.2,0.88,1.4,-0.5199999999999999
10,354255,2022-02-14,01:30,2022,1780,Liga Única,5.083,Journée 2,2597,2591,U. Católica,Unión Española,U. Católica - Unión Española,,,,,81.0,75.0,6.0,2500.0,2165.0,-13.4,16.0,8.0,8.0,61.5,20.7,17.8,2.05,1.01,1.0399999999999998
6,318331,2022-02-14,03:10,2022,42,Ouverture - Colombie,43.000,Temporada Regular,11716,900,Jaguares FC,Deportes Tolima,Jaguares FC - Deportes Tolima,,,,,60.0,72.0,-12.0,1409.0,2012.0,-30.0,21.0,-3.0,24.0,43.2,25.6,31.2,1.47,1.21,0.26
22,12781,2022-02-14,14:00,2022,386,Super Liga,11.833,Journée 22,18035,17392,FK Spartak Subotica,Radnik Surdulica,FK Spartak Subotica - Radnik Surdulica,,,,,34.0,28.0,6.0,457.0,357.0,-21.9,-33.0,-2.0,-31.0,35.1,31.2,33.7,1.0,0.97,0.030000000000000027
23,12780,2022-02-14,16:00,2022,386,Super Liga,11.833,Journée 22,13483,13493,Vojvodina Novi Sad,Napredak Krusevac,Vojvodina Novi Sad - Napredak Krusevac,,,,,47.0,36.0,11.0,829.0,490.0,-40.9,1.0,13.0,-12.0,50.6,24.2,25.1,1.67,1.11,0.5599999999999998
16,3628,2022-02-14,16:00,2022,35,Super Liga Slovaquie,19.636,Temporada Regular,6363,10006,Ruzomberok,Žilina,Ruzomberok - Žilina,,,,,47.0,57.0,-10.0,843.0,1240.0,-32.0,25.0,19.0,6.0,41.0,24.5,34.4,1.54,1.39,0.15000000000000013
13,63339,2022-02-14,17:00,2022,20,Liga 1,30.417,Journée 26,4625,1037,Botosani,FC Academica Clinceni,Botosani - FC Academica Clinceni,,,,,53.0,41.0,12.0,1081.0,616.0,-43.0,-29.0,-15.0,-14.0,49.3,28.5,22.2,1.32,0.78,0.54
19,143388,2022-02-14,17:45,2022,182,Superliga Albanie,14.806,Temporada Regular,5835,9105,Skënderbeu Korçë,Partizani Tirana,Skënderbeu Korçë - Partizani Tirana,,,,,51.0,41.0,10.0,986.0,620.0,-37.1,-33.0,36.0,-69.0,32.8,28.0,39.2,1.11,1.24,-0.1299999999999999
18,143385,2022-02-14,17:45,2022,182,Superliga Albanie,14.806,Temporada Regular,4026,10059,Dinamo Tirana,Laçi,Dinamo Tirana - Laçi,,,,,34.0,41.0,-7.0,452.0,632.0,-28.5,-26.0,-12.0,-14.0,34.5,31.5,34.0,0.97,0.96,0.010000000000000009
