index,id,date,time,year_compet,id_compet,name_compet,coef_competition,jour_compet,local_id,visitor_id,local_team,visitor_team,teams,resultat,home_goal,away_goal,vainqueur,local_note,visitor_note,delta_note,local_elo,visitor_elo,delta_elo,local_tilt,visitor_tilt,delta_tilt,prob1,probX,prob2,local_goal_predict,visitor_goal_predict,delta_goal_predict
2,309092,2022-03-03,00:15,2022,2029,Tour préliminaire Copa Libertadores,56.819,Finale,11581,5639,Guaraní,América Mineiro,Guaraní - América Mineiro,,,,,46.0,59.0,-13.0,808.0,1342.0,-39.8,13.0,5.0,8.0,38.8,25.8,35.4,1.39,1.31,0.07999999999999985
3,402161,2022-03-03,00:15,2022,2029,Tour préliminaire Copa Libertadores,56.819,Finale,5292,11369,Universidad Católica,Bolívar,Universidad Católica - Bolívar,,,,,41.0,60.0,-19.0,633.0,1373.0,-53.9,-2.0,39.0,-41.0,19.9,20.9,59.2,1.12,2.06,-0.94
4,309094,2022-03-03,02:30,2022,2029,Tour préliminaire Copa Libertadores,56.819,Finale,1010,390,Estudiantes La Plata,Audax Italiano,Estudiantes La Plata - Audax Italiano,,,,,83.0,72.0,11.0,2678.0,1994.0,-25.5,-1.0,-3.0,2.0,62.1,21.5,16.4,1.93,0.87,1.06
5,402167,2022-03-03,02:30,2022,2029,Tour préliminaire Copa Libertadores,56.819,Finale,2612,432,Universitario de Deportes,Barcelona SC,Universitario de Deportes - Barcelona SC,,,,,40.0,48.0,-8.0,603.0,873.0,-30.9,26.0,-26.0,52.0,54.8,25.5,19.7,1.55,0.82,0.7300000000000001
6,305450,2022-03-03,03:00,2022,141,Liga MX - Clôture ,50.294,Journée 8,731,10279,Atlas Guadalajara,Pachuca,Atlas Guadalajara - Pachuca,,,,,67.0,75.0,-8.0,1748.0,2191.0,-20.2,-29.0,45.0,-74.0,19.1,24.0,57.0,0.87,1.69,-0.82
7,305451,2022-03-03,03:00,2022,141,Liga MX - Clôture ,50.294,Journée 8,4348,705,Tigres UANL,Cruz Azul,Tigres UANL - Cruz Azul,,,,,78.0,73.0,5.0,2375.0,2049.0,-13.7,-17.0,-7.0,-10.0,50.7,27.3,22.0,1.41,0.82,0.59
8,305452,2022-03-03,05:00,2022,141,Liga MX - Clôture ,50.294,Journée 8,9133,1262,Atl. San Luis,Chivas Guadalajara,Atl. San Luis - Chivas Guadalajara,,,,,54.0,72.0,-18.0,1096.0,2025.0,-45.9,-41.0,-4.0,-37.0,16.8,27.4,55.8,0.63,1.41,-0.7799999999999999
9,305453,2022-03-03,05:00,2022,141,Liga MX - Clôture ,50.294,Journée 8,10274,2035,Santos Laguna,Pumas UNAM,Santos Laguna - Pumas UNAM,,,,,72.0,72.0,0.0,2009.0,2028.0,-0.9,-8.0,3.0,-11.0,44.9,27.2,27.8,1.37,1.01,0.3600000000000001
16,290597,2022-03-03,15:30,2022,311,Ligue 1 algérienne,11.397,Journée 19,11510,11502,CS Constantine,CR Belouizdad,CS Constantine - CR Belouizdad,,,,,36.0,41.0,-5.0,495.0,623.0,-20.5,18.0,17.0,1.0,46.9,24.1,28.9,1.66,1.26,0.3999999999999999
12,63366,2022-03-03,18:00,2022,20,Liga 1,31.042,Journée 29,119352,4625,Farul Constanța,Botosani,Farul Constanța - Botosani,,,,,45.0,53.0,-8.0,770.0,1057.0,-27.2,0.0,-5.0,5.0,40.4,28.3,31.2,1.23,1.05,0.17999999999999994
10,119311,2022-03-03,19:30,2022,17,Super League,40.933,Journée 16,387,105066,Atromitos,Volos New Football,Atromitos - Volos New Football,,,,,68.0,32.0,36.0,1817.0,414.0,-77.2,-22.0,72.0,-94.0,55.5,21.3,23.2,2.04,1.25,0.79
13,63367,2022-03-03,21:00,2022,20,Liga 1,31.042,Journée 29,17047,9964,FC Arges,FCSB,FC Arges - FCSB,,,,,31.0,69.0,-38.0,405.0,1827.0,-77.8,5.0,-9.0,14.0,20.2,22.5,57.3,1.01,1.86,-0.8500000000000001
14,14931,2022-03-03,21:30,2022,36,Championnat de Suisse,30.333,Journée 24,10035,3040,Basel,St. Gallen,Basel - St. Gallen,,,,,73.0,57.0,16.0,2040.0,1224.0,-40.0,42.0,95.0,-53.0,62.7,16.3,21.1,3.02,1.8,1.22
15,14932,2022-03-03,21:30,2022,36,Championnat de Suisse,30.333,Journée 24,10036,3036,Grasshopper,FC Lugano,Grasshopper - FC Lugano,,,,,57.0,54.0,3.0,1257.0,1094.0,-13.0,37.0,56.0,-19.0,51.1,21.2,27.6,2.06,1.48,0.5800000000000001
0,379159,2022-03-03,22:00,2022,129,Coupe du Roi,68.250,Demi-finales,486,2080,Real Betis,Rayo Vallecano,Real Betis - Rayo Vallecano,,,,,77.0,65.0,12.0,2273.0,1669.0,-26.6,35.0,-3.0,38.0,74.4,15.4,10.2,2.58,0.86,1.7200000000000002
1,382190,2022-03-03,22:15,2022,139,FA Cup,39.881,1/8 de finale,1017,5526,Everton,Boreham Wood,Everton - Boreham Wood,,,,,83.0,21.0,62.0,2681.0,277.0,-89.7,-14.0,42.0,-56.0,58.6,19.1,22.3,2.4,1.45,0.95
11,333452,2022-03-03,22:15,2022,326,Coupe du Portugal,39.000,Demi-finales,6994,7025,Tondela,Mafra,Tondela - Mafra,,,,,60.0,44.0,16.0,1368.0,746.0,-45.5,10.0,42.0,-32.0,58.3,20.5,21.2,2.14,1.23,0.9100000000000001
