index,id,date,time,year_compet,id_compet,name_compet,coef_competition,jour_compet,local_id,visitor_id,local_team,visitor_team,teams,resultat,home_goal,away_goal,vainqueur,local_note,visitor_note,delta_note,local_elo,visitor_elo,delta_elo,local_tilt,visitor_tilt,delta_tilt,prob1,probX,prob2,local_goal_predict,visitor_goal_predict,delta_goal_predict
12,351092,2022-03-08,02:00,2022,43,Serie A Équateur,12.600,Fase 1,907,62698,Deportivo Cuenca,Gualaceo,Deportivo Cuenca - Gualaceo,,,,,38.0,29.0,9.0,529.0,371.0,-29.9,17.0,10.0,7.0,55.2,23.0,21.9,1.82,1.06,0.76
2,318369,2022-03-08,02:40,2022,42,Ouverture - Colombie,45.000,Temporada Regular,4374,900,Cortuluá,Deportes Tolima,Cortuluá - Deportes Tolima,,,,,69.0,73.0,-4.0,1843.0,2045.0,-9.9,-3.0,-1.0,-2.0,40.4,28.6,30.9,1.22,1.03,0.18999999999999995
9,332560,2022-03-08,17:00,2022,301,Umaglesi Liga Géorgie,15.312,Journée 3,9259,11150,Dila Gori,Dinamo Batumi,Dila Gori - Dinamo Batumi,,,,,47.0,45.0,2.0,827.0,775.0,-6.3,-5.0,51.0,-56.0,34.3,25.0,40.7,1.35,1.49,-0.1399999999999999
19,12816,2022-03-08,17:00,2022,386,Super Liga,12.167,Journée 26,17390,13455,Mladost Lučani,FK Vozdovac,Mladost Lučani - FK Vozdovac,,,,,35.0,35.0,0.0,478.0,468.0,-2.1,4.0,-6.0,10.0,49.9,26.3,23.8,1.48,0.94,0.54
11,143409,2022-03-08,17:45,2022,182,Superliga Albanie,15.167,Temporada Regular,5835,4026,Skënderbeu Korçë,Dinamo Tirana,Skënderbeu Korçë - Dinamo Tirana,,,,,50.0,34.0,16.0,969.0,451.0,-53.5,-24.0,-18.0,-6.0,48.7,28.7,22.6,1.3,0.79,0.51
10,332557,2022-03-08,19:00,2022,301,Umaglesi Liga Géorgie,15.312,Journée 3,13582,9166,Saburtalo,Torpedo Kutaisi,Saburtalo - Torpedo Kutaisi,,,,,45.0,48.0,-3.0,767.0,882.0,-13.0,13.0,-11.0,24.0,48.5,27.0,24.5,1.42,0.92,0.4999999999999999
18,44041,2022-03-08,21:45,2022,32,Premier League,12.348,Journée 30,11785,9990,Warrenpoint Town,Dungannon Swifts,Warrenpoint Town - Dungannon Swifts,,,,,17.0,26.0,-9.0,239.0,323.0,-26.0,7.0,49.0,-42.0,33.1,24.7,42.2,1.34,1.55,-0.20999999999999996
17,44040,2022-03-08,21:45,2022,32,Premier League,12.348,Journée 30,12785,9992,Larne,Glenavon,Larne - Glenavon,,,,,24.0,32.0,-8.0,306.0,418.0,-26.8,37.0,81.0,-44.0,39.1,21.1,39.8,1.93,1.94,-0.010000000000000009
16,44039,2022-03-08,21:45,2022,32,Premier League,12.348,Journée 30,4012,5725,Glentoran,Cliftonville,Glentoran - Cliftonville,,,,,39.0,43.0,-4.0,576.0,702.0,-17.9,43.0,43.0,0.0,48.9,21.5,29.6,2.01,1.54,0.46999999999999975
15,44038,2022-03-08,21:45,2022,32,Premier League,12.348,Journée 30,4045,9993,Crusaders,Coleraine,Crusaders - Coleraine,,,,,45.0,38.0,7.0,763.0,541.0,-29.1,19.0,32.0,-13.0,53.4,22.2,24.4,1.92,1.24,0.6799999999999999
