index,id,date,time,year_compet,id_compet,name_compet,jour_compet,local_id,visitor_id,local_team,visitor_team,teams,resultat,home_goal,away_goal,vainqueur,local_elo,visitor_elo,local_note,visitor_note,local_tilt,visitor_tilt,local_xG,visitor_xG,local_form_str,local_date_str,visitor_form_str,visitor_date_str
3,119288,2022-01-12,17:15,2022,17,Super League,Journée 13,235,1845,Apollon Smyrnis,OFI,Apollon Smyrnis - OFI,0-3,0,3,2,1314.0,1242.0,58.0,57.0,-46.0,-19.0,0.77,0.8,-18µ-17µ15µ-54µ-7µ-11µ48µ15µ-2µ-51µ0µ-10µ13µ-4µ35µ0µ-31µ19µ-8µ-8µ-24µ19,2021-07-17 17:00:00µ2021-07-20 17:00:00µ2021-07-28 19:00:00µ2021-07-31 19:00:00µ2021-08-04 18:00:00µ2021-08-14 18:00:00µ2021-08-28 18:00:00µ2021-09-04 16:30:00µ2021-09-11 19:30:00µ2021-09-19 15:00:00µ2021-09-22 17:15:00µ2021-09-27 18:30:00µ2021-10-02 19:30:00µ2021-10-16 17:15:00µ2021-10-23 18:00:00µ2021-10-30 18:30:00µ2021-11-03 14:00:00µ2021-11-06 18:30:00µ2021-11-21 16:15:00µ2021-11-27 18:30:00µ2021-12-04 16:15:00µ2022-01-05 18:30:00,0µ19µ15µ-27µ0µ-14µ34µ2µ11µ19µ16µ18µ0µ32µ-6µ0µ18µ35µ-57µ23µ4µ-7µ0µ10µ38µ-13µ-2µ14,2021-07-13 18:00:00µ2021-07-16 12:00:00µ2021-07-21 18:00:00µ2021-07-24 17:00:00µ2021-07-28 16:00:00µ2021-07-30 19:00:00µ2021-08-10 18:00:00µ2021-09-03 20:00:00µ2021-09-13 18:30:00µ2021-09-19 17:15:00µ2021-09-22 17:15:00µ2021-09-27 16:15:00µ2021-10-03 17:15:00µ2021-10-17 15:00:00µ2021-10-24 17:15:00µ2021-10-28 14:00:00µ2021-10-31 16:15:00µ2021-11-06 16:15:00µ2021-11-12 17:30:00µ2021-11-20 14:00:00µ2021-11-28 14:00:00µ2021-12-01 16:00:00µ2021-12-04 18:30:00µ2021-12-16 16:00:00µ2021-12-20 18:30:00µ2021-12-23 14:00:00µ2022-01-04 18:30:00µ2022-01-08 16:15:00
4,119313,2022-01-12,17:15,2022,17,Super League,Journée 13,1919,6377,PAOK,Panaitolikos,PAOK - Panaitolikos,2-0,2,0,0,2112.0,1546.0,74.0,63.0,-3.0,10.0,1.9,0.95,0µ-7µ1µ1µ29µ-9µ0µ-4µ1µ0µ-38µ0µ0µ0µ5µ-42µ0µ-19µ0µ-19µ0µ-84µ1µ-57µ-42µ-38µ-16µ-38µ0µ0µ1µ0µ0,2021-07-09 18:00:00µ2021-07-14 20:00:00µ2021-07-17 13:00:00µ2021-07-21 14:00:00µ2021-07-25 14:30:00µ2021-08-03 20:45:00µ2021-08-12 19:00:00µ2021-08-19 20:00:00µ2021-08-26 20:00:00µ2021-09-04 17:00:00µ2021-09-12 18:00:00µ2021-09-16 18:45:00µ2021-09-19 19:30:00µ2021-09-22 17:15:00µ2021-09-26 19:30:00µ2021-09-30 21:00:00µ2021-10-03 17:15:00µ2021-10-17 15:00:00µ2021-10-21 18:45:00µ2021-10-24 19:30:00µ2021-10-30 18:30:00µ2021-11-04 21:00:00µ2021-11-07 18:30:00µ2021-11-21 18:30:00µ2021-11-25 18:45:00µ2021-11-28 18:30:00µ2021-12-01 20:30:00µ2021-12-05 16:15:00µ2021-12-09 21:00:00µ2021-12-12 16:15:00µ2021-12-15 16:15:00µ2021-12-19 18:30:00µ2021-12-22 16:00:00,-17µ3µ18µ15µ0µ7µ35µ33µ10µ29µ0µ-9µ-2µ-35µ-38µ1µ0µ-12µ5µ-6µ1µ5µ-18µ-8µ9µ0,2021-05-26 14:30:00µ2021-05-30 18:30:00µ2021-08-01 18:30:00µ2021-08-08 18:30:00µ2021-08-12 18:00:00µ2021-08-14 18:00:00µ2021-08-21 18:30:00µ2021-08-28 17:30:00µ2021-09-11 17:15:00µ2021-09-19 17:15:00µ2021-09-22 17:15:00µ2021-09-26 17:15:00µ2021-10-03 15:00:00µ2021-10-17 15:00:00µ2021-10-24 15:00:00µ2021-10-27 20:30:00µ2021-10-30 18:30:00µ2021-11-06 16:15:00µ2021-11-21 16:15:00µ2021-11-28 18:30:00µ2021-12-01 14:00:00µ2021-12-04 16:15:00µ2021-12-11 18:30:00µ2021-12-14 16:15:00µ2021-12-18 18:30:00µ2021-12-22 16:00:00
5,310946,2022-01-12,20:45,2022,326,Coupe du Portugal,1/4 de finale,2163,6994,Rio Ave,Tondela,Rio Ave - Tondela,,,,,2095.0,1376.0,74.0,60.0,-31.0,17.0,1.33,1.04,-35µ-30µ-16µ0µ5µ-11µ3µ1µ3µ-35µ-15µ0µ-10µ0µ9µ-11µ-22µ0µ0µ0µ-33µ-22µ0µ0µ-19,2021-05-26 22:45:00µ2021-05-30 20:00:00µ2021-07-25 16:30:00µ2021-08-01 18:00:00µ2021-08-08 15:00:00µ2021-08-15 12:00:00µ2021-08-22 12:00:00µ2021-08-28 15:00:00µ2021-09-10 21:15:00µ2021-09-18 12:00:00µ2021-09-22 20:00:00µ2021-09-26 15:00:00µ2021-10-03 16:30:00µ2021-10-10 12:00:00µ2021-10-17 21:00:00µ2021-10-23 12:00:00µ2021-10-31 15:00:00µ2021-11-06 12:00:00µ2021-11-20 18:00:00µ2021-11-28 15:00:00µ2021-12-04 19:00:00µ2021-12-11 15:00:00µ2021-12-15 22:00:00µ2021-12-19 15:00:00µ2021-12-23 18:00:00,-29µ32µ-40µ-54µ0µ-14µ0µ22µ59µ0µ0µ-60µ38µ3µ0µ-1µ-14µ22µ-65µ28µ4,2021-07-24 12:00:00µ2021-08-08 16:30:00µ2021-08-14 16:30:00µ2021-08-22 16:30:00µ2021-08-29 19:00:00µ2021-09-13 22:15:00µ2021-09-20 22:15:00µ2021-09-25 21:30:00µ2021-10-03 16:30:00µ2021-10-16 16:00:00µ2021-10-23 19:00:00µ2021-10-29 21:15:00µ2021-11-07 15:00:00µ2021-11-22 20:45:00µ2021-11-28 19:00:00µ2021-12-11 19:00:00µ2021-12-18 16:30:00µ2021-12-21 19:45:00µ2021-12-28 18:00:00µ2022-01-03 21:15:00µ2022-01-08 21:30:00
0,5544,2022-01-12,21:45,2022,10,Premier League,Journée 18,2804,1824,West Ham,Norwich City,West Ham - Norwich City,,,,,2630.0,1901.0,83.0,70.0,30.0,-2.0,2.67,0.92,0µ-13µ-19µ-19µ0µ0µ40µ0µ51µ23µ113µ-37µ-15µ1µ-2µ72µ4µ1µ-82µ37µ5µ75µ36µ21µ-30µ85µ-79µ1µ0µ-41µ84µ-67µ-40µ-14µ-10µ-77µ0µ12µ0,2019-07-17 14:30:00µ2019-07-20 11:00:00µ2021-07-09 14:00:00µ2021-07-13 20:00:00µ2021-07-13 20:00:00µ2021-07-21 20:00:00µ2021-07-24 16:00:00µ2021-07-31 16:00:00µ2021-08-07 16:00:00µ2021-08-15 15:00:00µ2021-08-23 21:00:00µ2021-08-28 16:00:00µ2021-09-11 16:00:00µ2021-09-16 18:45:00µ2021-09-19 15:00:00µ2021-09-22 20:45:00µ2021-09-25 16:00:00µ2021-09-30 21:00:00µ2021-10-03 15:00:00µ2021-10-17 15:00:00µ2021-10-21 21:00:00µ2021-10-24 15:00:00µ2021-10-27 20:45:00µ2021-10-31 17:30:00µ2021-11-04 18:45:00µ2021-11-07 17:30:00µ2021-11-20 16:00:00µ2021-11-25 18:45:00µ2021-11-28 15:00:00µ2021-12-01 20:30:00µ2021-12-04 13:30:00µ2021-12-09 21:00:00µ2021-12-12 15:00:00µ2021-12-15 21:00:00µ2021-12-22 20:45:00µ2021-12-26 16:00:00µ2021-12-28 16:00:00µ2022-01-01 18:30:00µ2022-01-09 15:00:00,0µ0µ1µ0µ-20µ0µ0µ7µ-19µ-2µ-123µ-1µ-42µ-31µ-5µ0µ-45µ63µ75µ16µ15µ0µ0µ-33µ-1µ-29µ1,2021-07-16 20:00:00µ2021-07-20 17:00:00µ2021-07-23 14:30:00µ2021-08-03 21:00:00µ2021-08-07 15:00:00µ2021-08-14 18:30:00µ2021-08-21 16:00:00µ2021-08-24 20:00:00µ2021-08-28 16:00:00µ2021-09-11 16:00:00µ2021-09-18 16:00:00µ2021-09-21 20:45:00µ2021-09-25 16:00:00µ2021-10-02 16:00:00µ2021-10-16 16:00:00µ2021-10-23 13:30:00µ2021-10-31 15:00:00µ2021-11-06 16:00:00µ2021-11-20 16:00:00µ2021-11-27 16:00:00µ2021-11-30 20:30:00µ2021-12-05 15:00:00µ2021-12-11 18:30:00µ2021-12-14 20:45:00µ2021-12-26 16:00:00µ2021-12-28 16:00:00µ2022-01-09 15:00:00
1,309806,2022-01-12,21:45,2022,523,Capital One Cup,Demi-finales,2523,752,Tottenham Hotspur,Chelsea,Tottenham Hotspur - Chelsea,,,,,3016.0,3404.0,88.0,93.0,2.0,10.0,1.28,1.26,29µ-25µ35µ8µ-18µ-19µ0µ0µ16µ20µ84µ-9µ1µ0µ0µ-149µ-40µ-32µ-36µ-73µ0µ0µ0µ-84µ-79µ0µ-51µ0µ-38µ0µ-84µ0µ0µ-145µ38µ6µ1µ-40µ0µ-11µ0,2019-07-21 13:30:00µ2019-07-25 13:30:00µ2019-07-30 18:00:00µ2019-07-31 20:30:00µ2019-08-04 16:06:00µ2021-07-17 16:00:00µ2021-07-21 20:45:00µ2021-07-28 20:45:00µ2021-08-04 20:45:00µ2021-08-08 15:00:00µ2021-08-15 17:30:00µ2021-08-19 20:30:00µ2021-08-22 15:00:00µ2021-08-26 20:45:00µ2021-08-29 15:00:00µ2021-09-11 13:30:00µ2021-09-16 18:45:00µ2021-09-19 17:30:00µ2021-09-22 20:45:00µ2021-09-26 17:30:00µ2021-09-30 21:00:00µ2021-10-03 15:00:00µ2021-10-17 17:30:00µ2021-10-21 18:45:00µ2021-10-24 15:00:00µ2021-10-27 20:45:00µ2021-10-30 18:30:00µ2021-11-04 21:00:00µ2021-11-07 15:00:00µ2021-11-21 17:30:00µ2021-11-25 18:45:00µ2021-12-02 20:30:00µ2021-12-05 15:00:00µ2021-12-09 21:00:00µ2021-12-19 17:30:00µ2021-12-22 20:45:00µ2021-12-26 16:00:00µ2021-12-28 16:00:00µ2022-01-01 16:00:00µ2022-01-05 20:45:00µ2022-01-09 15:00:00,27µ38µ6µ-17µ-26µ0µ17µ3µ0µ0µ20µ-36µ-14µ-31µ0µ0µ0µ0µ-36µ0µ0µ-43µ3µ73µ-33µ0µ-85µ-42µ0µ-43µ-43µ0µ0µ-43µ-30µ6µ0,2019-07-23 12:30:00µ2021-07-27 20:45:00µ2021-08-01 16:00:00µ2021-08-04 20:45:00µ2021-08-11 21:00:00µ2021-08-14 16:00:00µ2021-08-22 17:30:00µ2021-08-28 18:30:00µ2021-09-11 18:30:00µ2021-09-14 21:00:00µ2021-09-19 17:30:00µ2021-09-22 20:45:00µ2021-09-25 13:30:00µ2021-09-29 21:00:00µ2021-10-02 16:00:00µ2021-10-16 18:30:00µ2021-10-20 21:00:00µ2021-10-23 13:30:00µ2021-10-26 20:45:00µ2021-10-30 16:00:00µ2021-11-02 18:45:00µ2021-11-06 16:00:00µ2021-11-20 13:30:00µ2021-11-23 21:00:00µ2021-11-28 17:30:00µ2021-12-01 20:30:00µ2021-12-04 13:30:00µ2021-12-08 18:45:00µ2021-12-11 16:00:00µ2021-12-16 20:45:00µ2021-12-19 15:00:00µ2021-12-22 20:45:00µ2021-12-26 18:30:00µ2021-12-29 20:30:00µ2022-01-02 17:30:00µ2022-01-05 20:45:00µ2022-01-08 18:30:00
6,310945,2022-01-12,22:45,2022,326,Coupe du Portugal,1/4 de finale,7015,1095,Vizela,Porto,Vizela - Porto,,,,,1056.0,3085.0,53.0,89.0,6.0,5.0,0.79,2.46,-12µ4µ-12µ-38µ-1µ0µ15µ-1µ-22µ0µ37µ0µ17µ10µ20µ17µ15µ53µ0µ16µ8µ3µ0µ23µ0µ38µ-9µ0µ-1,2019-05-25 18:00:00µ2019-06-02 18:00:00µ2021-07-03 11:30:00µ2021-07-06 18:00:00µ2021-07-09 11:30:00µ2021-07-14 12:00:00µ2021-07-17 11:30:00µ2021-07-18 18:30:00µ2021-07-24 16:30:00µ2021-08-06 21:15:00µ2021-08-14 16:30:00µ2021-08-22 21:30:00µ2021-08-28 16:30:00µ2021-09-12 19:00:00µ2021-09-19 16:30:00µ2021-09-26 21:30:00µ2021-10-02 16:30:00µ2021-10-17 15:00:00µ2021-10-24 19:00:00µ2021-10-31 21:30:00µ2021-11-06 16:30:00µ2021-11-20 15:00:00µ2021-11-30 21:15:00µ2021-12-13 21:15:00µ2021-12-19 20:00:00µ2021-12-23 19:45:00µ2021-12-28 20:00:00µ2022-01-02 19:30:00µ2022-01-08 16:30:00,0µ0µ-17µ3µ0µ0µ-22µ0µ-13µ19µ0µ0µ-55µ0µ0µ5µ0µ-54µ0µ-33µ0µ0µ-28µ0µ0µ-91µ1µ0µ0µ16µ16µ0,2021-07-17 14:00:00µ2021-07-25 20:45:00µ2021-07-28 21:00:00µ2021-07-31 18:30:00µ2021-08-08 19:00:00µ2021-08-15 19:00:00µ2021-08-22 19:00:00µ2021-08-28 19:00:00µ2021-09-11 21:30:00µ2021-09-15 21:00:00µ2021-09-19 19:00:00µ2021-09-24 22:15:00µ2021-09-28 21:00:00µ2021-10-02 19:00:00µ2021-10-15 19:45:00µ2021-10-19 21:00:00µ2021-10-23 19:00:00µ2021-10-26 20:00:00µ2021-10-30 18:00:00µ2021-11-03 18:45:00µ2021-11-07 18:00:00µ2021-11-20 21:15:00µ2021-11-24 21:00:00µ2021-11-28 21:30:00µ2021-12-03 20:00:00µ2021-12-07 21:00:00µ2021-12-12 21:30:00µ2021-12-15 22:00:00µ2021-12-19 20:00:00µ2021-12-23 21:45:00µ2021-12-30 22:00:00µ2022-01-08 19:00:00
